"","geography_division","geography_name","ID_DIRECTORIO","ID_IDENTIFICACION","ANO_TRIMESTRE","MES_CENTRAL","ESTRATO","TIPO","T_MUESTRA","MES_ENCUESTA","HOGAR","ANO_ENCUESTA","NRO_LINEA","EDAD","PARENTESCO","SEXO","CURSO","NIVEL","TERMINO_NIVEL","CINE","PROVEEDOR","NACIONALIDAD","EST_CONYUGAL","GRUPO_EDAD","TPERH","TMENH","TMAYH","A1","A2","A3","A4","A5","A6","A6_OTRO","A7","A8","B1","CISE","B7_1","B7_2","B7_3","B7_4","B7_5","B7_6","B7_7","PRESTACIONES_TOTALES","PRESTACIONES_SOCIALES","TRAM_PL","B8","B9","B10","B11","B12","B13","B14","B14_REV4CL_CAENES","B15_1","B15_2","B16","B16_OTRO","B17_MES","B17_ANO","MESES_EMPLEO","TME","B18_VARIAS","B18_CODIGO","B19","C1","C5","C9","C10","C11","C12","C13","HABITUALES","EFECTIVAS","CONTRATADAS","HABITUALES_TRAMOS","EFECTIVAS_TRAMOS","E1","E2","E3_1","E3_2","E3_3","E3_4","E3_5","E3_6","E3_7","E3_8","E3_9","E3_10","E3_11","E3_12","E3_TOTAL","E4","E6_MES","E6_ANO","E7","E8","E9","E10","E11","E12","E13","E15_MESES","E15_ANOS","E16","E17","E18","E19","E19_OTRO","D1_opcion","D1_opcionB","D1_monto","SS_T","D2_1_opcion","D2_1_monto","D2_1_porcentaje","D2_1_opcionb","D2_1_opcionc","D2_2_opcion","D2_2_monto","D2_2_porcentaje","D2_2_opcionb","D2_2_opcionc","D2_3_opcion","D2_3_monto","D2_3_porcentaje","D2_3_opcionb","D2_3_opcionc","D2_4_opcion","D2_4_monto","D2_4_porcentaje","D2_4_opcionb","D2_4_opcionc","D2_5_opcion","D2_5_monto","D2_5_porcentaje","D2_5_opcionb","D2_5_opcionc","SVAR_T","D3_1_opcion","D3_1_monto","D3_1_porcentaje","D3_1_opcion2","D3_2_opcion","D3_2_monto","D3_2_porcentaje","D3_2_opcion2","D3_3_opcion","D3_3_monto","D3_3_porcentaje","D3_3_opcion2","D3_4_opcion","D3_4_monto","D3_4_porcentaje","D3_4_opcion2","D3_5_opcion","D3_5_monto","D3_5_porcentaje","D3_5_opcion2","D3_6_opcion","D3_6_monto","D3_6_porcentaje","D3_6_opcion2","D3_7_opcion","D3_7_monto","D3_7_porcentaje","D3_7_opcion2","D3_8_opcion","D3_8_monto","D3_8_porcentaje","D3_8_opcion2","D3_9_opcion","D3_9_monto","D3_9_porcentaje","D3_9_opcion2","D3_10_opcion","D3_10_monto","D3_10_porcentaje","D3_10_opcion2","D3_11_opcion","D3_11_otro","D3_11_monto","D3_11_porcentaje","D3_11_opcion2","REG_T","ING_T_D","DIAS","HORAS","D5_opcion","D5_opcionB","D5_monto","D5_promedio","GAN_T","SALUD_OPCION","AFP_INP_OPCION","D7_opcion","D7_monto","D7_promedio","AUTOCONSUMO_T","D8_opcion","D8_monto","AHORROIMP_T","ING_T_I","ING_T_I_AI","ING_T_P","D9_opcion","D9_monto","D9_promedio","D9_opcionb","D9_montob","D9_promediob","ING_OT","ING_T_T","ING_T_T_AI","D10_opcion","D10_monto","D10_promedio","ING_A_P","D11_opcion","D11_monto","D11_promedio","ING_A_OB","ING_A_T","TIPO_VIVIENDA","VIVIENDA_OTRO","D12_monto","D12_estimacion","DIV_IMP","ALQ_IMP","D13_1_opcion","D13_1_tramo","ING_CAH","D13_2_opcion","D13_2_tramo","ING_INT","D13_3_opcion","D13_3_tramo","ING_DIV","ING_P_T","D14_1_opcion","JUBVEJEZ","D14_2_opcion","JUBINVALIDEZ","D14_3_opcion","MONTEPIO","ING_JUB","D14_4_opcion","PORFAND","D14_5_opcion","PDISCAP","D14_6_opcion","PESTADO","D14_7_opcion","PALIMENT","D14_8_opcion","POTRAS","ING_PEN","D14_10_opcion","SUF","D14_12_opcion","SUBOTROS","ING_SUBE","D14_9_opcion","ING_SUBC","D14_11_opcion","BECAEST","D14_13_opcion","DONACIONES","D14_14_opcion","REMESAS","ING_BDR","ING_DR","D14_15_opcion","SALEXT","D14_16_opcion","D14_16_otro","D14_16_monto","D14_17_opcion","D14_17_otro","D14_17_monto","OTRAFUENT","ING_OTROS","ING_AUT_CB","ING_AUT_SB","ING_MON_CB","ING_MON_SB","CSE_ESPECIFICO","FACT","F_PERS","FACT_PER","FACT_HOG","OCUP_REF","TIM","DECILH_CB","DECILH_SB"
"73","comuna","El Tabo",29,29,29,29,29,29,29,29,29,29,29,29,29,29,26,29,29,29,29,29,29,29,29,11,29,24,13,12,0,12,0,29,0,0,12,29,9,9,9,9,9,9,9,7,7,7,9,9,2,9,9,29,12,12,12,29,12,29,12,12,11,12,29,29,12,12,12,0,12,7,7,5,12,12,9,29,29,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,12,12,7,7,7,29,7,7,29,9,8,8,8,8,0,0,0,0,8,0,0,0,0,8,0,0,0,0,8,2,0,0,2,8,0,0,0,0,2,8,0,0,0,8,2,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,1,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,29,0,0,0,2,8,8,8,3,3,3,0,3,3,3,3,0,0,0,3,0,0,3,3,11,12,1,0,12,1,0,2,13,13,24,1,0,1,24,0,0,0,1,11,29,1,11,0,10,24,0,0,24,0,0,24,1,1,2,24,2,24,1,24,2,5,24,0,24,0,24,3,24,1,24,0,4,24,0,24,0,0,24,0,24,5,24,0,24,0,5,0,24,0,24,29,0,0,29,0,0,0,21,20,21,20,29,29,29,29,29,12,29,29,29
"74","comuna","Empedrado",22,22,22,22,22,22,22,22,22,22,22,22,22,22,18,22,22,22,22,22,22,22,22,8,22,19,9,10,0,9,0,22,0,0,10,22,8,8,8,8,8,8,7,6,6,6,8,8,2,8,8,22,10,10,10,22,10,22,10,10,10,10,22,22,10,10,10,0,10,1,1,9,10,10,8,22,22,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,8,9,4,4,4,22,4,4,22,8,8,8,8,8,0,0,0,0,8,0,0,0,0,8,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,22,0,0,0,0,8,8,8,2,2,2,0,2,2,2,2,0,0,0,2,1,1,2,2,10,10,0,0,9,0,0,0,10,10,19,0,0,0,19,0,0,0,0,11,22,0,11,0,11,19,1,1,19,0,0,19,0,0,1,19,2,19,0,19,0,2,19,0,19,1,19,4,19,0,19,1,6,19,1,19,4,5,19,0,19,2,19,0,19,0,2,0,19,0,19,22,0,0,22,0,0,0,16,16,16,16,22,22,22,22,22,10,22,22,22
"75","comuna","Estación Central",373,373,373,373,373,373,373,373,373,373,373,368,373,373,317,373,373,373,373,373,373,373,373,218,373,302,130,175,1,127,8,373,3,3,181,373,129,129,128,128,125,116,100,108,105,108,135,135,29,135,125,373,181,181,171,373,171,373,181,181,170,181,373,373,181,181,181,35,181,52,52,129,181,176,135,373,373,121,302,12,4,12,10,1,0,1,0,0,0,0,0,26,10,15,15,25,25,106,2,116,93,121,73,83,83,373,83,83,373,135,127,127,127,127,4,0,0,4,127,16,0,2,18,127,1,0,1,2,127,7,0,0,7,127,1,0,0,1,19,127,0,0,0,127,36,0,1,127,0,0,0,127,1,0,0,127,0,0,0,127,25,0,1,127,0,0,0,127,2,0,0,127,0,0,0,127,0,0,0,127,373,0,0,0,42,127,127,127,45,42,33,8,41,42,42,42,8,0,8,42,14,14,41,41,168,181,7,0,121,10,0,17,180,180,302,4,0,4,302,0,0,0,4,105,373,29,81,6,75,302,0,0,302,1,1,302,1,1,6,302,33,302,5,302,8,46,302,0,302,5,302,11,302,5,302,2,22,302,10,302,10,20,302,2,302,61,302,2,302,1,64,3,302,0,302,373,0,0,373,0,0,0,256,227,258,230,373,373,373,373,373,181,373,373,373
"76","comuna","Florida",158,158,158,158,158,158,158,158,158,158,158,155,158,158,131,158,158,158,158,158,158,158,158,88,158,123,64,64,0,59,3,158,1,1,67,158,48,48,48,48,47,48,48,33,30,33,48,48,15,48,45,158,67,67,64,158,64,158,67,67,62,67,158,158,67,67,67,8,67,36,36,31,67,64,48,158,158,56,123,0,2,3,0,0,0,0,0,0,0,0,0,5,3,2,2,5,5,54,0,56,41,56,35,35,37,158,37,37,158,48,43,43,43,43,0,0,1,1,43,8,0,1,9,43,1,0,0,1,43,1,0,0,1,43,2,0,0,2,5,43,3,0,0,43,15,0,0,43,0,0,0,43,0,0,0,43,0,0,0,43,8,0,0,43,0,0,0,43,0,0,0,43,0,0,0,43,0,0,0,43,158,1,0,0,24,43,43,43,18,18,14,3,17,18,18,18,12,0,12,18,9,9,18,18,61,67,3,1,56,4,0,8,68,68,123,1,0,1,123,0,0,0,1,52,158,4,48,0,45,123,2,2,123,0,0,123,0,0,3,123,14,123,4,123,3,21,123,0,123,1,123,11,123,4,123,0,16,123,12,123,10,22,123,0,123,25,123,2,123,0,25,2,123,0,123,158,0,0,158,0,0,0,101,94,103,98,158,158,158,158,158,67,158,158,158
"77","comuna","Freire",115,115,115,115,115,115,115,115,115,115,115,115,115,115,101,115,115,115,115,115,115,115,115,49,115,97,61,37,0,60,3,115,1,1,40,115,26,26,26,26,26,26,26,21,20,21,26,26,11,26,26,115,40,40,40,115,40,115,40,40,37,40,115,115,40,40,40,15,40,19,19,21,40,37,26,115,115,57,97,3,2,1,2,0,0,0,0,0,0,0,0,4,1,3,3,4,4,54,1,55,40,57,42,42,42,115,42,42,115,26,24,24,24,24,0,0,0,0,24,1,0,0,1,24,0,0,0,0,24,2,0,0,2,24,0,0,0,0,1,24,3,0,0,24,1,0,0,24,0,0,0,24,0,0,0,24,0,0,0,24,0,0,0,24,0,0,0,24,0,0,0,24,0,0,0,24,0,0,0,24,115,1,0,0,5,24,24,24,14,13,7,5,12,13,13,13,4,1,5,13,4,4,12,11,36,40,4,1,57,3,0,8,39,38,97,2,0,2,97,0,0,0,2,42,115,0,42,0,39,97,0,0,97,2,2,97,0,0,4,97,9,97,0,97,2,11,97,0,97,7,97,13,97,2,97,0,22,97,6,97,5,11,97,1,97,16,97,3,97,0,19,3,97,0,97,115,0,0,115,0,0,0,73,67,73,68,115,115,115,115,115,40,115,115,115
"78","comuna","Freirina",32,32,32,32,32,32,32,32,32,32,32,32,32,32,25,32,32,32,32,32,32,32,32,14,32,28,17,11,0,17,1,32,1,0,12,32,6,6,6,6,6,6,6,2,2,2,6,6,5,6,5,32,12,12,11,32,11,32,12,12,10,12,32,32,12,12,12,2,12,2,2,10,12,11,6,32,32,16,28,5,4,3,0,0,0,0,0,0,0,0,0,6,3,3,3,6,6,13,0,16,9,16,12,12,12,32,12,12,32,6,5,5,5,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,32,0,0,0,0,5,5,5,6,5,0,5,5,5,5,5,0,0,0,5,0,0,5,5,10,12,0,2,16,0,0,2,12,12,28,0,0,0,28,0,0,0,0,11,32,0,11,0,11,28,0,0,28,0,0,28,0,0,0,28,3,28,0,28,3,6,28,0,28,1,28,0,28,0,28,1,2,28,4,28,5,8,28,0,28,5,28,0,28,0,5,0,28,0,28,32,0,0,32,0,0,0,20,17,20,18,32,32,32,32,32,12,32,32,32
"79","comuna","Fresia",68,68,68,68,68,68,68,68,68,68,68,68,68,68,60,68,68,68,68,68,68,68,68,22,68,58,19,39,1,19,3,68,3,3,41,68,6,7,7,7,7,7,7,3,2,3,7,7,0,7,6,68,41,41,40,68,40,68,41,41,39,41,68,68,41,41,41,7,41,25,25,16,41,39,7,68,68,17,58,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,17,0,17,15,17,15,15,15,68,15,15,68,7,6,6,6,6,1,0,0,1,6,0,0,0,0,6,0,0,0,0,6,2,0,0,2,6,0,0,0,0,0,6,3,0,0,6,2,0,0,6,0,0,0,6,1,0,0,6,0,0,0,6,2,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,68,3,0,0,3,6,6,6,33,32,30,2,32,32,32,32,20,0,20,32,17,17,32,31,38,41,5,1,17,1,0,7,40,39,58,2,0,2,58,1,0,1,3,29,68,0,29,0,27,58,0,0,58,1,1,58,0,0,4,58,3,58,1,58,0,4,58,0,58,2,58,12,58,1,58,0,15,58,6,58,12,17,58,1,58,6,58,2,58,0,7,2,58,0,58,68,0,0,68,0,0,0,49,48,49,48,68,68,68,68,68,41,68,68,68
"80","comuna","Frutillar",110,110,110,110,110,110,110,110,110,110,110,109,110,110,95,110,110,110,110,110,110,110,110,47,110,91,40,52,0,39,4,110,3,3,56,110,32,35,35,35,27,27,32,32,31,32,35,35,6,35,31,110,56,56,52,110,52,110,56,56,55,56,110,110,56,56,56,8,56,33,33,23,56,52,35,110,110,35,91,2,1,2,0,0,0,0,0,0,0,0,0,3,1,2,2,3,3,33,1,35,26,35,28,28,28,110,28,28,110,35,34,34,34,34,0,0,0,0,34,14,1,0,15,34,0,0,0,0,34,9,0,0,9,34,0,0,0,0,12,34,8,0,0,34,8,0,0,34,0,0,0,34,1,0,0,34,0,0,0,34,9,0,0,34,0,0,0,34,0,0,0,34,0,0,0,34,0,0,0,34,110,9,0,0,19,34,34,34,21,21,12,7,19,21,21,21,8,0,8,21,2,2,20,21,54,56,2,0,35,2,0,4,56,57,91,3,0,3,91,0,0,0,3,36,110,4,33,1,25,91,4,4,91,0,0,91,0,0,7,91,7,91,0,91,2,9,91,1,91,3,91,4,91,1,91,0,9,91,6,91,11,16,91,0,91,18,91,2,91,0,19,2,91,0,91,110,0,0,110,0,0,0,72,66,74,68,110,110,110,110,110,56,110,110,110
"81","comuna","Galvarino",90,90,90,90,90,90,90,90,90,90,90,89,90,90,65,90,90,90,90,90,90,90,90,57,90,69,42,27,1,42,1,90,0,0,28,90,17,17,17,17,17,17,17,10,10,10,17,17,14,17,17,90,28,28,28,90,28,90,28,28,21,28,90,90,28,28,28,1,28,18,18,10,28,27,17,90,90,41,69,0,3,5,0,0,0,0,0,0,0,0,0,5,3,2,2,5,5,39,0,41,27,41,21,21,21,90,21,21,90,17,11,11,11,11,0,0,0,0,11,0,0,0,0,11,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,1,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,90,0,0,0,1,11,11,11,10,9,3,6,9,9,9,9,5,0,5,9,3,3,9,9,20,28,5,0,41,2,0,7,25,25,69,0,0,0,69,0,0,0,0,29,90,1,28,0,28,69,1,1,69,0,0,69,0,0,1,69,2,69,0,69,0,2,69,0,69,3,69,19,69,0,69,1,23,69,13,69,1,14,69,0,69,13,69,0,69,0,13,0,69,0,69,90,0,0,90,0,0,0,51,45,53,51,90,90,90,90,90,28,90,90,90
"82","comuna","General Lagos",21,21,21,21,21,21,21,21,21,21,21,21,21,21,17,21,21,21,21,21,21,21,21,3,21,20,7,13,2,7,1,21,1,1,14,21,4,4,4,4,4,4,4,2,2,2,4,4,3,4,4,21,14,14,14,21,14,21,14,14,14,14,21,21,14,14,14,1,14,0,0,14,14,13,4,21,21,6,20,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,6,0,6,6,6,4,4,4,21,4,4,21,4,4,4,4,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,2,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,1,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,21,0,0,0,2,4,4,4,9,9,2,3,5,9,9,9,9,0,9,9,0,0,9,9,13,14,0,0,6,0,0,0,13,13,20,1,0,1,20,0,0,0,1,14,21,0,14,0,14,20,0,0,20,0,0,20,0,0,1,20,5,20,1,20,0,6,20,0,20,0,20,7,20,0,20,0,7,20,2,20,3,5,20,0,20,1,20,0,20,0,1,0,20,0,20,21,0,0,21,0,0,0,19,19,19,19,21,21,21,21,21,14,21,21,21
"83","comuna","Gorbea",102,102,102,102,102,102,102,102,102,102,102,101,102,102,86,102,102,102,102,102,102,102,102,54,102,83,43,40,0,43,2,102,1,1,42,102,23,23,23,23,23,23,22,19,19,19,23,23,8,23,23,102,42,42,42,102,42,102,42,42,39,42,102,102,42,42,42,7,42,21,21,21,42,41,23,102,102,41,83,6,6,6,1,1,0,0,0,0,0,0,0,9,5,4,4,9,9,37,1,41,33,41,21,21,21,102,21,21,102,23,21,21,21,21,4,0,0,4,21,0,0,0,0,21,0,0,0,0,21,3,0,1,4,21,1,0,0,1,1,21,0,0,0,21,0,0,0,21,0,0,0,21,1,0,1,21,0,0,0,21,6,0,0,21,0,0,0,21,0,0,0,21,2,0,0,21,0,0,0,21,102,0,0,0,7,21,21,21,19,18,5,11,16,18,18,18,0,7,7,18,4,4,16,16,37,42,4,2,41,1,1,8,42,42,83,2,1,3,83,0,0,0,3,37,102,8,29,0,29,83,3,3,83,1,1,83,0,0,4,83,3,83,0,83,4,6,83,0,83,2,83,9,83,0,83,0,11,83,8,83,11,18,83,0,83,23,83,1,83,0,24,1,83,0,83,102,0,0,102,0,0,0,73,60,73,62,102,102,102,102,102,42,102,102,102
"84","comuna","Graneros",167,167,167,167,167,167,167,167,167,167,167,165,167,167,142,167,167,167,167,167,167,167,167,79,167,142,64,78,1,64,3,167,0,0,81,167,69,70,70,70,67,64,64,60,57,60,70,70,24,70,68,167,81,81,79,167,79,167,81,81,76,81,167,167,81,81,81,10,81,43,43,38,81,78,70,167,167,61,142,1,1,2,2,0,0,0,1,0,0,1,0,4,3,1,1,4,4,60,0,61,47,61,39,38,39,167,39,39,167,70,65,64,64,65,3,0,0,3,65,14,0,0,14,65,0,0,0,0,65,4,0,0,4,65,4,0,0,4,17,65,2,0,0,65,15,0,0,65,0,0,0,65,0,0,0,65,1,0,0,65,12,0,0,65,2,0,0,65,0,0,0,65,0,0,0,65,0,0,0,65,167,0,0,0,20,65,65,65,8,8,7,0,7,8,8,8,1,0,1,8,4,4,7,7,72,81,8,0,61,2,0,10,79,79,142,0,1,1,142,0,0,0,1,57,167,11,50,4,45,142,2,2,142,0,0,142,0,0,3,142,12,142,1,142,8,21,142,0,142,0,142,7,142,3,142,3,13,142,2,142,4,6,142,1,142,22,142,5,142,0,26,5,142,0,142,167,0,0,167,0,0,0,114,103,114,103,167,167,167,167,167,81,167,167,167
"85","comuna","Hijuelas",169,169,169,169,169,169,169,169,169,169,169,167,169,169,140,169,169,169,169,169,169,169,169,98,169,136,59,81,2,55,4,169,3,3,84,169,54,54,54,54,53,54,54,26,26,26,54,54,23,54,52,169,84,84,82,169,82,169,84,84,68,84,169,169,84,84,84,42,84,37,37,47,84,81,54,169,169,52,136,3,2,5,1,0,0,0,0,0,0,0,0,8,4,4,4,8,8,48,0,51,41,52,32,32,32,169,32,32,169,54,40,40,40,40,0,1,0,1,40,6,0,0,6,40,0,0,0,0,40,2,0,0,2,40,0,0,0,0,6,40,0,0,0,40,5,0,0,40,0,0,0,40,0,0,0,40,0,0,0,40,4,0,0,40,0,0,0,40,0,0,0,40,0,0,0,40,0,0,0,40,169,0,0,0,7,40,40,40,28,26,13,12,25,26,26,26,7,3,10,26,3,3,25,25,65,84,11,5,52,7,2,25,82,82,136,4,0,4,136,0,0,0,4,54,169,2,53,1,52,136,1,1,136,1,1,136,0,0,6,136,9,136,1,136,2,12,136,0,136,0,136,4,136,3,136,1,8,136,11,136,10,20,136,0,136,36,136,3,136,0,37,3,136,0,136,169,0,0,169,0,0,0,112,95,112,99,169,169,169,169,169,84,169,169,169
"86","comuna","Hualañé",114,114,114,114,114,114,114,114,114,114,114,114,114,114,97,114,114,114,114,114,114,114,114,74,114,89,50,39,0,50,1,114,0,0,40,114,29,29,29,29,28,28,26,18,18,18,29,29,17,29,25,114,40,40,36,114,36,114,40,40,32,40,114,114,40,40,40,22,40,28,28,12,40,39,29,114,114,49,89,3,8,11,1,1,1,0,0,0,0,0,0,17,8,9,9,17,17,40,0,49,28,49,28,28,28,114,28,28,114,29,21,20,20,21,0,0,0,0,21,5,0,0,5,21,0,0,0,0,21,0,0,0,0,21,1,0,0,1,4,21,0,0,0,21,2,0,0,21,0,0,0,21,1,0,0,21,0,0,0,21,3,0,0,21,0,0,0,21,0,0,0,21,0,0,0,21,0,0,0,21,114,0,0,0,6,21,21,21,11,11,3,7,10,11,11,11,5,2,7,11,6,6,11,11,32,40,3,5,49,6,1,15,44,44,89,1,0,1,89,0,0,0,1,34,114,2,32,0,32,89,0,0,89,1,1,89,0,0,2,89,8,89,2,89,2,12,89,0,89,1,89,6,89,2,89,0,9,89,10,89,17,23,89,0,89,25,89,7,89,0,28,7,89,0,89,114,0,0,114,0,0,0,72,60,72,61,114,114,114,114,114,40,114,114,114
"87","comuna","Hualpén",282,282,282,282,282,282,282,282,282,282,282,279,282,282,245,282,282,282,282,282,282,282,282,143,282,227,132,101,0,126,8,282,1,1,108,282,89,92,92,92,92,90,85,73,70,73,92,92,30,92,87,282,108,108,103,282,103,282,108,108,101,108,282,282,108,108,108,42,108,47,47,61,108,100,92,282,282,119,227,6,4,10,10,1,0,0,0,0,0,0,0,21,16,5,5,21,21,114,0,117,86,119,79,83,84,282,84,84,282,92,87,85,85,87,3,0,0,3,87,4,0,1,5,87,0,0,1,1,87,1,0,3,4,87,2,0,0,2,4,87,1,0,0,87,20,0,0,87,0,0,0,87,1,0,0,87,0,0,0,87,15,0,0,87,4,0,0,87,1,0,0,87,1,0,0,87,0,0,0,87,282,0,0,0,34,87,87,87,15,13,13,0,13,13,13,13,4,0,4,13,2,2,13,13,100,108,8,0,119,4,0,12,107,107,227,3,0,3,227,0,0,0,3,96,282,19,81,4,77,227,3,3,227,0,0,227,0,0,6,227,27,227,2,227,13,42,227,0,227,3,227,20,227,4,227,1,28,227,10,227,35,42,227,0,227,47,227,10,227,0,52,10,227,0,227,282,0,0,282,0,0,0,188,168,189,170,282,282,282,282,282,108,282,282,282
"88","comuna","Hualqui",191,191,191,191,191,191,191,191,191,191,191,191,191,191,165,191,191,191,191,191,191,191,191,102,191,159,99,63,1,96,11,191,6,5,73,191,61,61,61,61,61,55,52,49,49,49,61,61,22,61,57,191,73,73,69,191,69,191,73,73,70,73,191,191,73,73,73,24,73,27,27,46,73,66,61,191,191,86,159,9,5,10,3,0,0,0,0,0,0,0,0,13,3,10,10,13,13,76,0,82,61,86,60,60,61,191,61,61,191,61,58,58,58,58,1,0,1,2,58,8,0,7,15,58,2,0,0,2,58,2,0,0,2,58,0,0,0,0,9,58,1,0,2,58,13,0,0,58,0,0,0,58,0,0,0,58,0,0,0,58,6,0,0,58,0,0,0,58,0,0,0,58,0,0,0,58,0,0,0,58,191,0,0,0,17,58,58,58,10,10,10,0,10,10,10,10,3,0,3,10,3,3,10,10,68,73,1,0,86,4,0,5,72,72,159,3,0,3,159,0,0,0,3,60,191,8,53,1,51,159,0,0,159,3,3,159,0,0,5,159,21,159,3,159,5,29,159,0,159,3,159,12,159,3,159,2,20,159,6,159,21,26,159,0,159,31,159,4,159,0,33,4,159,0,159,191,0,0,191,0,0,0,121,109,125,113,191,191,191,191,191,73,191,191,191
"89","comuna","Huara",47,47,47,47,47,47,47,47,47,47,47,47,47,47,40,47,47,47,47,47,47,47,47,28,47,35,20,15,0,20,2,47,0,0,17,47,15,15,15,15,15,15,15,8,8,8,15,15,9,15,15,47,17,17,17,47,17,47,17,17,17,17,47,47,17,17,17,10,17,9,9,8,17,15,15,47,47,18,35,1,0,0,1,0,0,1,0,0,0,0,0,2,0,2,2,2,2,16,0,12,6,18,9,10,10,47,10,10,47,15,15,15,15,15,0,0,0,0,15,4,0,0,4,15,0,0,0,0,15,0,0,0,0,15,0,0,0,0,4,15,0,0,0,15,0,0,0,15,0,0,0,15,0,0,0,15,0,0,0,15,1,0,0,15,0,0,0,15,0,0,0,15,0,0,0,15,0,0,0,15,47,0,0,0,1,15,15,15,2,2,2,0,2,2,2,2,1,0,1,2,0,0,2,2,17,17,1,0,18,1,0,2,18,18,35,0,0,0,35,0,0,0,0,14,47,4,10,0,10,35,0,0,35,0,0,35,0,0,0,35,2,35,0,35,0,2,35,0,35,1,35,3,35,1,35,0,4,35,1,35,0,1,35,0,35,5,35,0,35,1,6,1,35,0,35,47,0,0,47,0,0,0,24,22,24,22,47,47,47,47,47,17,47,47,47
"90","comuna","Huasco",199,199,199,199,199,199,199,199,199,199,199,196,199,199,178,199,199,199,199,199,199,199,199,70,199,173,85,89,1,84,5,199,3,3,94,199,65,65,65,65,64,63,60,59,58,59,65,65,30,65,65,199,94,94,94,199,94,199,94,94,85,94,199,199,94,94,94,29,94,15,15,79,94,89,65,199,199,79,173,9,4,3,1,0,0,1,0,1,0,0,1,12,6,5,5,11,11,74,3,76,56,79,53,53,53,199,53,53,199,65,58,58,58,58,1,0,0,1,58,12,0,0,12,58,0,0,0,0,58,0,0,0,0,58,2,1,0,3,12,58,5,0,0,58,6,0,0,58,0,0,0,58,0,0,0,58,1,0,0,58,2,0,0,58,0,0,0,58,0,0,0,58,0,0,0,58,0,0,0,58,199,0,0,0,13,58,58,58,27,25,13,12,25,25,25,25,9,1,10,25,11,11,25,25,83,94,7,1,79,4,0,12,89,89,173,2,0,2,173,0,0,0,2,72,199,8,68,4,62,173,0,0,173,0,0,173,0,0,2,173,27,173,1,173,2,30,173,1,173,7,173,16,173,3,173,0,26,173,11,173,26,31,173,2,173,21,173,2,173,1,24,3,173,0,173,199,0,0,199,0,0,0,137,129,140,136,199,199,199,199,199,94,199,199,199
"91","comuna","Huechuraba",241,241,241,241,241,241,241,241,241,241,241,240,241,241,212,241,241,241,241,241,241,241,241,157,241,184,94,95,1,89,4,241,2,2,98,241,63,64,64,64,64,61,59,54,54,54,67,67,17,67,65,241,98,98,96,241,96,241,98,98,89,98,241,241,98,98,98,18,98,16,16,82,98,95,67,241,241,86,184,6,3,9,6,2,0,0,0,0,0,0,0,14,5,9,9,14,14,77,1,84,65,86,55,58,58,241,58,58,241,67,60,60,60,60,2,0,0,2,60,15,0,0,15,60,1,0,0,1,60,1,0,1,2,60,0,0,0,0,12,60,1,0,0,60,13,0,1,60,0,0,0,60,3,0,0,60,0,0,0,60,4,0,0,60,0,0,0,60,0,0,0,60,0,0,0,60,0,0,0,60,241,1,0,0,18,60,60,60,29,27,26,1,27,27,27,27,5,0,5,27,8,8,27,27,87,98,3,0,86,4,0,7,93,93,184,1,0,1,184,0,0,0,1,62,241,12,53,2,49,184,0,0,184,0,0,184,0,0,1,184,16,184,5,184,3,24,184,3,184,5,184,10,184,2,184,2,22,184,15,184,9,23,184,0,184,43,184,4,184,1,48,5,184,0,184,241,0,0,241,0,0,0,145,127,145,129,241,241,241,241,241,98,241,241,241
