"","geography_level","geography_name","geography_id","sex","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"2808","comuna","Pica",217,"Mujer",2010,201704.750814891,162955.116641355,"[157942, 260210]","[142975, 187431]"
"2809","comuna","Pica",217,"Mujer",2011,320722.986382622,260095.039463373,"[267015, 399734]","[211015, 313590]"
"2810","comuna","Pica",217,"Mujer",2012,282024.593564596,227585.061991455,"[233874, 335280]","[187867, 301686]"
"2811","comuna","Pica",217,"Mujer",2013,335362.913670218,250000,"[273283, 422833]","[210434, 338614]"
"2812","comuna","Pica",217,"Mujer",2014,371577.925488507,288540.399116173,"[297669, 506760]","[247167, 348033]"
"2813","comuna","Pica",217,"Mujer",2015,404239.370820741,327769.682879486,"[341897, 481073]","[291182, 417417]"
"2814","comuna","Pichidegua",218,"Mujer",2010,179375.244004147,175000,"[110396, 238706]","[96582, 208752]"
"2815","comuna","Pichidegua",218,"Mujer",2011,123603.647645013,144536.523455861,"[49342, 176933]","[15949, 189393]"
"2816","comuna","Pichidegua",218,"Mujer",2012,260447.200744559,251127.577319588,"[180116, 317877]","[193870, 304869]"
"2817","comuna","Pichidegua",218,"Mujer",2013,289843.834943782,240593.542635187,"[219971, 359538]","[210218, 398274]"
"2818","comuna","Pichidegua",218,"Mujer",2014,321683.753811281,284757.317306409,"[232351, 398288]","[215800, 416727]"
"2819","comuna","Pichidegua",218,"Mujer",2015,293390.601231439,242785.240854764,"[199173, 394445]","[188264, 391087]"
"2820","comuna","Pichilemu",219,"Mujer",2010,177560.768018652,136250.280036219,"[127973, 215938]","[115144, 153446]"
"2821","comuna","Pichilemu",219,"Mujer",2011,216403.479882844,174713.735703783,"[171915, 276920]","[140772, 207282]"
"2822","comuna","Pichilemu",219,"Mujer",2012,309477.649867466,229312.786003568,"[241234, 370854]","[187086, 292075]"
"2823","comuna","Pichilemu",219,"Mujer",2013,325171.622186609,209319.842620074,"[261384, 405206]","[175958, 321411]"
"2824","comuna","Pichilemu",219,"Mujer",2014,258643.113397593,181931.547346108,"[189797, 352763]","[120944, 249988]"
"2825","comuna","Pichilemu",219,"Mujer",2015,339878.220881011,241036.875859658,"[227760, 654431]","[170151, 290013]"
"2826","comuna","Pinto",220,"Mujer",2010,319979.513277222,220215.306322176,"[133097, 518749]","[74072, 665651]"
"2827","comuna","Pirque",221,"Mujer",2010,205430.481835055,154093.103985363,"[152983, 297275]","[129994, 210000]"
"2828","comuna","Pirque",221,"Mujer",2011,300711.69399849,258149.986918616,"[221746, 418100]","[208452, 301827]"
"2829","comuna","Pirque",221,"Mujer",2012,745000,745000,"[540000, 950000]","[540000, 950000]"
"2830","comuna","Pirque",221,"Mujer",2013,646400,350000,"[223815, 1302437]","[150000, 418000]"
"2831","comuna","Pirque",221,"Mujer",2014,456280,350000,"[259617, 626876]","[213188, 560527]"
"2832","comuna","Pirque",221,"Mujer",2015,645972.307692308,282000,"[220919, 1242372]","[150000, 510924]"
"2833","comuna","Pitrufquén",222,"Mujer",2010,213246.644229762,92891.1521020666,"[84107, 375735]","[39973, 380852]"
"2834","comuna","Pitrufquén",222,"Mujer",2011,248373.52524669,141276.431939969,"[87493, 415723]","[29527, 283047]"
"2835","comuna","Pitrufquén",222,"Mujer",2012,248480.031947926,170766.75257732,"[97279, 409673]","[31186, 500747]"
"2836","comuna","Pitrufquén",222,"Mujer",2013,113569.501888149,113569.501888149,"[31879, 195260]","[31879, 195260]"
"2837","comuna","Placilla",223,"Mujer",2010,165204.134546353,151974.654627145,"[128984, 198951]","[145465, 179877]"
"2838","comuna","Placilla",223,"Mujer",2011,180745.339072522,181651.985370871,"[144984, 211331]","[163691, 186698]"
"2839","comuna","Placilla",223,"Mujer",2012,162461.24220563,191035.162725083,"[126941, 194807]","[125772, 193870]"
"2840","comuna","Placilla",223,"Mujer",2013,175746.534683933,203129.515135358,"[105986, 264911]","[40446, 223891]"
"2841","comuna","Placilla",223,"Mujer",2014,281725.015464669,185000,"[157633, 491464]","[180000, 279947]"
"2842","comuna","Placilla",223,"Mujer",2015,286609.154801114,240047.723896437,"[173763, 410632]","[140000, 300081]"
"2843","comuna","Porvenir",225,"Mujer",2010,460273.697973415,265990.411854434,"[271306, 718958]","[198412, 472599]"
"2844","comuna","Porvenir",225,"Mujer",2011,281787.235620936,230799.708313077,"[175739, 427249]","[183000, 280000]"
"2845","comuna","Porvenir",225,"Mujer",2012,340000,340000,"[283900, 404100]","[250000, 450000]"
"2846","comuna","Porvenir",225,"Mujer",2013,368000,321000,"[255000, 530762]","[230000, 600000]"
"2847","comuna","Porvenir",225,"Mujer",2014,887646.215742468,679581.160051739,"[646969, 1192136]","[425000, 1200000]"
"2848","comuna","Porvenir",225,"Mujer",2015,827287.50839247,851513.93193021,"[586731, 1168444]","[318923, 1210000]"
"2849","comuna","Pozo Almonte",226,"Mujer",2010,245482.260516817,211904.772399318,"[182990, 311405]","[139904, 250000]"
"2850","comuna","Pozo Almonte",226,"Mujer",2011,222637.651063928,201157.523002033,"[187815, 262376]","[179975, 246682]"
"2851","comuna","Pozo Almonte",226,"Mujer",2012,273291.038562676,212271.965058653,"[211922, 414238]","[196863, 301443]"
"2852","comuna","Pozo Almonte",226,"Mujer",2013,243605.792022359,218151.348003683,"[194953, 307612]","[166384, 244930]"
"2853","comuna","Pozo Almonte",226,"Mujer",2014,268719.07047947,263197.500868457,"[208366, 335319]","[176806, 299944]"
"2854","comuna","Pozo Almonte",226,"Mujer",2015,390804.766171549,266894.06475679,"[268871, 517554]","[200544, 308506]"
"2855","comuna","Providencia",228,"Mujer",2010,630732.288529176,485213.043607186,"[489903, 834298]","[385896, 701528]"
"2856","comuna","Providencia",228,"Mujer",2011,672258.438775869,539063.907803601,"[525611, 807806]","[392678, 763295]"
"2857","comuna","Providencia",228,"Mujer",2012,1005340.66144606,730220.81584851,"[698705, 1645285]","[413692, 1106183]"
"2858","comuna","Providencia",228,"Mujer",2013,920308.040437228,670254.300438205,"[744780, 1123962]","[549371, 898365]"
"2859","comuna","Providencia",228,"Mujer",2014,988740.757438662,708228.78256632,"[789142, 1270789]","[499906, 1103394]"
"2860","comuna","Providencia",228,"Mujer",2015,992868.535977585,675193.329537383,"[758102, 1239359]","[600312, 901427]"
"2861","comuna","Puchuncaví",229,"Mujer",2010,168021.418784777,100097.86651008,"[94306, 267104]","[90088, 200196]"
"2862","comuna","Puchuncaví",229,"Mujer",2011,212429.856980396,100483.320697498,"[79135, 335352]","[86416, 333102]"
"2863","comuna","Puchuncaví",229,"Mujer",2012,231242.568190195,145815.057132326,"[104830, 427537]","[100562, 231293]"
"2864","comuna","Puchuncaví",229,"Mujer",2013,346809.507455943,210284.681427927,"[123968, 623387]","[110149, 384846]"
"2865","comuna","Pucón",230,"Mujer",2010,220975,200500,"[129231, 341756]","[74000, 420000]"
"2866","comuna","Pucón",230,"Mujer",2011,258700,200000,"[193468, 333312]","[180000, 265500]"
"2867","comuna","Pucón",230,"Mujer",2012,235560,222800,"[84560, 385135]","[40000, 435000]"
"2868","comuna","Pucón",230,"Mujer",2013,424021,520000,"[50063, 702000]","[50063, 702000]"
"2869","comuna","Pucón",230,"Mujer",2014,208888.888888889,250000,"[147139, 252333]","[100000, 250000]"
"2870","comuna","Pucón",230,"Mujer",2015,319500,243000,"[207578, 500649]","[200000, 419500]"
"2871","comuna","Pudahuel",231,"Mujer",2010,256834.193296003,170555.843207328,"[187386, 382489]","[149050, 200117]"
"2872","comuna","Pudahuel",231,"Mujer",2011,254162.489310214,200966.641394996,"[221951, 288170]","[199361, 249201]"
"2873","comuna","Pudahuel",231,"Mujer",2012,265766.644066874,250949.062923848,"[220983, 327660]","[209169, 301081]"
"2874","comuna","Pudahuel",231,"Mujer",2013,256013.392420884,215094.740489382,"[206565, 306150]","[198743, 254819]"
"2875","comuna","Pudahuel",231,"Mujer",2014,301864.890170868,224957.809863117,"[253906, 376479]","[202085, 292150]"
"2876","comuna","Pudahuel",231,"Mujer",2015,283744.745545937,275074.418185099,"[244221, 343115]","[245998, 284153]"
"2877","comuna","Puente Alto",232,"Mujer",2010,286875.450580274,210205.519671168,"[246656, 326289]","[200000, 250245]"
"2878","comuna","Puente Alto",232,"Mujer",2011,301762.023227354,228595.814114809,"[270263, 342854]","[200459, 275717]"
"2879","comuna","Puente Alto",232,"Mujer",2012,368310.452900131,299589.159312984,"[323780, 418547]","[271518, 330000]"
"2880","comuna","Puente Alto",232,"Mujer",2013,334007.876003513,250000,"[276902, 386462]","[218852, 282260]"
"2881","comuna","Puente Alto",232,"Mujer",2014,396594.697024744,299943.746484155,"[342810, 492707]","[260000, 318321]"
"2882","comuna","Puente Alto",232,"Mujer",2015,436919.134062937,350084.7700818,"[390527, 489041]","[300913, 401630]"
"2883","comuna","Puerto Montt",233,"Mujer",2010,255541.052742873,200000,"[227439, 290119]","[173820, 226731]"
"2884","comuna","Puerto Montt",233,"Mujer",2011,310729.526987079,249200.902510106,"[280037, 342654]","[211807, 300885]"
"2885","comuna","Puerto Montt",233,"Mujer",2012,360340.092877348,251127.577319588,"[308113, 438934]","[219375, 301353]"
"2886","comuna","Puerto Montt",233,"Mujer",2013,335312.89511226,250000,"[297489, 380866]","[219169, 296110]"
"2887","comuna","Puerto Montt",233,"Mujer",2014,419139.320987557,303688.59821457,"[379601, 468947]","[275508, 367952]"
"2888","comuna","Puerto Montt",233,"Mujer",2015,496584.573418458,361845.514176022,"[434567, 553176]","[300081, 401630]"
"2889","comuna","Puerto Octay",234,"Mujer",2010,263749.859152188,172847.373673244,"[178650, 335419]","[152895, 248498]"
"2890","comuna","Puerto Octay",234,"Mujer",2011,292308.637168199,220000,"[184013, 455049]","[160495, 310237]"
"2891","comuna","Puerto Octay",234,"Mujer",2012,209059.432684957,134153.960498481,"[108341, 332626]","[28049, 280000]"
"2892","comuna","Puerto Octay",234,"Mujer",2013,277427.183413439,154341.311122391,"[84371, 622173]","[40661, 246930]"
"2893","comuna","Puerto Octay",234,"Mujer",2014,209749.06143833,236790.343548635,"[131894, 280604]","[50000, 300000]"
"2894","comuna","Puerto Octay",234,"Mujer",2015,338330.454546576,332010.936898531,"[259298, 419992]","[269274, 433675]"
"2895","comuna","Puerto Varas",235,"Mujer",2010,304809.31348168,197069.063453058,"[179591, 500232]","[143247, 450440]"
"2896","comuna","Puerto Varas",235,"Mujer",2011,283514.806029548,266961.143695015,"[194030, 419149]","[160773, 301450]"
"2897","comuna","Puerto Varas",235,"Mujer",2012,305473.773039951,183342.085825477,"[165863, 503561]","[80000, 515000]"
"2898","comuna","Puerto Varas",235,"Mujer",2013,288885.593218321,205934.406366187,"[185437, 409711]","[190000, 400000]"
"2899","comuna","Puerto Varas",235,"Mujer",2014,251477.09030472,166719.72711768,"[150288, 420878]","[157815, 222293]"
"2900","comuna","Puerto Varas",235,"Mujer",2015,263444.075968853,276120.517928288,"[194091, 353585]","[163965, 357425]"
"2901","comuna","Pumanque",236,"Mujer",2010,186119.47054218,145141.906439616,"[108997, 288485]","[67410, 352845]"
"2902","comuna","Pumanque",236,"Mujer",2011,384097.493366186,378822.119029568,"[180085, 584813]","[170822, 607924]"
"2903","comuna","Pumanque",236,"Mujer",2012,367303.100810909,341911.168448212,"[274824, 494011]","[237327, 548063]"
"2904","comuna","Pumanque",236,"Mujer",2013,195514.685946679,195264.347040218,"[62585, 328445]","[35047, 356483]"
"2905","comuna","Pumanque",236,"Mujer",2014,317260.225906908,171771.84006064,"[156249, 493339]","[151563, 546639]"
"2906","comuna","Pumanque",236,"Mujer",2015,286305.474250726,208345.481709527,"[176334, 461030]","[154188, 504045]"
"2907","comuna","Punitaqui",237,"Mujer",2010,208194.659432832,173380.71667423,"[138252, 274499]","[104928, 250173]"
"2908","comuna","Punitaqui",237,"Mujer",2011,270459.347838585,270780.504094372,"[205815, 333172]","[190333, 349486]"
"2909","comuna","Punitaqui",237,"Mujer",2012,162103.398113017,84789.3950809214,"[104469, 254196]","[50860, 240812]"
"2910","comuna","Punitaqui",237,"Mujer",2013,147212.00355423,134601.982831591,"[113155, 191114]","[93272, 172653]"
"2911","comuna","Punitaqui",237,"Mujer",2014,122544.353683083,91268.39325192,"[95040, 157047]","[89983, 150696]"
"2912","comuna","Punitaqui",237,"Mujer",2015,176023.782936136,134004.760776701,"[113566, 288932]","[48708, 380103]"
"2913","comuna","Punta Arenas",238,"Mujer",2010,384252.492697499,249566.140349961,"[307429, 469897]","[180176, 299795]"
"2914","comuna","Punta Arenas",238,"Mujer",2011,434965.585925818,299236.34954441,"[383463, 502366]","[243479, 330648]"
"2915","comuna","Punta Arenas",238,"Mujer",2012,531318.128539939,368080.768958231,"[451056, 615640]","[300000, 446766]"
"2916","comuna","Punta Arenas",238,"Mujer",2013,567877.342670978,399400.563681716,"[483960, 676067]","[350225, 518194]"
"2917","comuna","Punta Arenas",238,"Mujer",2014,506659.56567164,350000,"[435100, 571991]","[300000, 414778]"
"2918","comuna","Punta Arenas",238,"Mujer",2015,621840.65768748,400108.082486249,"[549511, 719579]","[350097, 493524]"
"2919","comuna","Puqueldón",239,"Mujer",2010,163388.177821202,174880.312652663,"[103762, 229843]","[62345, 255075]"
"2920","comuna","Puqueldón",239,"Mujer",2011,228600.294569271,179424.649807276,"[110523, 381582]","[81339, 398721]"
"2921","comuna","Puqueldón",239,"Mujer",2012,278753.117590206,254342.010309279,"[144125, 420220]","[78964, 507278]"
"2922","comuna","Puqueldón",239,"Mujer",2013,300112.389857939,219169.214170113,"[233459, 392388]","[209207, 438338]"
"2923","comuna","Puqueldón",239,"Mujer",2014,262501.488849715,199962.497656104,"[157740, 378129]","[89983, 309942]"
"2924","comuna","Puqueldón",239,"Mujer",2015,381279.970458972,330089.301822119,"[267364, 567153]","[239375, 500135]"
"2925","comuna","Purén",240,"Mujer",2010,85673.8923592214,30294.9922410023,"[47656, 155485]","[25297, 70883]"
"2926","comuna","Purén",240,"Mujer",2011,112013.809236944,110531.652767248,"[63371, 201339]","[48795, 207067]"
"2927","comuna","Purén",240,"Mujer",2012,21831.0219314412,18042,"[13472, 32771]","[10056, 45105]"
"2928","comuna","Purén",240,"Mujer",2013,44059.6475372798,35047.4469046544,"[13869, 78106]","[5007, 105142]"
"2929","comuna","Purranque",241,"Mujer",2010,129023.593967841,134002.669360131,"[87575, 171226]","[87000, 169620]"
"2930","comuna","Purranque",241,"Mujer",2011,107835.431454893,114824.806853436,"[56112, 162420]","[15732, 181418]"
"2931","comuna","Purranque",241,"Mujer",2012,147282.091423637,62573.3748997744,"[47451, 363025]","[50226, 156704]"
"2932","comuna","Purranque",241,"Mujer",2013,308480.905859971,254673.171775114,"[166004, 495981]","[119578, 359637]"
"2933","comuna","Purranque",241,"Mujer",2014,358281.925314052,234699.056446814,"[196464, 632615]","[137430, 439917]"
"2934","comuna","Purranque",241,"Mujer",2015,311107.972133191,323754.655009768,"[212721, 433224]","[160043, 442277]"
"2935","comuna","Putaendo",242,"Mujer",2010,188382.291904257,170665.022129979,"[135234, 275752]","[91656, 195551]"
"2936","comuna","Putaendo",242,"Mujer",2011,157802.299642343,157466.294435638,"[97444, 207681]","[68124, 180107]"
"2937","comuna","Putaendo",242,"Mujer",2012,210871.426743928,196162.14125184,"[168191, 274259]","[162120, 232696]"
"2938","comuna","Putaendo",242,"Mujer",2013,272901.489391634,249305.388593298,"[221562, 343674]","[213681, 280000]"
"2939","comuna","Putaendo",242,"Mujer",2014,261591.597545272,243775.445292883,"[179871, 336009]","[191921, 313231]"
"2940","comuna","Putaendo",242,"Mujer",2015,258181.006630385,235532.362075415,"[211102, 304011]","[160231, 320632]"
"2941","comuna","Putre",243,"Mujer",2010,104255.425446004,67406.9499096221,"[72769, 152123]","[60059, 130974]"
"2942","comuna","Putre",243,"Mujer",2011,59555.6770116633,55614.9272778125,"[39645, 99339]","[28074, 84728]"
"2943","comuna","Putre",243,"Mujer",2012,126579.294901514,122550.257731959,"[80837, 168818]","[70393, 184602]"
"2944","comuna","Putre",243,"Mujer",2013,197166.902150179,139471.318108254,"[106980, 324068]","[84679, 207613]"
"2945","comuna","Putre",243,"Mujer",2014,155636.525139964,149971.873242078,"[98139, 219616]","[49991, 201962]"
"2946","comuna","Putre",243,"Mujer",2015,187717.451440256,196553.175175899,"[121366, 251172]","[85023, 284077]"
"2947","comuna","Puyehue",244,"Mujer",2010,162942.13664085,103777.463500929,"[77851, 289236]","[34391, 176502]"
"2948","comuna","Puyehue",244,"Mujer",2011,186923.418287811,143176.840853815,"[113478, 254617]","[100724, 179889]"
"2949","comuna","Puyehue",244,"Mujer",2012,184833.486433879,172229.706137117,"[114734, 249911]","[98001, 305859]"
"2950","comuna","Puyehue",244,"Mujer",2013,186791.943894983,186791.943894983,"[24906, 348678]","[24906, 348678]"
"2951","comuna","Puyehue",244,"Mujer",2014,254631.443885225,241183.957284797,"[171560, 362395]","[150740, 470000]"
"2952","comuna","Puyehue",244,"Mujer",2015,183394.774971551,157512.835377568,"[88693, 319615]","[55180, 340000]"
"2953","comuna","Quellón",246,"Mujer",2010,237822.416872803,176703.880368445,"[169901, 303569]","[132115, 210206]"
"2954","comuna","Quellón",246,"Mujer",2011,272476.079017359,208059.929570277,"[212728, 342226]","[149350, 268438]"
"2955","comuna","Quellón",246,"Mujer",2012,301425.808690586,300000,"[255012, 372920]","[253108, 302500]"
"2956","comuna","Quellón",246,"Mujer",2013,309100.782027636,299498.118200804,"[253863, 374656]","[252157, 350474]"
"2957","comuna","Quellón",246,"Mujer",2014,341967.0003177,315129.090702226,"[284030, 417254]","[277063, 385956]"
"2958","comuna","Quellón",246,"Mujer",2015,339970.031146664,260152.811162418,"[261040, 457528]","[250000, 369072]"
"2959","comuna","Quemchi",247,"Mujer",2010,99431.9491939423,99431.9491939423,"[18987, 179877]","[18987, 179877]"
"2960","comuna","Quilicura",249,"Mujer",2010,284271.332491727,210205.519671168,"[245268, 318681]","[199586, 232555]"
"2961","comuna","Quilicura",249,"Mujer",2011,349178.949502039,251208.301743745,"[292434, 446723]","[221063, 300580]"
"2962","comuna","Quilicura",249,"Mujer",2012,368336.81423623,287866.706948668,"[320801, 457386]","[251173, 333658]"
"2963","comuna","Quilicura",249,"Mujer",2013,374194.986504909,295810.083074901,"[316513, 438858]","[267072, 329945]"
"2964","comuna","Quilicura",249,"Mujer",2014,399475.571621717,300000,"[339638, 460812]","[268300, 324725]"
"2965","comuna","Quilicura",249,"Mujer",2015,396245.545649289,330089.301822119,"[339880, 465900]","[301222, 360000]"
