"","sex","company_size","geography_name","geography_id","year","weighted_median"
"376","Hombre","200 y más personas","Antofagasta",2,2013,680238.546202232
"377","Hombre","200 y más personas","Antofagasta",2,2014,700000
"378","Hombre","200 y más personas","Antofagasta",2,2015,716553.652771286
"379","Hombre","200 y más personas","Araucanía",9,2010,300293.59953024
"380","Hombre","200 y más personas","Araucanía",9,2011,351691.622441243
"381","Hombre","200 y más personas","Araucanía",9,2012,420389.306095984
"382","Hombre","200 y más personas","Araucanía",9,2013,379630.494143302
"383","Hombre","200 y más personas","Araucanía",9,2014,415644.334978097
"384","Hombre","200 y más personas","Araucanía",9,2015,458601.274382965
"385","Hombre","200 y más personas","Arica y Parinacota",15,2010,400353.606970549
"386","Hombre","200 y más personas","Arica y Parinacota",15,2011,392916.796582617
"387","Hombre","200 y más personas","Arica y Parinacota",15,2012,452245.6196339
"388","Hombre","200 y más personas","Arica y Parinacota",15,2013,457839.146976121
"389","Hombre","200 y más personas","Arica y Parinacota",15,2014,499906.244140259
"390","Hombre","200 y más personas","Arica y Parinacota",15,2015,575984.64342574
