"","sexo","oficio","comuna","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"1285","Mujer","Profesionales, Científicos e Intelectuales","Cartagena",33019,NA,122522,155000,240960,150000,323000,344790,433712,459480,328000,380000
"1286","Mujer","Técnicos y Profesionales de Nivel Medio","Cartagena",40260,NA,240890,71086,307833,143920,163333,331332,250204,287175,210000,357502
"1287","Mujer","Empleados de Oficina","Casablanca",17315,NA,79730,NA,142166,152029,176735,158491,272675,224426,360000,315000
"1288","Mujer","Profesionales, Científicos e Intelectuales","Casablanca",45501,107300,126864,NA,259781,156400,285407,258812,452608,1043132,NA,357500
"1289","Mujer","Trabajadores Agropecuarios y Pesqueros","Casablanca",32337,NA,NA,113105,85591,NA,83833,NA,53040,196482,117500,231421
"1290","Mujer","Trabajadores de Artes Mecánicas y Otros","Casablanca",4257,NA,33286,NA,166524,88794,127750,143059,214682,NA,205000,245000
"1291","Mujer","Empleados de Oficina","Castro",24505,90534,95319,NA,NA,147545,192939,204220,204701,276157,302413,341072
"1292","Mujer","Fuerzas Armadas","Castro",52905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293","Mujer","Profesionales, Científicos e Intelectuales","Castro",54360,140348,136017,NA,NA,370459,443333,276488,530174,670684,659287,769430
"1294","Mujer","Técnicos y Profesionales de Nivel Medio","Castro",80386,99074,110313,NA,NA,258622,204427,290397,277270,595960,428333,346476
"1295","Mujer","Trabajadores Agropecuarios y Pesqueros","Castro",32472,NA,NA,NA,NA,51674,73126,124533,132652,188131,114143,172012
"1296","Mujer","Trabajadores de Artes Mecánicas y Otros","Castro",30200,NA,44381,NA,NA,83100,124183,142139,159230,126090,225544,159238
"1297","Mujer","Empleados de Oficina","Cauquenes",19020,53650,257754,83333,148027,141417,181250,204425,288420,190660,386857,262710
"1298","Mujer","Fuerzas Armadas","Cauquenes",56323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299","Mujer","Profesionales, Científicos e Intelectuales","Cauquenes",59155,111771,145120,226500,179047,378477,376000,404000,510811,463515,575600,644512
"1300","Mujer","Técnicos y Profesionales de Nivel Medio","Cauquenes",29090,NA,124950,111000,79818,202981,179427,134835,374595,464950,540000,465583
"1301","Mujer","Trabajadores Agropecuarios y Pesqueros","Cauquenes",9900,NA,NA,NA,58650,27390,54215,96960,314554,NA,40000,142500
"1302","Mujer","Trabajadores de Artes Mecánicas y Otros","Cauquenes",13915,57166,27063,22628,53567,64470,66117,51196,89004,119913,106250,126250
"1303","Mujer","Empleados de Oficina","Cerro Navia",31907,69510,91570,104692,161980,153211,152015,172063,230540,226823,278946,278893
"1304","Mujer","Fuerzas Armadas","Cerro Navia",52362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305","Mujer","Profesionales, Científicos e Intelectuales","Cerro Navia",63010,68001,187425,195980,200800,269000,335340,336371,631800,319722,464000,452429
"1306","Mujer","Técnicos y Profesionales de Nivel Medio","Cerro Navia",45382,101220,121826,153683,174869,148133,189701,247450,217222,352815,367778,321471
"1307","Mujer","Trabajadores Agropecuarios y Pesqueros","Cerro Navia",36108,NA,NA,NA,100400,74500,NA,NA,NA,NA,195500,NA
"1308","Mujer","Trabajadores de Artes Mecánicas y Otros","Cerro Navia",59400,54384,51701,111435,85009,166010,137500,125472,167135,198014,152000,166091
"1309","Mujer","Trabajadores de Servicios y Vendedores","Cerro Navia",31408,95794,74664,105367,171037,137509,145130,161618,208654,159917,231383,269350
"1310","Mujer","Empleados de Oficina","Chañaral",24311,60217,120564,110000,102631,123857,152667,169048,199689,280418,272222,351824
"1311","Mujer","Fuerzas Armadas","Chañaral",52347,NA,NA,NA,180720,NA,NA,NA,NA,NA,NA,NA
"1312","Mujer","Profesionales, Científicos e Intelectuales","Chañaral",71030,95229,102388,146000,264805,244749,266667,399995,494038,637095,540000,801053
"1313","Mujer","Técnicos y Profesionales de Nivel Medio","Chañaral",58598,94960,129476,92500,182393,2e+05,130000,272165,389206,88614,4e+05,457529
"1314","Mujer","Trabajadores Agropecuarios y Pesqueros","Chañaral",9900,NA,NA,NA,140560,103910,100469,19760,NA,NA,NA,162000
"1315","Mujer","Empleados de Oficina","Chillán",20723,79872,97796,132111,147979,131105,152710,196020,265676,262450,254499,259791
"1316","Mujer","Fuerzas Armadas","Chillán",66079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Chillán",99000,313120,164889,231092,245997,349101,207512,518026,343525,572701,243261,261234
"1318","Mujer","Profesionales, Científicos e Intelectuales","Chillán",44394,168294,168394,256513,304032,348200,393176,380558,437922,495397,562015,659534
"1319","Mujer","Técnicos y Profesionales de Nivel Medio","Chillán",50633,153794,126181,169000,226216,160213,191167,179622,295739,241987,307083,576872
"1320","Mujer","Trabajadores Agropecuarios y Pesqueros","Chillán",33792,NA,26775,NA,NA,NA,NA,NA,NA,220134,212400,144889
"1321","Mujer","Trabajadores de Servicios y Vendedores","Chillán",32936,67562,69961,101434,122900,153542,133735,119609,204336,182625,190429,219251
"1322","Mujer","Empleados de Oficina","Chimbarongo",20385,56440,91035,97152,131667,114014,130352,145123,235115,218800,255174,217714
"1323","Mujer","Fuerzas Armadas","Chimbarongo",50852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324","Mujer","Profesionales, Científicos e Intelectuales","Chimbarongo",47592,160707,99924,177500,210840,126086,260000,408329,290062,352390,336667,515500
"1325","Mujer","Técnicos y Profesionales de Nivel Medio","Chimbarongo",42517,85840,62386,2e+05,107830,96667,188800,229775,299946,NA,339947,325340
"1326","Mujer","Trabajadores Agropecuarios y Pesqueros","Chimbarongo",26272,68178,22695,64540,NA,98518,96930,106223,351666,228568,222000,59000
"1327","Mujer","Trabajadores de Artes Mecánicas y Otros","Chimbarongo",59499,46162,39631,87128,115566,65516,140158,94630,121832,1027000,1e+05,101500
"1328","Mujer","Trabajadores de Servicios y Vendedores","Chimbarongo",30200,71646,131527,61054,94527,86111,169008,103358,253385,249988,235421,184363
"1329","Mujer","Empleados de Oficina","Chonchi",37088,76096,42840,NA,NA,127500,NA,199980,226525,230834,279331,291958
"1330","Mujer","Fuerzas Armadas","Chonchi",36240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331","Mujer","Profesionales, Científicos e Intelectuales","Chonchi",44495,150220,246330,NA,NA,305000,515175,350470,600383,1504250,586000,965000
"1332","Mujer","Técnicos y Profesionales de Nivel Medio","Chonchi",28062,10730,61047,NA,NA,199975,280000,230617,335308,278970,3e+05,349398
"1333","Mujer","Trabajadores Agropecuarios y Pesqueros","Chonchi",100604,100972,45390,NA,NA,91282,86789,152133,140411,156620,137000,210222
"1334","Mujer","Trabajadores de Artes Mecánicas y Otros","Chonchi",32789,15656,121040,NA,NA,101960,98915,128753,188463,188340,200538,60000
"1335","Mujer","Empleados de Oficina","Coihueco",13691,62949,NA,NA,NA,96000,149571,102136,207740,194914,168750,193000
"1336","Mujer","Fuerzas Armadas","Coihueco",36240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","Mujer","Profesionales, Científicos e Intelectuales","Coihueco",61394,64380,136910,75000,120480,649133,330926,469795,240338,525120,982500,735000
"1338","Mujer","Técnicos y Profesionales de Nivel Medio","Coihueco",40560,56332,100674,66750,NA,NA,236566,115898,275388,437600,280000,350000
"1339","Mujer","Trabajadores Agropecuarios y Pesqueros","Coihueco",16308,78024,NA,98050,NA,59420,69700,61722,NA,123240,120000,140525
"1340","Mujer","Empleados de Oficina","Colina",27796,69745,95962,112221,174207,212267,193817,197960,271688,251182,307000,475635
"1341","Mujer","Fuerzas Armadas","Colina",48906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342","Mujer","Profesionales, Científicos e Intelectuales","Colina",58581,84123,146200,225000,184736,370033,538836,567692,516033,905243,5e+05,481827
"1343","Mujer","Técnicos y Profesionales de Nivel Medio","Colina",70261,129790,91862,133800,412257,220200,571446,370976,427879,325260,320000,349333
"1344","Mujer","Trabajadores Agropecuarios y Pesqueros","Colina",33527,53650,10087,110000,104058,164856,95000,NA,182325,NA,NA,NA
"1345","Mujer","Trabajadores de Servicios y Vendedores","Colina",103888,52160,74926,101202,123313,159940,204084,199840,241105,263928,237639,227783
"1346","Mujer","Empleados de Oficina","Collipulli",36240,NA,NA,105200,87348,114000,102257,122292,134615,551652,NA,243070
"1347","Mujer","Profesionales, Científicos e Intelectuales","Collipulli",105672,NA,144942,235000,190626,298365,280000,410660,574600,448540,776667,680165
"1348","Mujer","Técnicos y Profesionales de Nivel Medio","Collipulli",49500,NA,NA,74000,204974,80000,454480,270175,137020,307688,350000,495100
"1349","Mujer","Trabajadores Agropecuarios y Pesqueros","Collipulli",34056,91734,NA,61290,NA,NA,92858,19760,110132,NA,29000,86667
"1350","Mujer","Empleados de Oficina","Combarbalá",19932,26074,59440,166000,111803,139875,71000,123687,207987,97366,140833,218250
"1351","Mujer","Fuerzas Armadas","Combarbalá",62212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352","Mujer","Profesionales, Científicos e Intelectuales","Combarbalá",28465,59015,262395,150000,202808,210698,331083,547757,517802,349778,678755,599444
"1353","Mujer","Técnicos y Profesionales de Nivel Medio","Combarbalá",5940,NA,NA,133136,126755,65000,126720,NA,221111,156807,210000,450000
"1354","Mujer","Trabajadores Agropecuarios y Pesqueros","Combarbalá",30801,55262,34778,10215,77461,102357,96175,130162,232787,230469,63667,250000
"1355","Mujer","Trabajadores de Artes Mecánicas y Otros","Combarbalá",24632,NA,75650,91396,64848,164340,134920,NA,225940,308100,120000,296530
"1356","Mujer","Empleados de Oficina","Concepción",22621,91577,126150,128030,191239,179129,167500,211333,242658,263007,328901,312205
"1357","Mujer","Fuerzas Armadas","Concepción",71935,NA,NA,NA,NA,NA,NA,181800,NA,NA,NA,NA
"1358","Mujer","Profesionales, Científicos e Intelectuales","Concepción",54004,169306,284102,264817,288651,346465,573473,405069,559936,843832,773402,766856
"1359","Mujer","Técnicos y Profesionales de Nivel Medio","Concepción",110201,178581,237131,130420,297777,258068,234424,357553,332643,416725,340474,469513
"1360","Mujer","Trabajadores Agropecuarios y Pesqueros","Concepción",61231,NA,NA,1e+05,NA,NA,NA,NA,NA,NA,NA,250000
"1361","Mujer","Trabajadores de Artes Mecánicas y Otros","Concepción",66480,56774,66746,100888,162348,131678,131898,205446,137044,129406,180373,180130
"1362","Mujer","Trabajadores No Calificados","Concepción",30200,37035,46211,62723,62831,84053,83267,97446,140862,151803,142455,209612
"1363","Mujer","Empleados de Oficina","Conchalí",37602,77439,127409,144465,138315,236842,186581,192848,252920,315072,328542,357601
"1364","Mujer","Fuerzas Armadas","Conchalí",64501,NA,NA,12000,NA,NA,NA,404000,386750,273500,NA,NA
"1365","Mujer","Profesionales, Científicos e Intelectuales","Conchalí",56863,91818,145549,245725,257876,379677,431806,286824,445049,375773,380000,557578
"1366","Mujer","Técnicos y Profesionales de Nivel Medio","Conchalí",122769,103166,151806,153740,213459,339679,220104,261009,311899,398050,376255,453661
"1367","Mujer","Trabajadores Agropecuarios y Pesqueros","Conchalí",53357,NA,NA,NA,85340,10956,NA,121200,331500,NA,NA,2e+05
"1368","Mujer","Trabajadores de Artes Mecánicas y Otros","Conchalí",24160,69631,67765,97026,147913,149126,98989,239580,213164,410800,79500,183525
"1369","Mujer","Trabajadores de Servicios y Vendedores","Conchalí",44515,81018,97484,116185,129615,158656,166032,180893,250106,281759,234268,262231
"1370","Mujer","Empleados de Oficina","Constitución",115573,115640,106335,122500,119010,142176,183111,142834,199650,243664,326304,313100
"1371","Mujer","Fuerzas Armadas","Constitución",69104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Constitución",198000,230410,64302,119175,202342,325256,212095,219830,314137,541561,202000,242419
"1373","Mujer","Profesionales, Científicos e Intelectuales","Constitución",68554,100147,190952,194400,302204,354800,277636,333300,547096,687264,819667,622541
"1374","Mujer","Técnicos y Profesionales de Nivel Medio","Constitución",83859,107300,129921,135875,201469,115646,217230,213525,717925,317260,4e+05,371667
"1375","Mujer","Empleados de Oficina","Copiapó",33642,96939,123355,113501,171751,166492,176169,233311,217550,305025,352368,374944
"1376","Mujer","Fuerzas Armadas","Copiapó",95376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Copiapó",229520,132331,149439,546055,291012,1574925,196711,382924,623307,487246,727458,428635
"1378","Mujer","Profesionales, Científicos e Intelectuales","Copiapó",104780,221627,220626,226278,312690,282829,360520,849140,378300,725361,720093,883265
"1379","Mujer","Técnicos y Profesionales de Nivel Medio","Copiapó",61451,64201,129491,197400,421307,214523,335022,272023,313146,436859,527492,557575
"1380","Mujer","Trabajadores Agropecuarios y Pesqueros","Copiapó",42225,352260,NA,NA,90172,88500,4e+05,227897,342138,249022,250000,277385
"1381","Mujer","Trabajadores de Artes Mecánicas y Otros","Copiapó",26040,128757,67551,130241,100244,45650,102476,131829,222647,231127,122955,219519
"1382","Mujer","Trabajadores de Servicios y Vendedores","Copiapó",35415,73806,69166,66330,132182,92052,133195,137712,231795,279727,281895,298528
"1383","Mujer","Empleados de Oficina","Coquimbo",28761,70349,82166,140738,318165,158236,181923,165611,234464,209482,279934,328121
"1384","Mujer","Fuerzas Armadas","Coquimbo",58038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Coquimbo",396000,587100,220898,NA,402770,271625,166555,597740,385450,1068908,327170,347930
"1386","Mujer","Profesionales, Científicos e Intelectuales","Coquimbo",41880,108480,134900,228727,245124,276478,277842,320207,324429,447336,597089,563246
"1387","Mujer","Técnicos y Profesionales de Nivel Medio","Coquimbo",78018,133751,87822,181290,174559,192689,160549,268664,365094,326791,341000,580313
"1388","Mujer","Trabajadores Agropecuarios y Pesqueros","Coquimbo",29987,72964,117810,50538,142903,141240,66489,134991,241085,156004,253875,282667
"1389","Mujer","Trabajadores de Artes Mecánicas y Otros","Coquimbo",26974,51492,36204,34100,159642,258052,207505,124085,231789,214590,224693,193714
"1390","Mujer","Trabajadores de Servicios y Vendedores","Coquimbo",60400,107274,76241,103927,168029,121312,119680,125833,304593,194681,236505,230310
"1391","Mujer","Empleados de Oficina","Coronel",16639,60335,70043,71972,138452,143990,158778,149347,297005,213330,272208,321338
"1392","Mujer","Fuerzas Armadas","Coronel",57514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393","Mujer","Profesionales, Científicos e Intelectuales","Coronel",42280,66890,159981,147569,226581,284023,394044,674021,532138,704930,488235,595133
"1394","Mujer","Técnicos y Profesionales de Nivel Medio","Coronel",59524,64380,74463,102137,88352,133071,213373,158263,334422,279381,271107,307654
"1395","Mujer","Trabajadores Agropecuarios y Pesqueros","Coronel",31408,NA,121040,NA,80822,NA,29640,147215,182325,196920,168600,150000
"1396","Mujer","Trabajadores de Artes Mecánicas y Otros","Coronel",27180,50342,41979,150913,55080,58862,171729,87479,156228,168117,106020,196133
"1397","Mujer","Empleados de Oficina","Coyhaique",28107,78997,121968,121811,132292,244114,209385,211037,420834,334677,329734,428477
"1398","Mujer","Fuerzas Armadas","Coyhaique",116522,NA,203490,NA,451800,NA,NA,NA,NA,NA,NA,NA
"1399","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Coyhaique",159708,212726,223276,443445,401238,331980,414516,460207,705727,770000,588103,654931
"1400","Mujer","Profesionales, Científicos e Intelectuales","Coyhaique",84484,128760,181475,315780,285558,713970,536230,500048,898720,1021345,934689,899842
"1401","Mujer","Técnicos y Profesionales de Nivel Medio","Coyhaique",70409,79494,184426,184981,280946,259333,372800,184760,566426,508245,468830,515138
"1402","Mujer","Trabajadores Agropecuarios y Pesqueros","Coyhaique",27972,NA,164273,136585,273700,65000,199929,245222,477360,279292,158017,181545
"1403","Mujer","Trabajadores de Artes Mecánicas y Otros","Coyhaique",50333,54039,50577,99306,56386,83706,187290,145730,151580,186477,191570,196331
"1404","Mujer","Empleados de Oficina","Curacautín",15721,40774,76755,1e+05,97221,123150,202500,121200,152490,204578,233333,427488
"1405","Mujer","Fuerzas Armadas","Curacautín",59192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1406","Mujer","Profesionales, Científicos e Intelectuales","Curacautín",33824,80475,110313,NA,301200,158000,481984,363903,194506,601700,487500,589067
"1407","Mujer","Técnicos y Profesionales de Nivel Medio","Curacautín",27048,214600,1163132,167500,135083,197875,2e+05,202000,149728,344610,2e+05,294583
"1408","Mujer","Empleados de Oficina","Curacaví",46300,65376,147262,NA,158368,203867,193333,297346,186131,279162,270205,363333
