"","sexo","oficio","comuna","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"1210","Hombre","Trabajadores No Calificados","Viña del Mar",29700,60088,64260,90000,110440,120000,135000,151500,182325,199108,220000,255000
"1211","Mujer","Empleados de Oficina","Alhué",24160,75750,44982,NA,150600,120000,135000,171700,226574,196920,222500,199500
"1212","Mujer","Fuerzas Armadas","Alhué",54360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","Mujer","Profesionales, Científicos e Intelectuales","Alhué",18180,115884,129056,NA,201868,213500,3e+05,328250,574600,153160,530000,6e+05
"1214","Mujer","Técnicos y Profesionales de Nivel Medio","Alhué",54450,128760,128520,NA,190760,2e+05,96000,252500,243100,295380,3e+05,450000
"1215","Mujer","Trabajadores Agropecuarios y Pesqueros","Alhué",32616,NA,NA,NA,92368,NA,125000,80800,175017,218800,3e+05,37500
"1216","Mujer","Trabajadores de Artes Mecánicas y Otros","Alhué",25368,32190,NA,NA,NA,51128,197600,149985,189995,NA,NA,25000
"1217","Mujer","Empleados de Oficina","Andacollo",19328,57406,55692,80000,90360,99000,120000,136350,162988,355550,3e+05,230000
"1218","Mujer","Fuerzas Armadas","Andacollo",51944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","Mujer","Profesionales, Científicos e Intelectuales","Andacollo",36240,NA,81396,NA,201804,225000,265000,404000,403325,NA,9e+05,7e+05
"1220","Mujer","Técnicos y Profesionales de Nivel Medio","Andacollo",35640,22533,52479,NA,117525,250000,195000,101000,326950,262560,350000,330000
"1221","Mujer","Trabajadores Agropecuarios y Pesqueros","Andacollo",15840,NA,18156,NA,45180,159775,120000,98800,154050,181714,NA,50000
"1222","Mujer","Empleados de Oficina","Angol",18120,41418,72292,98174,102408,130000,116000,171700,221000,198561,3e+05,285000
"1223","Mujer","Fuerzas Armadas","Angol",66440,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e+05,NA
"1224","Mujer","Profesionales, Científicos e Intelectuales","Angol",102680,53650,NA,171596,281120,3e+05,4e+05,469650,435922,437600,630000,7e+05
"1225","Mujer","Técnicos y Profesionales de Nivel Medio","Angol",89100,67062,74970,140000,230920,180000,265000,262600,182325,319995,392500,250000
"1226","Mujer","Trabajadores Agropecuarios y Pesqueros","Angol",19800,47748,NA,65500,NA,21000,87273,137360,132600,193832,197500,189000
"1227","Mujer","Trabajadores de Artes Mecánicas y Otros","Angol",21744,27349,32130,61290,156400,1e+05,116780,79040,267962,133510,140000,240000
"1228","Mujer","Empleados de Oficina","Antofagasta",24160,85840,107100,144000,128010,160500,165000,232594,243100,306320,312500,360000
"1229","Mujer","Fuerzas Armadas","Antofagasta",77814,NA,NA,NA,NA,NA,NA,NA,NA,1203400,480000,NA
"1230","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Antofagasta",257400,85840,136170,408600,195500,730400,306280,98800,256750,513500,4e+05,3e+05
"1231","Mujer","Operadores y Montadores de Instalaciones y Máquinas","Antofagasta",132880,53650,90780,340000,120480,180000,345892,377200,178273,475550,350000,485000
"1232","Mujer","Profesionales, Científicos e Intelectuales","Antofagasta",73084,75110,171360,280000,396300,427500,409568,431152,530400,616200,695000,650000
"1233","Mujer","Técnicos y Profesionales de Nivel Medio","Antofagasta",39600,150220,85680,190000,307000,2e+05,230000,242400,265200,328200,405000,465000
"1234","Mujer","Trabajadores Agropecuarios y Pesqueros","Antofagasta",36240,NA,NA,NA,110440,NA,NA,NA,NA,513500,2e+05,2e+05
"1235","Mujer","Trabajadores de Artes Mecánicas y Otros","Antofagasta",55440,53650,99655,40860,102638,73040,197600,125150,276250,284440,239774,2e+05
"1236","Mujer","Trabajadores de Servicios y Vendedores","Antofagasta",99000,53650,64260,1e+05,96384,150000,115000,151500,198900,233022,220000,260000
"1237","Mujer","Trabajadores No Calificados","Antofagasta",59400,38628,48195,61290,85340,91300,99500,121200,176800,202937,206000,240000
"1238","Mujer","Empleados de Oficina","Arica",24764,70818,107100,90000,120480,1e+05,132000,146450,182325,260736,250000,250000
"1239","Mujer","Fuerzas Armadas","Arica",90322,NA,166005,NA,NA,NA,480000,NA,NA,NA,340000,NA
"1240","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Arica",573111,160950,236580,243117,195500,273900,208468,237120,319800,369720,2e+05,3e+05
"1241","Mujer","Profesionales, Científicos e Intelectuales","Arica",48320,104618,107100,2e+05,200800,280000,345000,252500,442000,547000,6e+05,685000
"1242","Mujer","Técnicos y Profesionales de Nivel Medio","Arica",49500,107300,117810,145000,82579,2e+05,220000,166650,221000,296940,320000,380000
"1243","Mujer","Trabajadores Agropecuarios y Pesqueros","Arica",32204,42920,105910,163440,136850,125994,118560,95950,359450,232640,2e+05,2e+05
"1244","Mujer","Trabajadores de Artes Mecánicas y Otros","Arica",28388,72964,62790,65400,127075,18260,65000,102425,131456,196920,1e+05,240000
"1245","Mujer","Trabajadores de Servicios y Vendedores","Arica",54360,58710,88510,91935,85591,1e+05,117824,119880,176800,202937,2e+05,205000
"1246","Mujer","Empleados de Oficina","Aysén",32012,128760,80325,126720,210840,160000,185000,222200,203320,382900,3e+05,350000
"1247","Mujer","Fuerzas Armadas","Aysén",74896,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e+05,850000
"1248","Mujer","Profesionales, Científicos e Intelectuales","Aysén",62816,90132,182070,315000,301200,375000,4e+05,454500,497250,656400,7e+05,960000
"1249","Mujer","Técnicos y Profesionales de Nivel Medio","Aysén",99000,64380,85680,160000,165660,2e+05,380000,156550,320450,366490,361102,290000
"1250","Mujer","Trabajadores de Artes Mecánicas y Otros","Aysén",43488,59015,52479,46500,97750,136950,136395,181800,150992,199108,210000,241000
"1251","Mujer","Trabajadores de Servicios y Vendedores","Aysén",59400,45602,69615,72000,92368,102500,115000,151500,183592,202390,215000,250000
"1252","Mujer","Empleados de Oficina","Buin",30200,84544,107100,NA,150600,140000,140000,202000,198900,218800,288618,330000
"1253","Mujer","Fuerzas Armadas","Buin",51340,NA,NA,NA,NA,280000,NA,NA,NA,NA,NA,NA
"1254","Mujer","Profesionales, Científicos e Intelectuales","Buin",48320,78329,160650,NA,251000,250000,497500,505000,386750,797038,550000,8e+05
"1255","Mujer","Técnicos y Profesionales de Nivel Medio","Buin",35504,69745,69615,NA,254874,230000,2e+05,237120,276250,328200,250000,6e+05
"1256","Mujer","Trabajadores Agropecuarios y Pesqueros","Buin",34428,127687,51408,NA,148887,120000,125000,128775,172380,191450,160000,243000
"1257","Mujer","Trabajadores de Artes Mecánicas y Otros","Buin",33824,56869,90780,NA,107428,36520,90000,136350,410800,238012,180000,270500
"1258","Mujer","Trabajadores de Servicios y Vendedores","Buin",36240,39140,57834,NA,145580,1e+05,115000,131300,182325,224270,203000,228000
"1259","Mujer","Empleados de Oficina","Bulnes",14496,42920,66402,NA,NA,103500,129282,147860,185088,224114,NA,215500
"1260","Mujer","Fuerzas Armadas","Bulnes",48320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","Mujer","Profesionales, Científicos e Intelectuales","Bulnes",43488,75110,149940,NA,NA,285000,265000,292900,132600,166644,520000,608000
"1262","Mujer","Técnicos y Profesionales de Nivel Medio","Bulnes",34650,88671,321300,NA,NA,120000,125000,121200,187850,240680,220000,420000
"1263","Mujer","Trabajadores Agropecuarios y Pesqueros","Bulnes",14496,NA,30948,NA,NA,50000,118560,98800,NA,NA,170000,NA
"1264","Mujer","Trabajadores de Artes Mecánicas y Otros","Bulnes",31408,22506,60520,NA,NA,NA,117840,79040,NA,61620,183000,47500
"1265","Mujer","Empleados de Oficina","Calama",25542,64380,97946,82500,171328,136000,120000,252500,243100,268030,320000,4e+05
"1266","Mujer","Fuerzas Armadas","Calama",47716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Calama",495000,63602,121040,204300,195500,219120,355680,395200,246480,513500,4e+05,475000
"1268","Mujer","Profesionales, Científicos e Intelectuales","Calama",45904,107300,206703,180000,446780,250000,439278,525200,574600,547000,7e+05,6e+05
"1269","Mujer","Técnicos y Profesionales de Nivel Medio","Calama",79200,107300,101745,120000,236985,242416,3e+05,252797,221000,437600,379377,4e+05
"1270","Mujer","Trabajadores Agropecuarios y Pesqueros","Calama",19800,NA,15130,24516,68425,29216,157961,118560,123240,172536,2e+05,3e+05
"1271","Mujer","Empleados de Oficina","Calera",17426,57422,107100,105000,110440,110000,140000,161600,221000,265295,240000,250000
"1272","Mujer","Fuerzas Armadas","Calera",53152,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+05,NA
"1273","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Calera",42280,NA,75650,277795,141738,273900,237120,247000,3081000,123240,185000,130000
"1274","Mujer","Profesionales, Científicos e Intelectuales","Calera",37736,100092,163328,160000,451800,220000,356797,498400,607750,471841,5e+05,532632
"1275","Mujer","Técnicos y Profesionales de Nivel Medio","Calera",617760,NA,112455,165000,200800,209127,220000,181800,187850,125810,230000,282920
"1276","Mujer","Trabajadores Agropecuarios y Pesqueros","Calera",25972,50431,64408,65000,80320,86750,110000,136350,242450,92990,2e+05,241000
"1277","Mujer","Empleados de Oficina","Calera de Tango",26576,64380,74970,80000,130520,2e+05,170000,171700,221000,318150,220000,258500
"1278","Mujer","Fuerzas Armadas","Calera de Tango",57380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471429
"1279","Mujer","Profesionales, Científicos e Intelectuales","Calera de Tango",49528,75110,139230,806450,210840,492514,4e+05,606000,601556,601700,4e+05,7e+05
"1280","Mujer","Técnicos y Profesionales de Nivel Medio","Calera de Tango",29700,75110,117810,295000,200800,120000,170000,296400,331500,423459,570000,330000
"1281","Mujer","Trabajadores Agropecuarios y Pesqueros","Calera de Tango",39864,53114,61582,NA,90360,1e+05,197600,111100,NA,NA,NA,245500
"1282","Mujer","Trabajadores de Artes Mecánicas y Otros","Calera de Tango",31408,58710,76245,NA,39100,73040,60000,282800,190612,410800,NA,NA
"1283","Mujer","Trabajadores de Servicios y Vendedores","Calera de Tango",36240,91845,62487,245160,94055,105000,115000,141400,218790,231062,210000,280000
"1284","Mujer","Empleados de Oficina","Cartagena",13356,112665,62118,145000,125500,120000,120000,151500,237725,142220,229062,350000
"1285","Mujer","Profesionales, Científicos e Intelectuales","Cartagena",31408,NA,119952,160000,251000,120000,279000,375894,397800,459480,328000,380000
"1286","Mujer","Técnicos y Profesionales de Nivel Medio","Cartagena",49500,NA,262395,65000,140560,131000,175000,292900,237575,300850,210000,282507
"1287","Mujer","Empleados de Oficina","Casablanca",18120,NA,85680,NA,115460,127646,182500,136350,292175,199108,245000,292500
"1288","Mujer","Profesionales, Científicos e Intelectuales","Casablanca",45501,107300,117810,NA,301200,169000,250000,272700,442000,875200,NA,440000
"1289","Mujer","Trabajadores Agropecuarios y Pesqueros","Casablanca",30723,NA,NA,95000,80822,NA,82500,NA,53040,196920,117500,242500
"1290","Mujer","Trabajadores de Artes Mecánicas y Otros","Casablanca",4257,NA,27234,NA,105420,54780,132500,131300,221000,NA,205000,245000
"1291","Mujer","Empleados de Oficina","Castro",22952,69745,107100,NA,NA,121000,160000,185840,221000,218800,267063,3e+05
"1292","Mujer","Fuerzas Armadas","Castro",50840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293","Mujer","Profesionales, Científicos e Intelectuales","Castro",54360,128760,155295,NA,NA,387500,415000,257550,552500,672249,530000,650000
"1294","Mujer","Técnicos y Profesionales de Nivel Medio","Castro",31408,118030,110313,NA,NA,250000,185000,185335,221000,598418,4e+05,380000
"1295","Mujer","Trabajadores Agropecuarios y Pesqueros","Castro",29700,NA,NA,NA,NA,45650,59280,88920,121550,123240,75000,1e+05
"1296","Mujer","Trabajadores de Artes Mecánicas y Otros","Castro",31408,NA,42364,NA,NA,80000,125000,131300,173322,102700,224000,1e+05
"1297","Mujer","Empleados de Oficina","Cauquenes",19800,53650,77112,77500,119476,104000,127500,141400,287300,193638,258000,244000
"1298","Mujer","Fuerzas Armadas","Cauquenes",54360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299","Mujer","Profesionales, Científicos e Intelectuales","Cauquenes",42280,99252,117810,234000,175700,350000,450000,404000,532245,463038,498000,7e+05
"1300","Mujer","Técnicos y Profesionales de Nivel Medio","Cauquenes",31408,NA,149940,76000,85340,210000,135000,126250,348075,464950,540000,346000
"1301","Mujer","Trabajadores Agropecuarios y Pesqueros","Cauquenes",9900,NA,NA,NA,58650,27390,54215,109080,314554,NA,40000,125000
"1302","Mujer","Trabajadores de Artes Mecánicas y Otros","Cauquenes",12080,39140,15130,10215,48875,49890,39520,39520,49296,102700,1e+05,120000
"1303","Mujer","Empleados de Oficina","Cerro Navia",28388,71891,85680,103000,150600,153750,150000,161600,232148,196920,250000,265500
"1304","Mujer","Fuerzas Armadas","Cerro Navia",48320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305","Mujer","Profesionales, Científicos e Intelectuales","Cerro Navia",60400,69745,139230,2e+05,200800,3e+05,315000,237120,464100,328200,5e+05,4e+05
"1306","Mujer","Técnicos y Profesionales de Nivel Medio","Cerro Navia",29700,68136,96390,143010,145580,150000,160000,222200,221000,328200,3e+05,250000
"1307","Mujer","Trabajadores Agropecuarios y Pesqueros","Cerro Navia",32616,NA,NA,NA,100400,74500,NA,NA,NA,NA,195500,NA
"1308","Mujer","Trabajadores de Artes Mecánicas y Otros","Cerro Navia",59400,53650,53550,90000,84678,130000,103796,118560,187850,198014,150000,150000
"1309","Mujer","Trabajadores de Servicios y Vendedores","Cerro Navia",31408,53650,74970,90000,120480,104000,118560,141400,201805,196920,220000,241000
"1310","Mujer","Empleados de Oficina","Chañaral",27784,48285,96390,1e+05,90360,120000,120000,151500,198900,218800,210000,305000
"1311","Mujer","Fuerzas Armadas","Chañaral",48320,NA,NA,NA,180720,NA,NA,NA,NA,NA,NA,NA
"1312","Mujer","Profesionales, Científicos e Intelectuales","Chañaral",48320,91205,102816,146000,240960,180000,250000,406090,386750,601700,550000,650000
"1313","Mujer","Técnicos y Profesionales de Nivel Medio","Chañaral",36240,94960,132345,92500,180720,2e+05,130000,286840,353600,88614,4e+05,4e+05
"1314","Mujer","Trabajadores Agropecuarios y Pesqueros","Chañaral",9900,NA,NA,NA,140560,103910,79040,19760,NA,NA,NA,120000
"1315","Mujer","Empleados de Oficina","Chillán",18120,64380,66938,105000,120480,125000,120324,173228,248625,273500,220000,241000
"1316","Mujer","Fuerzas Armadas","Chillán",59192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Chillán",99000,313120,94562,204300,136850,224233,296400,254860,343525,581600,2e+05,227500
"1318","Mujer","Profesionales, Científicos e Intelectuales","Chillán",40770,107300,192780,202232,281120,310000,407859,353500,442000,458386,5e+05,630000
"1319","Mujer","Técnicos y Profesionales de Nivel Medio","Chillán",31408,124642,107100,150000,240960,150000,168500,166650,276250,240680,280000,416000
"1320","Mujer","Trabajadores Agropecuarios y Pesqueros","Chillán",32012,NA,26775,NA,NA,NA,NA,NA,NA,150357,205000,141000
"1321","Mujer","Trabajadores de Servicios y Vendedores","Chillán",32936,42920,64260,74000,93372,114000,113500,108575,169065,185980,180000,230000
"1322","Mujer","Empleados de Oficina","Chimbarongo",21744,53650,96390,93608,110440,1e+05,136056,156550,199505,218800,230000,241000
"1323","Mujer","Fuerzas Armadas","Chimbarongo",49702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324","Mujer","Profesionales, Científicos e Intelectuales","Chimbarongo",36240,99252,69615,177500,210840,126086,260000,383800,303875,317260,360000,375000
"1325","Mujer","Técnicos y Profesionales de Nivel Medio","Chimbarongo",29700,75110,57834,2e+05,120480,1e+05,150000,232300,292825,NA,339842,344500
"1326","Mujer","Trabajadores Agropecuarios y Pesqueros","Chimbarongo",29700,64380,22695,62500,NA,1e+05,69000,109585,306832,196920,210000,59000
"1327","Mujer","Trabajadores de Artes Mecánicas y Otros","Chimbarongo",59499,43993,34042,65000,106016,54780,116996,20200,121550,1027000,1e+05,79000
"1328","Mujer","Trabajadores de Servicios y Vendedores","Chimbarongo",30200,53498,74970,64000,83583,1e+05,134280,109585,246480,201843,210000,192000
"1329","Mujer","Empleados de Oficina","Chonchi",31408,64956,42840,NA,NA,120000,NA,181800,209950,219894,307994,290000
"1330","Mujer","Fuerzas Armadas","Chonchi",36240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331","Mujer","Profesionales, Científicos e Intelectuales","Chonchi",45300,150220,246330,NA,NA,305000,475000,232300,663000,984600,586000,965000
"1332","Mujer","Técnicos y Profesionales de Nivel Medio","Chonchi",19800,10730,61047,NA,NA,229450,340000,202000,276250,278970,3e+05,310000
"1333","Mujer","Trabajadores Agropecuarios y Pesqueros","Chonchi",29700,110519,45390,NA,NA,1e+05,92000,117046,148460,156620,2e+05,240000
"1334","Mujer","Trabajadores de Artes Mecánicas y Otros","Chonchi",33824,9785,121040,NA,NA,1e+05,1e+05,131300,193375,202390,189000,60000
"1335","Mujer","Empleados de Oficina","Coihueco",12080,64380,NA,NA,NA,81500,144734,109585,182325,199108,180000,196000
"1336","Mujer","Fuerzas Armadas","Coihueco",36240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","Mujer","Profesionales, Científicos e Intelectuales","Coihueco",59400,64380,141372,75000,120480,188000,341778,454500,193375,547000,750000,735000
"1338","Mujer","Técnicos y Profesionales de Nivel Medio","Coihueco",28020,56332,96390,66750,NA,NA,255956,119685,276250,437600,280000,3e+05
