"","geography_level","geography_name","geography_id","sex","isic","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"1503","region","Arica y Parinacota",15,"Mujer","Agricultura, ganadería, caza y silvicultura",2015,214540.865522723,190439.822864879,"[178163, 266156]","[146739, 247952]"
"1504","region","Atacama",3,"Mujer","Agricultura, ganadería, caza y silvicultura",2010,190784.102868792,156436.637912711,"[132554, 293717]","[131741, 230752]"
"1505","region","Atacama",3,"Mujer","Agricultura, ganadería, caza y silvicultura",2011,168751.84174659,155935.479851094,"[135798, 201357]","[116773, 204655]"
"1506","region","Atacama",3,"Mujer","Agricultura, ganadería, caza y silvicultura",2012,227371.580530559,193000,"[157051, 389675]","[120000, 239490]"
"1507","region","Atacama",3,"Mujer","Agricultura, ganadería, caza y silvicultura",2013,266491.082491705,210284.681427927,"[189138, 380103]","[207726, 256689]"
"1508","region","Atacama",3,"Mujer","Agricultura, ganadería, caza y silvicultura",2014,237031.786422496,212007.643829667,"[151101, 303767]","[134951, 350000]"
"1509","region","Atacama",3,"Mujer","Agricultura, ganadería, caza y silvicultura",2015,697403.379531503,355179.792756518,"[222904, 1497400]","[174009, 510000]"
"1510","region","Aysén",11,"Mujer","Agricultura, ganadería, caza y silvicultura",2010,206485.473561919,99962.0609568761,"[86383, 347753]","[75342, 324778]"
"1511","region","Aysén",11,"Mujer","Agricultura, ganadería, caza y silvicultura",2011,301397.383723198,200469.754498,"[185293, 481611]","[64792, 327849]"
"1512","region","Aysén",11,"Mujer","Agricultura, ganadería, caza y silvicultura",2012,129445.780974408,82844.3825607155,"[87818, 175015]","[70316, 140114]"
"1513","region","Aysén",11,"Mujer","Agricultura, ganadería, caza y silvicultura",2013,159666.331115009,81102.4657844474,"[78657, 274599]","[24906, 179320]"
"1514","region","Aysén",11,"Mujer","Agricultura, ganadería, caza y silvicultura",2014,181870.791060145,75291.3256477753,"[73916, 401670]","[32923, 339295]"
"1515","region","Aysén",11,"Mujer","Agricultura, ganadería, caza y silvicultura",2015,299838.452853033,307955.89817931,"[145579, 468897]","[9002, 503615]"
"1516","region","Bíobío",8,"Mujer","Agricultura, ganadería, caza y silvicultura",2010,279988.156337433,102184.07080029,"[144495, 446716]","[52357, 145554]"
"1517","region","Bíobío",8,"Mujer","Agricultura, ganadería, caza y silvicultura",2011,140374.626821989,113248.536482864,"[98687, 206871]","[79744, 129584]"
"1518","region","Bíobío",8,"Mujer","Agricultura, ganadería, caza y silvicultura",2012,141369.503274074,95748.2470615872,"[104435, 198054]","[75714, 157783]"
"1519","region","Bíobío",8,"Mujer","Agricultura, ganadería, caza y silvicultura",2013,202479.580575943,53255.3226706934,"[101692, 303221]","[36100, 139471]"
"1520","region","Bíobío",8,"Mujer","Agricultura, ganadería, caza y silvicultura",2014,198589.062914573,150000,"[117431, 317749]","[50521, 207057]"
"1521","region","Bíobío",8,"Mujer","Agricultura, ganadería, caza y silvicultura",2015,363857.867799871,271898.13121745,"[254543, 530452]","[172288, 361663]"
"1522","region","Coquimbo",4,"Mujer","Agricultura, ganadería, caza y silvicultura",2010,194135.449597164,171886.360729281,"[168246, 247444]","[153393, 186210]"
"1523","region","Coquimbo",4,"Mujer","Agricultura, ganadería, caza y silvicultura",2011,160863.780756134,160153.201156405,"[145459, 188113]","[146600, 181418]"
"1524","region","Coquimbo",4,"Mujer","Agricultura, ganadería, caza y silvicultura",2012,165681.26527017,152260.234201982,"[139866, 194773]","[129398, 170956]"
"1525","region","Coquimbo",4,"Mujer","Agricultura, ganadería, caza y silvicultura",2013,197691.705786751,200271.125169454,"[171030, 234909]","[168215, 210000]"
"1526","region","Coquimbo",4,"Mujer","Agricultura, ganadería, caza y silvicultura",2014,245162.934161934,224978.494951672,"[196385, 292004]","[200883, 237532]"
"1527","region","Coquimbo",4,"Mujer","Agricultura, ganadería, caza y silvicultura",2015,196320.584210508,207562.498305159,"[164429, 222863]","[160000, 245000]"
"1528","region","Los Lagos",10,"Mujer","Agricultura, ganadería, caza y silvicultura",2010,149747.599445313,50041.2722393087,"[79050, 334785]","[40000, 78044]"
"1529","region","Los Lagos",10,"Mujer","Agricultura, ganadería, caza y silvicultura",2011,149574.558775307,60150.9453656063,"[104453, 200954]","[45217, 108670]"
"1530","region","Los Lagos",10,"Mujer","Agricultura, ganadería, caza y silvicultura",2012,182223.644732759,64437.6775454966,"[120197, 284888]","[50226, 100000]"
"1531","region","Los Lagos",10,"Mujer","Agricultura, ganadería, caza y silvicultura",2013,141121.620298324,60081.3375508362,"[104973, 187786]","[50000, 93238]"
"1532","region","Los Lagos",10,"Mujer","Agricultura, ganadería, caza y silvicultura",2014,238736.137129362,151563.3882888,"[175487, 321644]","[91962, 206399]"
"1533","region","Los Lagos",10,"Mujer","Agricultura, ganadería, caza y silvicultura",2015,243852.696891049,100345.482707369,"[136837, 369581]","[66855, 128288]"
"1534","region","Los Ríos",14,"Mujer","Agricultura, ganadería, caza y silvicultura",2010,133460.475474281,90088.079859072,"[79618, 217647]","[52287, 153935]"
"1535","region","Los Ríos",14,"Mujer","Agricultura, ganadería, caza y silvicultura",2011,205948.435459915,68637.8679535112,"[76692, 446811]","[29388, 120120]"
"1536","region","Los Ríos",14,"Mujer","Agricultura, ganadería, caza y silvicultura",2012,104384.052131899,75721.9003299224,"[76472, 136874]","[30039, 111943]"
"1537","region","Los Ríos",14,"Mujer","Agricultura, ganadería, caza y silvicultura",2013,132831.657966606,129246.664640449,"[98477, 182001]","[44419, 185279]"
"1538","region","Los Ríos",14,"Mujer","Agricultura, ganadería, caza y silvicultura",2014,183095.21032604,131083.931911267,"[119046, 245878]","[50232, 217087]"
"1539","region","Los Ríos",14,"Mujer","Agricultura, ganadería, caza y silvicultura",2015,151928.108301478,54176.7263562001,"[76931, 238966]","[20037, 117822]"
"1540","region","Magallanes",12,"Mujer","Agricultura, ganadería, caza y silvicultura",2010,984674.057211746,133613.89879603,"[99438, 3053494]","[79945, 5004893]"
"1541","region","Magallanes",12,"Mujer","Agricultura, ganadería, caza y silvicultura",2011,229435.312239415,173347.525829304,"[81521, 419754]","[39579, 568076]"
"1542","region","Magallanes",12,"Mujer","Agricultura, ganadería, caza y silvicultura",2012,209382.602783736,183143.284783813,"[85577, 377452]","[71902, 432417]"
"1543","region","Magallanes",12,"Mujer","Agricultura, ganadería, caza y silvicultura",2013,100000,100000,"[100000, 100000]","[100000, 100000]"
"1544","region","Magallanes",12,"Mujer","Agricultura, ganadería, caza y silvicultura",2014,1948431.68600183,1414947.71282935,"[907688, 3898330]","[428412, 2298182]"
"1545","region","Magallanes",12,"Mujer","Agricultura, ganadería, caza y silvicultura",2015,747254.128216509,824390.814334683,"[525110, 926551]","[370930, 1115789]"
"1546","region","Maule",7,"Mujer","Agricultura, ganadería, caza y silvicultura",2010,144244.833648136,136050.691141984,"[126976, 159670]","[119884, 158184]"
"1547","region","Maule",7,"Mujer","Agricultura, ganadería, caza y silvicultura",2011,153692.741305333,147792.383094004,"[132431, 184348]","[126306, 177266]"
"1548","region","Maule",7,"Mujer","Agricultura, ganadería, caza y silvicultura",2012,173520.418195637,170791.073202851,"[147728, 195423]","[142900, 193000]"
"1549","region","Maule",7,"Mujer","Agricultura, ganadería, caza y silvicultura",2013,187448.723221193,197351.957794337,"[159071, 215894]","[140190, 209207]"
"1550","region","Maule",7,"Mujer","Agricultura, ganadería, caza y silvicultura",2014,294477.781503822,224992.588726766,"[217235, 379299]","[204962, 244954]"
"1551","region","Maule",7,"Mujer","Agricultura, ganadería, caza y silvicultura",2015,286296.522367263,241045.643543427,"[225974, 345971]","[192214, 277360]"
"1552","region","Metropolitana",13,"Mujer","Agricultura, ganadería, caza y silvicultura",2010,475907.675821061,179733.905224199,"[271794, 1002462]","[160157, 269503]"
"1553","region","Metropolitana",13,"Mujer","Agricultura, ganadería, caza y silvicultura",2011,308353.311075767,185399.872586053,"[211715, 411439]","[180870, 215856]"
"1554","region","Metropolitana",13,"Mujer","Agricultura, ganadería, caza y silvicultura",2012,302843.779709667,195732.139720784,"[224567, 429865]","[191769, 215466]"
"1555","region","Metropolitana",13,"Mujer","Agricultura, ganadería, caza y silvicultura",2013,398943.251655217,219169.214170113,"[282390, 530582]","[199530, 276216]"
"1556","region","Metropolitana",13,"Mujer","Agricultura, ganadería, caza y silvicultura",2014,336993.728912709,250000,"[271274, 413049]","[227006, 278272]"
"1557","region","Metropolitana",13,"Mujer","Agricultura, ganadería, caza y silvicultura",2015,338947.988194153,289254.491753975,"[268024, 439808]","[249084, 327991]"
"1558","region","O'Higgins",6,"Mujer","Agricultura, ganadería, caza y silvicultura",2010,170076.976773591,169897.075281902,"[149081, 212926]","[160062, 172000]"
"1559","region","O'Higgins",6,"Mujer","Agricultura, ganadería, caza y silvicultura",2011,198536.159237692,182000,"[180534, 215056]","[179425, 186390]"
"1560","region","O'Higgins",6,"Mujer","Agricultura, ganadería, caza y silvicultura",2012,192504.294465747,193000,"[171889, 218972]","[162728, 193888]"
"1561","region","O'Higgins",6,"Mujer","Agricultura, ganadería, caza y silvicultura",2013,227896.140811491,210000,"[194191, 261656]","[209207, 211584]"
"1562","region","O'Higgins",6,"Mujer","Agricultura, ganadería, caza y silvicultura",2014,265196.481886181,247746.30291369,"[231209, 305697]","[227487, 257632]"
"1563","region","O'Higgins",6,"Mujer","Agricultura, ganadería, caza y silvicultura",2015,233924.483076171,240064.946779723,"[210970, 251113]","[203548, 241065]"
"1564","region","Tarapacá",1,"Mujer","Agricultura, ganadería, caza y silvicultura",2010,193847.756587282,147476.154598319,"[126351, 378248]","[96193, 176561]"
"1565","region","Tarapacá",1,"Mujer","Agricultura, ganadería, caza y silvicultura",2011,85948.4076755413,74306.6694273613,"[44380, 179115]","[26792, 139096]"
"1566","region","Tarapacá",1,"Mujer","Agricultura, ganadería, caza y silvicultura",2012,144548.967063019,109550.318103992,"[59958, 230775]","[44915, 301686]"
"1567","region","Tarapacá",1,"Mujer","Agricultura, ganadería, caza y silvicultura",2013,154704.472456759,156068.637583459,"[93107, 229426]","[77298, 231313]"
"1568","region","Tarapacá",1,"Mujer","Agricultura, ganadería, caza y silvicultura",2014,128009.274122453,130035.314294497,"[77794, 181882]","[42183, 150148]"
"1569","region","Tarapacá",1,"Mujer","Agricultura, ganadería, caza y silvicultura",2015,196466.88625839,141690.28175083,"[101626, 310392]","[80812, 392147]"
"1570","region","Valparaíso",5,"Mujer","Agricultura, ganadería, caza y silvicultura",2010,168645.88210858,164887.151929653,"[133091, 238377]","[156118, 164887]"
"1571","region","Valparaíso",5,"Mujer","Agricultura, ganadería, caza y silvicultura",2011,159145.561804757,159488.578202007,"[134954, 188033]","[119997, 180870]"
"1572","region","Valparaíso",5,"Mujer","Agricultura, ganadería, caza y silvicultura",2012,201492.705879271,181011.795060818,"[165400, 240518]","[147188, 200000]"
"1573","region","Valparaíso",5,"Mujer","Agricultura, ganadería, caza y silvicultura",2013,218123.147327032,200093.500288982,"[186589, 281292]","[191893, 210667]"
"1574","region","Valparaíso",5,"Mujer","Agricultura, ganadería, caza y silvicultura",2014,272545.106601205,226910.517903469,"[225029, 325198]","[202085, 262597]"
"1575","region","Valparaíso",5,"Mujer","Agricultura, ganadería, caza y silvicultura",2015,241225.359941717,238369.057931119,"[208912, 281853]","[195053, 248439]"
"1576","region",NA,NA,"Mujer","Agricultura, ganadería, caza y silvicultura",2010,82066.9114106243,42340.5468445608,"[43975, 131225]","[26164, 118732]"
"1577","region",NA,NA,"Mujer","Agricultura, ganadería, caza y silvicultura",2011,133917.132026328,55100.1090380066,"[41253, 233507]","[22911, 274395]"
"1578","region",NA,NA,"Mujer","Agricultura, ganadería, caza y silvicultura",2012,40673.091925266,27744.6298505699,"[21980, 61380]","[16864, 62162]"
"1579","region","Antofagasta",2,"Mujer","Pesca",2011,165797.479150872,165797.479150872,"[150725, 180870]","[150725, 180870]"
"1580","region","Antofagasta",2,"Mujer","Pesca",2013,300000,300000,"[300000, 300000]","[300000, 300000]"
"1581","region","Antofagasta",2,"Mujer","Pesca",2015,50203.730532416,50203.730532416,"[50204, 50204]","[50204, 50204]"
"1582","region","Araucanía",9,"Mujer","Pesca",2010,96897.0405997241,96897.0405997241,"[15015, 197000]","[15015, 197000]"
"1583","region","Araucanía",9,"Mujer","Pesca",2011,258000,258000,"[258000, 258000]","[258000, 258000]"
"1584","region","Arica y Parinacota",15,"Mujer","Pesca",2011,147028.532480963,147028.532480963,"[147029, 147029]","[147029, 147029]"
"1585","region","Arica y Parinacota",15,"Mujer","Pesca",2012,35196.7379284924,35196.7379284924,"[35197, 35197]","[35197, 35197]"
"1586","region","Arica y Parinacota",15,"Mujer","Pesca",2014,130000,130000,"[130000, 130000]","[130000, 130000]"
"1587","region","Arica y Parinacota",15,"Mujer","Pesca",2015,250290.13429233,250290.13429233,"[192852, 280076]","[192852, 280076]"
"1588","region","Atacama",3,"Mujer","Pesca",2012,50281.0541835605,50281.0541835605,"[50281, 50281]","[50281, 50281]"
"1589","region","Atacama",3,"Mujer","Pesca",2013,298867.110231973,298867.110231973,"[298867, 298867]","[298867, 298867]"
"1590","region","Atacama",3,"Mujer","Pesca",2014,349934.370898181,349934.370898181,"[349934, 349934]","[349934, 349934]"
"1591","region","Atacama",3,"Mujer","Pesca",2015,178582.885684771,178582.885684771,"[20005, 280076]","[20005, 280076]"
"1592","region","Aysén",11,"Mujer","Pesca",2010,276246.879219881,252276.253596134,"[248563, 314787]","[219190, 298121]"
