"","region","sex","occupation","2011","2013","2015"
"1713","Aysén","Mujer","5123",195854,223392,262647
"1714","Aysén","Mujer","5131",246760,245835,299571
"1715","Aysén","Mujer","5132",380263,534865,463103
"1716","Aysén","Mujer","5133",162111,175806,NA
"1717","Aysén","Mujer","5139",218800,NA,NA
"1718","Aysén","Mujer","5141",412345,258547,482625
"1719","Aysén","Mujer","5162",1066285,1500000,789533
"1720","Aysén","Mujer","5163",595881,700000,NA
"1721","Aysén","Mujer","5169",218800,NA,NA
"1722","Aysén","Mujer","5220",222243,240337,260229
"1723","Aysén","Mujer","5230",266345,88478,NA
"1724","Aysén","Mujer","6111",330810,148065,65706
"1725","Aysén","Mujer","6112",211416,162000,NA
"1726","Aysén","Mujer","6113",301711,175291,184439
"1727","Aysén","Mujer","6121",373389,303462,233400
"1728","Aysén","Mujer","6122",164320,NA,NA
"1729","Aysén","Mujer","6129",273500,NA,NA
"1730","Aysén","Mujer","6141",205594,250000,241000
"1731","Aysén","Mujer","6151",217140,257368,361988
"1732","Aysén","Mujer","6152",285869,215467,NA
"1733","Aysén","Mujer","6153",821600,NA,NA
"1734","Aysén","Mujer","6154",216065,NA,NA
"1735","Aysén","Mujer","6210",821600,59737,80000
"1736","Aysén","Mujer","7122",121674,NA,NA
"1737","Aysén","Mujer","7129",798620,400000,NA
"1738","Aysén","Mujer","7216",1027000,NA,NA
"1739","Aysén","Mujer","7321",160897,NA,NA
"1740","Aysén","Mujer","7331",206980,NA,73016
"1741","Aysén","Mujer","7332",141714,109073,119672
"1742","Aysén","Mujer","7411",205902,260199,299111
"1743","Aysén","Mujer","7412",173788,160490,222487
"1744","Aysén","Mujer","7413",213330,NA,NA
"1745","Aysén","Mujer","7422",102700,NA,NA
"1746","Aysén","Mujer","7432",185211,228876,114464
"1747","Aysén","Mujer","7433",170266,253598,142204
"1748","Aysén","Mujer","7436",160053,92386,NA
"1749","Aysén","Mujer","8262",235620,NA,NA
"1750","Aysén","Mujer","8271",244886,222590,350000
"1751","Aysén","Mujer","8290",384591,NA,NA
"1752","Aysén","Mujer","8322",906867,244167,278629
"1753","Aysén","Mujer","8323",704229,300000,472941
"1754","Aysén","Mujer","8324",1006907,NA,200000
"1755","Aysén","Mujer","9111",79226,70000,189565
"1756","Aysén","Mujer","9112",283452,109821,73567
"1757","Aysén","Mujer","9113",241129,43704,NA
"1758","Aysén","Mujer","9131",138461,150758,192206
"1759","Aysén","Mujer","9132",221319,185548,256307
"1760","Aysén","Mujer","9133",239228,131015,NA
"1761","Aysén","Mujer","9141",306320,NA,NA
"1762","Aysén","Mujer","9142",199108,NA,NA
"1763","Aysén","Mujer","9151",535683,488611,NA
"1764","Aysén","Mujer","9152",267786,226000,338688
"1765","Aysén","Mujer","9162",155051,141847,200000
"1766","Aysén","Mujer","9211",211563,215373,140000
"1767","Aysén","Mujer","9212",199212,119176,NA
"1768","Aysén","Mujer","9213",227144,250221,338849
"1769","Aysén","Mujer","9312",172018,220000,NA
"1770","Aysén","Mujer","9313",180486,210000,115000
"1771","Aysén","Mujer","9322",239263,210000,NA
"1772","Aysén","Mujer","9333",156699,NA,NA
"1773","Aysén","Mujer","9999",333889,258788,NA
"1774","Bíobío","Hombre","0110",651041,561766,529359
"1775","Bíobío","Hombre","1110",1531600,NA,784211
"1776","Bíobío","Hombre","1130",1155023,NA,NA
"1777","Bíobío","Hombre","1229",2357038,884310,1630296
"1778","Bíobío","Hombre","1311",1192897,1470046,2601231
"1779","Bíobío","Hombre","1312",2005194,548398,1000000
"1780","Bíobío","Hombre","1313",1879792,879971,838837
"1781","Bíobío","Hombre","1314",789581,397375,452811
"1782","Bíobío","Hombre","1315",877034,776966,656341
"1783","Bíobío","Hombre","1316",1577317,975932,943011
"1784","Bíobío","Hombre","1317",1346076,935803,1571566
"1785","Bíobío","Hombre","1318",1350465,976904,NA
"1786","Bíobío","Hombre","1319",877208,1135609,1712012
"1787","Bíobío","Hombre","2113",393927,480081,1300000
"1788","Bíobío","Hombre","2114",1641000,450000,NA
"1789","Bíobío","Hombre","2131",770184,713215,NA
"1790","Bíobío","Hombre","2132",764385,1053030,401933
"1791","Bíobío","Hombre","2141",1083864,1055514,902128
"1792","Bíobío","Hombre","2142",2075692,1343437,1471176
"1793","Bíobío","Hombre","2143",1735759,1277303,1082495
"1794","Bíobío","Hombre","2144",603930,1027826,993443
"1795","Bíobío","Hombre","2145",1832110,905135,1137749
"1796","Bíobío","Hombre","2146",1157757,1595539,3000000
"1797","Bíobío","Hombre","2147",820500,1272063,100000
"1798","Bíobío","Hombre","2148",771796,912087,1060960
"1799","Bíobío","Hombre","2149",1133583,905536,989069
"1800","Bíobío","Hombre","2211",1422200,1293240,1028599
"1801","Bíobío","Hombre","2212",890732,NA,500000
"1802","Bíobío","Hombre","2213",420684,964490,808790
"1803","Bíobío","Hombre","2221",3079818,2426829,2388375
"1804","Bíobío","Hombre","2222",2383523,786103,2623386
"1805","Bíobío","Hombre","2224",804642,404442,NA
"1806","Bíobío","Hombre","2230",888439,1336308,844727
"1807","Bíobío","Hombre","2310",1237423,1062917,944661
"1808","Bíobío","Hombre","2320",519925,642300,607387
"1809","Bíobío","Hombre","2331",646138,633597,754872
"1810","Bíobío","Hombre","2352",255983,NA,561208
"1811","Bíobío","Hombre","2359",856967,651848,859381
"1812","Bíobío","Hombre","2411",656332,992549,1056696
"1813","Bíobío","Hombre","2412",626488,500000,362585
"1814","Bíobío","Hombre","2419",685106,1189184,1661431
"1815","Bíobío","Hombre","2421",1256300,953478,802984
"1816","Bíobío","Hombre","2422",2188000,NA,NA
"1817","Bíobío","Hombre","2429",656400,NA,287500
"1818","Bíobío","Hombre","2432",183792,NA,NA
"1819","Bíobío","Hombre","2441",1860620,NA,NA
"1820","Bíobío","Hombre","2445",684158,602294,712022
"1821","Bíobío","Hombre","2446",602121,594516,784400
"1822","Bíobío","Hombre","2451",534040,825413,484524
"1823","Bíobío","Hombre","2452",410800,NA,NA
"1824","Bíobío","Hombre","2453",857950,470000,NA
"1825","Bíobío","Hombre","2455",437600,NA,NA
"1826","Bíobío","Hombre","2460",674719,NA,303529
"1827","Bíobío","Hombre","3112",450110,675828,559921
"1828","Bíobío","Hombre","3113",210048,509340,383118
"1829","Bíobío","Hombre","3114",313191,610878,653068
"1830","Bíobío","Hombre","3116",369657,NA,800000
"1831","Bíobío","Hombre","3118",397114,515828,452914
"1832","Bíobío","Hombre","3119",283747,210000,649570
"1833","Bíobío","Hombre","3121",282470,451569,467388
"1834","Bíobío","Hombre","3122",218800,374277,260787
"1835","Bíobío","Hombre","3131",325961,288138,332477
"1836","Bíobío","Hombre","3132",199108,632642,280000
"1837","Bíobío","Hombre","3133",185980,550000,NA
"1838","Bíobío","Hombre","3141",164100,NA,NA
"1839","Bíobío","Hombre","3142",263244,900455,862017
"1840","Bíobío","Hombre","3151",547000,653784,753226
"1841","Bíobío","Hombre","3152",718007,436355,572057
"1842","Bíobío","Hombre","3212",360012,281737,546000
"1843","Bíobío","Hombre","3213",476159,310800,659400
"1844","Bíobío","Hombre","3226",765800,646342,587416
"1845","Bíobío","Hombre","3228",218800,NA,325000
"1846","Bíobío","Hombre","3231",359456,317588,369570
"1847","Bíobío","Hombre","3310",765800,451621,900000
"1848","Bíobío","Hombre","3330",437600,NA,NA
"1849","Bíobío","Hombre","3411",440405,752494,NA
"1850","Bíobío","Hombre","3412",1098646,620933,862241
"1851","Bíobío","Hombre","3413",397280,690370,379776
"1852","Bíobío","Hombre","3415",361428,472212,657604
"1853","Bíobío","Hombre","3419",1178338,1000000,515000
"1854","Bíobío","Hombre","3421",246480,NA,700000
"1855","Bíobío","Hombre","3423",266805,664959,190000
"1856","Bíobío","Hombre","3431",1267928,529792,548648
"1857","Bíobío","Hombre","3432",246150,430995,NA
"1858","Bíobío","Hombre","3433",425638,593083,694048
"1859","Bíobío","Hombre","3439",484036,560270,1166990
"1860","Bíobío","Hombre","3441",164100,200000,386933
"1861","Bíobío","Hombre","3442",492300,641090,688136
"1862","Bíobío","Hombre","3443",1094000,NA,364000
"1863","Bíobío","Hombre","3449",378263,480024,453348
"1864","Bíobío","Hombre","3460",199655,430227,351205
"1865","Bíobío","Hombre","3471",575529,498581,249309
"1866","Bíobío","Hombre","3472",164100,113816,353177
"1867","Bíobío","Hombre","3473",347808,387182,185359
"1868","Bíobío","Hombre","3474",65640,NA,97808
"1869","Bíobío","Hombre","3475",630626,332905,467151
"1870","Bíobío","Hombre","3480",273500,201134,693143
"1871","Bíobío","Hombre","4112",199108,400000,NA
"1872","Bíobío","Hombre","4113",316166,289744,NA
"1873","Bíobío","Hombre","4115",287346,391845,354044
"1874","Bíobío","Hombre","4121",363681,444562,448078
"1875","Bíobío","Hombre","4131",275490,280368,407222
"1876","Bíobío","Hombre","4132",364667,394754,494317
"1877","Bíobío","Hombre","4133",10270000,345858,434560
"1878","Bíobío","Hombre","4141",196920,315854,301687
"1879","Bíobío","Hombre","4142",217697,295275,263860
"1880","Bíobío","Hombre","4190",407199,395442,431312
"1881","Bíobío","Hombre","4211",271384,232846,455156
"1882","Bíobío","Hombre","4215",175843,597490,239000
"1883","Bíobío","Hombre","4222",298989,358086,338802
"1884","Bíobío","Hombre","4223",271910,289732,361057
"1885","Bíobío","Hombre","5112",209942,280876,270330
"1886","Bíobío","Hombre","5121",218800,420000,235000
"1887","Bíobío","Hombre","5122",230119,290771,279752
"1888","Bíobío","Hombre","5123",199323,184138,222931
"1889","Bíobío","Hombre","5131",183296,265408,351999
"1890","Bíobío","Hombre","5132",238046,391519,441545
"1891","Bíobío","Hombre","5141",180840,208963,384477
"1892","Bíobío","Hombre","5143",227234,NA,240000
"1893","Bíobío","Hombre","5161",284525,257281,339911
"1894","Bíobío","Hombre","5162",609534,712412,748022
"1895","Bíobío","Hombre","5163",563663,479670,719059
"1896","Bíobío","Hombre","5169",219967,248428,336169
"1897","Bíobío","Hombre","5220",653149,278930,332663
"1898","Bíobío","Hombre","5230",428973,195700,230415
"1899","Bíobío","Hombre","6111",237171,166766,215694
"1900","Bíobío","Hombre","6112",187870,206600,202659
"1901","Bíobío","Hombre","6113",193455,184687,233108
"1902","Bíobío","Hombre","6114",150761,NA,170560
"1903","Bíobío","Hombre","6121",234356,226752,287694
"1904","Bíobío","Hombre","6123",294455,149187,301126
"1905","Bíobío","Hombre","6129",183744,232039,185775
"1906","Bíobío","Hombre","6141",217747,244703,311225
"1907","Bíobío","Hombre","6142",132747,53968,292382
"1908","Bíobío","Hombre","6151",513500,301699,314067
"1909","Bíobío","Hombre","6152",185458,200837,274854
"1910","Bíobío","Hombre","6210",165102,145080,114840
"1911","Bíobío","Hombre","7111",301791,470190,610026
"1912","Bíobío","Hombre","7113",384769,172272,680000
"1913","Bíobío","Hombre","7121",639995,935664,357723
"1914","Bíobío","Hombre","7122",243883,250182,284803
"1915","Bíobío","Hombre","7123",194781,233971,415103
"1916","Bíobío","Hombre","7124",253689,286107,257756
"1917","Bíobío","Hombre","7129",387125,382506,506479
"1918","Bíobío","Hombre","7131",463148,193957,190640
"1919","Bíobío","Hombre","7132",344590,223591,282322
"1920","Bíobío","Hombre","7133",87520,220000,NA
"1921","Bíobío","Hombre","7134",153160,400000,415820
"1922","Bíobío","Hombre","7136",372455,310611,343764
"1923","Bíobío","Hombre","7137",351127,333618,364548
"1924","Bíobío","Hombre","7141",368753,252448,289364
"1925","Bíobío","Hombre","7142",220483,235531,280061
"1926","Bíobío","Hombre","7212",353090,338080,366737
"1927","Bíobío","Hombre","7214",380716,313049,381084
"1928","Bíobío","Hombre","7222",198896,525806,317430
"1929","Bíobío","Hombre","7231",405439,325241,330893
"1930","Bíobío","Hombre","7233",417438,441607,498373
"1931","Bíobío","Hombre","7241",371358,357896,626864
"1932","Bíobío","Hombre","7242",298630,434452,583893
"1933","Bíobío","Hombre","7243",494816,313886,248151
"1934","Bíobío","Hombre","7244",297731,416533,439961
"1935","Bíobío","Hombre","7245",325998,432660,342960
"1936","Bíobío","Hombre","7311",382523,320000,375508
"1937","Bíobío","Hombre","7312",218800,NA,600000
"1938","Bíobío","Hombre","7321",448717,145630,218932
"1939","Bíobío","Hombre","7324",251620,210000,320000
"1940","Bíobío","Hombre","7331",227015,194771,174680
"1941","Bíobío","Hombre","7332",205400,166923,317237
"1942","Bíobío","Hombre","7411",218952,231173,225897
"1943","Bíobío","Hombre","7412",248250,220112,271668
"1944","Bíobío","Hombre","7414",166151,335374,240000
"1945","Bíobío","Hombre","7421",223489,281515,307499
"1946","Bíobío","Hombre","7422",421740,227611,284058
"1947","Bíobío","Hombre","7423",235468,271135,273834
"1948","Bíobío","Hombre","7424",104528,NA,180357
"1949","Bíobío","Hombre","7432",218800,NA,NA
"1950","Bíobío","Hombre","7433",6162,207364,206212
"1951","Bíobío","Hombre","7441",196920,NA,NA
"1952","Bíobío","Hombre","7442",184323,185865,242398
"1953","Bíobío","Hombre","8111",367239,574844,631250
"1954","Bíobío","Hombre","8113",196512,329394,294042
"1955","Bíobío","Hombre","8139",196920,180000,NA
"1956","Bíobío","Hombre","8141",258582,282568,360735
"1957","Bíobío","Hombre","8143",382900,NA,NA
"1958","Bíobío","Hombre","8152",266437,NA,NA
"1959","Bíobío","Hombre","8155",277825,790728,577143
"1960","Bíobío","Hombre","8162",381379,542672,423618
"1961","Bíobío","Hombre","8163",263667,292471,270838
"1962","Bíobío","Hombre","8171",328200,400000,262810
"1963","Bíobío","Hombre","8211",299372,435176,378164
"1964","Bíobío","Hombre","8212",276709,468232,500000
"1965","Bíobío","Hombre","8229",273500,288947,290000
"1966","Bíobío","Hombre","8231",196920,185051,170479
"1967","Bíobío","Hombre","8232",196920,251408,80000
"1968","Bíobío","Hombre","8240",254861,236630,410649
"1969","Bíobío","Hombre","8251",202390,244180,330831
"1970","Bíobío","Hombre","8253",328200,283673,240000
"1971","Bíobío","Hombre","8266",616200,210000,NA
"1972","Bíobío","Hombre","8271",371960,250362,256048
"1973","Bíobío","Hombre","8272",254883,248630,NA
"1974","Bíobío","Hombre","8278",185980,210000,NA
"1975","Bíobío","Hombre","8281",294678,500000,130000
"1976","Bíobío","Hombre","8284",175040,675172,NA
"1977","Bíobío","Hombre","8290",283580,210838,413257
"1978","Bíobío","Hombre","8311",410250,444700,371406
"1979","Bíobío","Hombre","8312",458015,210000,239473
"1980","Bíobío","Hombre","8321",293138,NA,NA
"1981","Bíobío","Hombre","8322",285979,270526,327693
"1982","Bíobío","Hombre","8323",309242,353408,366180
"1983","Bíobío","Hombre","8324",315803,348383,409421
"1984","Bíobío","Hombre","8331",257728,275974,315470
"1985","Bíobío","Hombre","8332",257114,391052,409980
"1986","Bíobío","Hombre","8333",418056,399226,362338
"1987","Bíobío","Hombre","8334",230300,313380,500000
"1988","Bíobío","Hombre","8340",935754,509659,587173
"1989","Bíobío","Hombre","9111",208752,181114,193852
"1990","Bíobío","Hombre","9112",173721,190275,246298
"1991","Bíobío","Hombre","9113",410800,148840,405809
"1992","Bíobío","Hombre","9131",43760,172519,144575
"1993","Bíobío","Hombre","9132",215506,218076,263213
"1994","Bíobío","Hombre","9141",239542,234949,256331
"1995","Bíobío","Hombre","9142",188190,111014,145855
"1996","Bíobío","Hombre","9151",269509,205066,261646
"1997","Bíobío","Hombre","9152",227680,234288,274354
"1998","Bíobío","Hombre","9153",159099,231288,300426
"1999","Bíobío","Hombre","9161",199764,239252,203809
"2000","Bíobío","Hombre","9162",202178,197344,206716
"2001","Bíobío","Hombre","9211",165938,171137,197747
"2002","Bíobío","Hombre","9212",215862,206155,278802
"2003","Bíobío","Hombre","9213",282400,163575,246449
"2004","Bíobío","Hombre","9311",213849,381096,810706
"2005","Bíobío","Hombre","9312",226239,229950,385224
"2006","Bíobío","Hombre","9313",311011,225681,275251
"2007","Bíobío","Hombre","9322",161040,181607,227116
"2008","Bíobío","Hombre","9332",196920,NA,NA
"2009","Bíobío","Hombre","9333",243842,198301,251133
"2010","Bíobío","Hombre","9999",282123,331003,396511
"2011","Bíobío","Mujer","0110",499067,400000,160000
"2012","Bíobío","Mujer","1130",470420,NA,NA
"2013","Bíobío","Mujer","1141",437600,NA,NA
"2014","Bíobío","Mujer","1229",1072446,1181965,1299021
"2015","Bíobío","Mujer","1233",656400,1100000,NA
"2016","Bíobío","Mujer","1311",771605,806316,573462
"2017","Bíobío","Mujer","1313",2054000,340625,903226
"2018","Bíobío","Mujer","1314",524848,242305,274946
"2019","Bíobío","Mujer","1315",1268592,269080,389254
"2020","Bíobío","Mujer","1316",508819,386578,1500000
"2021","Bíobío","Mujer","1319",1200800,660504,592958
"2022","Bíobío","Mujer","2113",1389380,578918,650000
"2023","Bíobío","Mujer","2131",859672,773618,NA
"2024","Bíobío","Mujer","2132",328200,950000,NA
"2025","Bíobío","Mujer","2141",510628,721015,922092
"2026","Bíobío","Mujer","2142",947576,692670,959172
"2027","Bíobío","Mujer","2146",328200,715000,832158
"2028","Bíobío","Mujer","2149",965556,807499,747184
"2029","Bíobío","Mujer","2211",563191,707890,575650
"2030","Bíobío","Mujer","2213",392738,653351,800000
"2031","Bíobío","Mujer","2221",823461,1681758,1011286
"2032","Bíobío","Mujer","2222",1340080,1307930,1443856
"2033","Bíobío","Mujer","2223",1643200,1223387,737179
"2034","Bíobío","Mujer","2224",1074144,1932203,792017
"2035","Bíobío","Mujer","2229",782473,875513,663754
"2036","Bíobío","Mujer","2230",732495,793003,828495
"2037","Bíobío","Mujer","2310",1032190,906402,1006816
"2038","Bíobío","Mujer","2320",602525,425450,585089
"2039","Bíobío","Mujer","2331",570227,523984,600793
"2040","Bíobío","Mujer","2332",447495,470873,571032
"2041","Bíobío","Mujer","2340",558258,539078,606486
"2042","Bíobío","Mujer","2351",612934,NA,697522
"2043","Bíobío","Mujer","2352",387942,NA,592117
"2044","Bíobío","Mujer","2359",547000,371193,603968
"2045","Bíobío","Mujer","2411",490582,576254,800234
"2046","Bíobío","Mujer","2419",513430,669401,789970
"2047","Bíobío","Mujer","2421",1421347,410357,1369666
"2048","Bíobío","Mujer","2432",519650,530000,NA
"2049","Bíobío","Mujer","2441",1232389,NA,NA
"2050","Bíobío","Mujer","2444",382900,NA,290705
"2051","Bíobío","Mujer","2445",876633,633879,664773
"2052","Bíobío","Mujer","2446",625673,567425,586199
