"","comuna","sex","occupation","2011","2013","2015"
"7198","San Antonio","Hombre","9152",210428,248144,246747
"7199","San Antonio","Hombre","9153",216612,280000,271187
"7200","San Antonio","Hombre","9211",276420,217414,227368
"7201","San Antonio","Hombre","9313",303814,228840,246815
"7202","San Antonio","Hombre","9333",273500,231805,300000
"7203","San Antonio","Hombre","9999",238757,NA,NA
"7204","San Antonio","Mujer","1314",575120,200000,212657
"7205","San Antonio","Mujer","2149",273500,779392,NA
"7206","San Antonio","Mujer","2222",568880,NA,NA
"7207","San Antonio","Mujer","2320",306320,NA,400000
"7208","San Antonio","Mujer","2331",406857,516438,530000
"7209","San Antonio","Mujer","2332",459480,NA,850000
"7210","San Antonio","Mujer","2340",875200,NA,NA
"7211","San Antonio","Mujer","3152",218800,598832,1000000
"7212","San Antonio","Mujer","3221",125810,NA,600000
"7213","San Antonio","Mujer","3225",273500,NA,NA
"7214","San Antonio","Mujer","3231",393840,306934,389612
"7215","San Antonio","Mujer","3310",150972,NA,186348
"7216","San Antonio","Mujer","3320",273500,314273,300000
"7217","San Antonio","Mujer","3412",339140,NA,NA
"7218","San Antonio","Mujer","3422",328200,NA,NA
"7219","San Antonio","Mujer","3439",355953,650000,NA
"7220","San Antonio","Mujer","3441",295380,NA,280000
"7221","San Antonio","Mujer","3471",616200,400000,186909
"7222","San Antonio","Mujer","4115",218800,260303,295086
"7223","San Antonio","Mujer","4132",196920,NA,400000
"7224","San Antonio","Mujer","4190",165194,194671,298689
"7225","San Antonio","Mujer","4211",224636,238697,213548
"7226","San Antonio","Mujer","4213",251620,NA,NA
"7227","San Antonio","Mujer","4222",144408,100000,NA
"7228","San Antonio","Mujer","5122",199084,177353,244337
"7229","San Antonio","Mujer","5123",205247,152973,NA
"7230","San Antonio","Mujer","5131",115542,243176,313732
"7231","San Antonio","Mujer","5132",180510,251940,NA
"7232","San Antonio","Mujer","5133",76580,NA,230000
"7233","San Antonio","Mujer","5141",204640,224412,106250
"7234","San Antonio","Mujer","5220",203230,198000,248383
"7235","San Antonio","Mujer","5230",102700,151250,92632
"7236","San Antonio","Mujer","6152",131280,NA,NA
"7237","San Antonio","Mujer","7124",287560,NA,NA
"7238","San Antonio","Mujer","7411",185980,40000,30000
"7239","San Antonio","Mujer","7412",87520,200000,200000
"7240","San Antonio","Mujer","7433",102700,10000,30000
"7241","San Antonio","Mujer","7436",54700,55227,83366
"7242","San Antonio","Mujer","8290",203484,NA,330000
"7243","San Antonio","Mujer","9111",239441,NA,NA
"7244","San Antonio","Mujer","9112",82160,75417,155315
"7245","San Antonio","Mujer","9113",102700,NA,650000
"7246","San Antonio","Mujer","9131",169509,79198,150000
"7247","San Antonio","Mujer","9132",80956,192261,111882
"7248","San Antonio","Mujer","9162",196920,NA,243682
"7249","San Antonio","Mujer","9211",166788,204138,256410
"7250","San Antonio","Mujer","9213",43760,NA,NA
"7251","San Bernardo","Hombre","0110",740035,NA,663622
"7252","San Bernardo","Hombre","1130",466044,NA,NA
"7253","San Bernardo","Hombre","1314",546190,300000,1221407
"7254","San Bernardo","Hombre","2131",328200,NA,846394
"7255","San Bernardo","Hombre","2142",547000,NA,NA
"7256","San Bernardo","Hombre","2149",875200,1300000,904430
"7257","San Bernardo","Hombre","2230",658917,NA,NA
"7258","San Bernardo","Hombre","2310",765800,425000,NA
"7259","San Bernardo","Hombre","2451",1027000,NA,NA
"7260","San Bernardo","Hombre","2452",665716,NA,NA
"7261","San Bernardo","Hombre","3431",492300,NA,635985
"7262","San Bernardo","Hombre","3432",164100,NA,NA
"7263","San Bernardo","Hombre","3433",410800,NA,750000
"7264","San Bernardo","Hombre","3439",306320,400000,NA
"7265","San Bernardo","Hombre","3471",495248,450000,450000
"7266","San Bernardo","Hombre","3473",827273,80000,NA
"7267","San Bernardo","Hombre","4113",204578,NA,300000
"7268","San Bernardo","Hombre","4121",548027,500468,NA
"7269","San Bernardo","Hombre","4122",109400,NA,NA
"7270","San Bernardo","Hombre","4131",257307,311777,316427
"7271","San Bernardo","Hombre","4132",328200,600000,450000
"7272","San Bernardo","Hombre","4190",410250,347824,400000
"7273","San Bernardo","Hombre","4223",196920,210000,210000
"7274","San Bernardo","Hombre","5121",211665,NA,450000
"7275","San Bernardo","Hombre","5122",212965,248239,295745
"7276","San Bernardo","Hombre","5123",229298,289286,225000
"7277","San Bernardo","Hombre","5131",164100,280000,180000
"7278","San Bernardo","Hombre","5132",263432,NA,NA
"7279","San Bernardo","Hombre","5220",273500,250000,241422
"7280","San Bernardo","Hombre","5230",194348,73840,181115
"7281","San Bernardo","Hombre","6112",229740,200000,NA
"7282","San Bernardo","Hombre","6113",252903,276455,300000
"7283","San Bernardo","Hombre","6141",415720,NA,NA
"7284","San Bernardo","Hombre","7122",276208,336550,450000
"7285","San Bernardo","Hombre","7123",102700,234806,NA
"7286","San Bernardo","Hombre","7124",226480,311809,300000
"7287","San Bernardo","Hombre","7129",418213,431197,387266
"7288","San Bernardo","Hombre","7131",231928,210000,400000
"7289","San Bernardo","Hombre","7132",186813,339167,NA
"7290","San Bernardo","Hombre","7135",199108,200000,NA
"7291","San Bernardo","Hombre","7136",237590,214346,383863
"7292","San Bernardo","Hombre","7137",199108,302383,250000
"7293","San Bernardo","Hombre","7141",172686,387495,380611
"7294","San Bernardo","Hombre","7212",206419,369915,400000
"7295","San Bernardo","Hombre","7213",196920,210000,NA
"7296","San Bernardo","Hombre","7214",218800,373443,350000
"7297","San Bernardo","Hombre","7221",410800,NA,NA
"7298","San Bernardo","Hombre","7224",328200,NA,NA
"7299","San Bernardo","Hombre","7231",268134,267991,383828
"7300","San Bernardo","Hombre","7244",273500,NA,NA
"7301","San Bernardo","Hombre","7311",218800,NA,NA
"7302","San Bernardo","Hombre","7313",821600,NA,NA
"7303","San Bernardo","Hombre","7346",262560,NA,NA
"7304","San Bernardo","Hombre","7411",492300,306632,200000
"7305","San Bernardo","Hombre","7412",294652,300000,272430
"7306","San Bernardo","Hombre","7422",275678,206617,290965
"7307","San Bernardo","Hombre","7432",306320,NA,NA
"7308","San Bernardo","Hombre","7437",410800,340000,230000
"7309","San Bernardo","Hombre","7442",459480,750000,148149
"7310","San Bernardo","Hombre","8151",547000,NA,NA
"7311","San Bernardo","Hombre","8152",328200,NA,NA
"7312","San Bernardo","Hombre","8159",153160,NA,NA
"7313","San Bernardo","Hombre","8231",273500,NA,377671
"7314","San Bernardo","Hombre","8240",262560,NA,NA
"7315","San Bernardo","Hombre","8251",199108,NA,331430
"7316","San Bernardo","Hombre","8290",382900,280000,400000
"7317","San Bernardo","Hombre","8322",390924,365315,400000
"7318","San Bernardo","Hombre","8323",402960,462500,437893
"7319","San Bernardo","Hombre","8324",258044,300097,408621
"7320","San Bernardo","Hombre","8331",415720,210000,450000
"7321","San Bernardo","Hombre","8332",547000,800000,NA
"7322","San Bernardo","Hombre","8333",231303,250000,283442
"7323","San Bernardo","Hombre","8334",196920,334951,334468
"7324","San Bernardo","Hombre","9111",616200,NA,270451
"7325","San Bernardo","Hombre","9132",197959,210000,254427
"7326","San Bernardo","Hombre","9141",196920,300000,250000
"7327","San Bernardo","Hombre","9142",350080,NA,NA
"7328","San Bernardo","Hombre","9151",279483,200000,179367
"7329","San Bernardo","Hombre","9152",222231,261964,300000
"7330","San Bernardo","Hombre","9211",199108,223361,240632
"7331","San Bernardo","Hombre","9313",218800,100000,318531
"7332","San Bernardo","Hombre","9322",198685,289212,242349
"7333","San Bernardo","Hombre","9333",198818,250000,250000
"7334","San Bernardo","Hombre","9999",240299,207000,NA
"7335","San Bernardo","Mujer","1314",314734,370877,232188
"7336","San Bernardo","Mujer","2149",437600,300000,NA
"7337","San Bernardo","Mujer","2229",437600,NA,NA
"7338","San Bernardo","Mujer","2230",601700,1000000,NA
"7339","San Bernardo","Mujer","2320",722040,120000,301473
"7340","San Bernardo","Mujer","2331",492300,418273,731831
"7341","San Bernardo","Mujer","2332",437600,477872,300000
"7342","San Bernardo","Mujer","2411",2188000,487607,450000
"7343","San Bernardo","Mujer","2429",616200,NA,NA
"7344","San Bernardo","Mujer","3225",328200,NA,350000
"7345","San Bernardo","Mujer","3226",262560,NA,NA
"7346","San Bernardo","Mujer","3231",346754,412454,419321
"7347","San Bernardo","Mujer","3310",196920,NA,NA
"7348","San Bernardo","Mujer","3412",328200,NA,NA
"7349","San Bernardo","Mujer","3431",273500,450000,500000
"7350","San Bernardo","Mujer","3439",251620,NA,442640
"7351","San Bernardo","Mujer","4115",230112,297037,400000
"7352","San Bernardo","Mujer","4121",185980,301317,412450
"7353","San Bernardo","Mujer","4132",273500,NA,850000
"7354","San Bernardo","Mujer","4190",102700,187665,802255
"7355","San Bernardo","Mujer","4211",243947,210662,298531
"7356","San Bernardo","Mujer","4215",199108,NA,NA
"7357","San Bernardo","Mujer","4223",308321,212836,280000
"7358","San Bernardo","Mujer","5122",196920,211822,300000
"7359","San Bernardo","Mujer","5123",131280,179249,247049
"7360","San Bernardo","Mujer","5131",202033,201820,240000
"7361","San Bernardo","Mujer","5132",196377,263577,350000
"7362","San Bernardo","Mujer","5133",197378,NA,241779
"7363","San Bernardo","Mujer","5141",130722,163612,96344
"7364","San Bernardo","Mujer","5220",211134,195327,245411
"7365","San Bernardo","Mujer","5230",64777,56184,200000
"7366","San Bernardo","Mujer","6151",175040,NA,NA
"7367","San Bernardo","Mujer","7411",196920,210000,NA
"7368","San Bernardo","Mujer","7412",246480,40000,134984
"7369","San Bernardo","Mujer","7414",196920,NA,NA
"7370","San Bernardo","Mujer","7433",123240,NA,NA
"7371","San Bernardo","Mujer","7436",164554,NA,66084
"7372","San Bernardo","Mujer","8266",199108,NA,NA
"7373","San Bernardo","Mujer","8274",218800,NA,349615
"7374","San Bernardo","Mujer","8290",155074,NA,NA
"7375","San Bernardo","Mujer","9111",140490,95495,147910
"7376","San Bernardo","Mujer","9112",122745,100080,140113
"7377","San Bernardo","Mujer","9113",20540,80000,83631
"7378","San Bernardo","Mujer","9131",170003,180433,241029
"7379","San Bernardo","Mujer","9132",199108,212907,226436
"7380","San Bernardo","Mujer","9133",199108,250000,NA
"7381","San Bernardo","Mujer","9152",209372,181808,192750
"7382","San Bernardo","Mujer","9211",131280,185198,NA
"7383","San Bernardo","Mujer","9321",199108,NA,NA
"7384","San Bernardo","Mujer","9322",197107,198000,300000
"7385","San Bernardo","Mujer","9999",182854,NA,NA
"7386","San Javier","Hombre","0110",765800,NA,NA
"7387","San Javier","Hombre","2131",547000,700000,NA
"7388","San Javier","Hombre","2149",634520,NA,NA
"7389","San Javier","Hombre","2320",990826,NA,108000
"7390","San Javier","Hombre","2331",301944,NA,NA
"7391","San Javier","Hombre","4115",199108,NA,400000
"7392","San Javier","Hombre","4131",201073,300000,NA
"7393","San Javier","Hombre","4222",410800,NA,NA
"7394","San Javier","Hombre","5123",199108,NA,NA
"7395","San Javier","Hombre","5162",328200,NA,404221
"7396","San Javier","Hombre","5163",875200,NA,750000
"7397","San Javier","Hombre","5220",198467,203457,181203
"7398","San Javier","Hombre","6111",199108,210000,650000
"7399","San Javier","Hombre","6112",208776,210000,240000
"7400","San Javier","Hombre","6113",183792,167839,256500
"7401","San Javier","Hombre","6141",102700,150000,NA
"7402","San Javier","Hombre","7124",232800,720000,300000
"7403","San Javier","Hombre","7129",244209,NA,NA
"7404","San Javier","Hombre","7132",267020,NA,NA
"7405","San Javier","Hombre","7137",547000,NA,573333
"7406","San Javier","Hombre","7141",175931,NA,241000
"7407","San Javier","Hombre","7212",145492,152271,400000
"7408","San Javier","Hombre","7231",308092,192177,442000
"7409","San Javier","Hombre","7411",199108,NA,NA
"7410","San Javier","Hombre","7412",282032,NA,NA
"7411","San Javier","Hombre","7421",199108,NA,NA
"7412","San Javier","Hombre","8143",183792,234064,NA
"7413","San Javier","Hombre","8240",437600,NA,NA
"7414","San Javier","Hombre","8322",254577,356495,418363
"7415","San Javier","Hombre","8323",275977,NA,323827
"7416","San Javier","Hombre","8324",218800,315506,377000
"7417","San Javier","Hombre","8331",191450,210000,NA
"7418","San Javier","Hombre","8332",285472,400000,258537
"7419","San Javier","Hombre","8333",291619,210000,NA
"7420","San Javier","Hombre","9111",308100,NA,NA
"7421","San Javier","Hombre","9132",223662,210000,NA
"7422","San Javier","Hombre","9151",273500,480000,NA
"7423","San Javier","Hombre","9152",183792,234459,NA
"7424","San Javier","Hombre","9153",218800,210000,NA
"7425","San Javier","Hombre","9161",161912,220000,241000
"7426","San Javier","Hombre","9211",194747,210000,241000
"7427","San Javier","Hombre","9212",199108,NA,NA
"7428","San Javier","Hombre","9312",302627,210000,241000
"7429","San Javier","Hombre","9313",223986,226024,241000
"7430","San Javier","Hombre","9333",204552,200000,NA
"7431","San Javier","Hombre","9999",376359,NA,NA
"7432","San Javier","Mujer","2320",701939,NA,NA
"7433","San Javier","Mujer","2331",382900,510000,851695
"7434","San Javier","Mujer","2332",437600,NA,200000
"7435","San Javier","Mujer","2352",218800,111886,399000
"7436","San Javier","Mujer","2411",199108,NA,NA
"7437","San Javier","Mujer","3231",568880,NA,371349
"7438","San Javier","Mujer","3310",875200,250000,NA
"7439","San Javier","Mujer","3412",218800,NA,241000
"7440","San Javier","Mujer","3431",291004,NA,NA
"7441","San Javier","Mujer","4115",245903,210000,241000
"7442","San Javier","Mujer","4133",393840,NA,NA
"7443","San Javier","Mujer","4211",192617,NA,NA
"7444","San Javier","Mujer","5122",128026,237600,241000
"7445","San Javier","Mujer","5123",87520,188149,NA
"7446","San Javier","Mujer","5131",55762,188408,173000
"7447","San Javier","Mujer","5132",199108,NA,NA
"7448","San Javier","Mujer","5141",159100,210000,NA
"7449","San Javier","Mujer","5163",284440,NA,900000
"7450","San Javier","Mujer","5220",197758,139375,302867
"7451","San Javier","Mujer","6112",151487,NA,NA
"7452","San Javier","Mujer","6210",199108,NA,NA
"7453","San Javier","Mujer","7422",199108,NA,NA
"7454","San Javier","Mujer","7436",61620,8000,NA
"7455","San Javier","Mujer","9111",205400,NA,NA
"7456","San Javier","Mujer","9131",105059,124091,140624
"7457","San Javier","Mujer","9132",156996,213007,198000
"7458","San Javier","Mujer","9133",123240,NA,NA
"7459","San Javier","Mujer","9211",98460,170382,241000
"7460","San Miguel","Hombre","0110",525120,NA,NA
"7461","San Miguel","Hombre","1120",820500,NA,NA
"7462","San Miguel","Hombre","1314",1232400,594643,379228
"7463","San Miguel","Hombre","1315",4108000,NA,461739
"7464","San Miguel","Hombre","1319",1027000,1080096,2200000
"7465","San Miguel","Hombre","2131",513500,NA,1424719
"7466","San Miguel","Hombre","2149",547000,565000,1264309
"7467","San Miguel","Hombre","2331",875200,NA,472959
"7468","San Miguel","Hombre","2411",718741,1500000,1189062
"7469","San Miguel","Hombre","2445",534174,400000,841071
"7470","San Miguel","Hombre","3121",323138,338486,692258
"7471","San Miguel","Hombre","3144",437600,NA,NA
"7472","San Miguel","Hombre","3226",492300,NA,926667
"7473","San Miguel","Hombre","3431",225279,NA,432217
"7474","San Miguel","Hombre","3433",328200,150000,1314211
"7475","San Miguel","Hombre","3471",446352,613023,659770
"7476","San Miguel","Hombre","4131",321706,265399,286378
"7477","San Miguel","Hombre","4133",328200,1000000,NA
"7478","San Miguel","Hombre","4211",229740,NA,NA
"7479","San Miguel","Hombre","4222",328200,NA,350000
"7480","San Miguel","Hombre","5113",164100,NA,120000
"7481","San Miguel","Hombre","5122",316640,175000,421429
"7482","San Miguel","Hombre","5162",480953,950000,NA
"7483","San Miguel","Hombre","5220",322660,355357,400424
"7484","San Miguel","Hombre","7136",41080,NA,344026
"7485","San Miguel","Hombre","7212",261528,NA,495918
"7486","San Miguel","Hombre","7214",251620,NA,879528
"7487","San Miguel","Hombre","7231",429515,356788,257197
"7488","San Miguel","Hombre","7411",459480,NA,NA
"7489","San Miguel","Hombre","7422",203194,400000,NA
"7490","San Miguel","Hombre","7432",218800,NA,NA
"7491","San Miguel","Hombre","8112",199108,NA,NA
"7492","San Miguel","Hombre","8322",410800,467878,400000
"7493","San Miguel","Hombre","8324",246478,600000,523009
"7494","San Miguel","Hombre","9132",306320,NA,267524
"7495","San Miguel","Hombre","9141",218800,210000,294091
"7496","San Miguel","Hombre","9151",196920,424600,316414
"7497","San Miguel","Hombre","9152",333670,316589,313548
"7498","San Miguel","Hombre","9313",197252,NA,467722
"7499","San Miguel","Hombre","9322",65640,NA,NA
"7500","San Miguel","Hombre","9333",328640,NA,269787
"7501","San Miguel","Hombre","9999",298846,NA,NA
"7502","San Miguel","Mujer","1229",984600,NA,1500000
"7503","San Miguel","Mujer","1314",308100,321815,150000
"7504","San Miguel","Mujer","2131",656400,NA,1200000
"7505","San Miguel","Mujer","2149",902375,647684,1353476
"7506","San Miguel","Mujer","2221",877773,NA,1927323
"7507","San Miguel","Mujer","2331",1094000,380000,600000
"7508","San Miguel","Mujer","2340",437600,550000,870000
"7509","San Miguel","Mujer","2411",984600,500000,944776
"7510","San Miguel","Mujer","2421",2875600,480000,600000
"7511","San Miguel","Mujer","2432",547000,NA,NA
"7512","San Miguel","Mujer","2446",634520,NA,691096
"7513","San Miguel","Mujer","3152",656400,NA,500000
"7514","San Miguel","Mujer","3223",547000,NA,NA
"7515","San Miguel","Mujer","3231",306320,399828,296429
"7516","San Miguel","Mujer","3320",328200,NA,NA
"7517","San Miguel","Mujer","3415",236809,604734,706051
"7518","San Miguel","Mujer","3431",262560,442299,372961
"7519","San Miguel","Mujer","3439",1027000,300000,600000
"7520","San Miguel","Mujer","3471",218800,631172,554981
"7521","San Miguel","Mujer","4115",299463,340000,491724
"7522","San Miguel","Mujer","4121",262560,160000,452763
"7523","San Miguel","Mujer","4211",334610,184112,327232
