"","geography_level","geography_name","geography_id","year","sexo","rama","mean_income","median_income","ci_mean_income","ci_median_income"
"223","comuna","Calbuco","20","2011","Hombre","Industrias Manufactureras",289894,218800,"[237925, 375629]","[205400, 273500]"
"224","comuna","Calbuco","20","2011","Hombre","Construcción",321899,243580,"[247001, 413024]","[205400, 378191]"
"225","comuna","Calbuco","20","2011","Hombre","Comercio",392350,290800,"[285095, 533345]","[205400, 339423]"
"226","comuna","Calbuco","20","2011","Hombre","Hoteles y Restaurantes",199150,199150,"[131280, 267020]","[131280, 267020]"
"227","comuna","Calbuco","20","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",342926,369720,"[260755, 425471]","[199108, 513500]"
"228","comuna","Calbuco","20","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",348850,348850,"[205400, 492300]","[205400, 492300]"
"229","comuna","Calbuco","20","2011","Hombre","Administración Pública y Defensa",350900,328200,"[242048, 467938]","[203484, 623580]"
"230","comuna","Calbuco","20","2011","Hombre","Enseñanza",359051,437600,"[221808, 487650]","[87520, 547000]"
"231","comuna","Calbuco","20","2011","Hombre","Servicios Sociales y de Salud",328200,328200,"[6686, 301703]","[6686, 301703]"
"232","comuna","Caldera","21","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",288503,275688,"[230467, 344344]","[218800, 341328]"
"233","comuna","Caldera","21","2011","Hombre","Pesca",582818,410800,"[429703, 808132]","[374855, 626752]"
"234","comuna","Caldera","21","2011","Hombre","Explotación de Minas y Canteras",515515,446783,"[401584, 673924]","[273500, 656400]"
"235","comuna","Caldera","21","2011","Hombre","Industrias Manufactureras",318226,306320,"[215598, 389126]","[258528, 404780]"
"236","comuna","Caldera","21","2011","Hombre","Electricidad, Gas y Agua",273500,273500,"[5572, 251420]","[5572, 251420]"
"237","comuna","Caldera","21","2011","Hombre","Construcción",361622,382900,"[273035, 416651]","[246480, 513500]"
"238","comuna","Caldera","21","2011","Hombre","Comercio",524543,322730,"[367490, 732745]","[199655, 459282]"
"239","comuna","Caldera","21","2011","Hombre","Hoteles y Restaurantes",536398,486956,"[352895, 718900]","[350080, 821600]"
"240","comuna","Caldera","21","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",891368,794856,"[566596, 1314159]","[530106, 1437800]"
"241","comuna","Caldera","21","2011","Hombre","Intermediación Financiera",274868,274868,"[199655, 350080]","[199655, 350080]"
"242","comuna","Caldera","21","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",741258,492300,"[502628, 1061360]","[382900, 875200]"
"243","comuna","Caldera","21","2011","Hombre","Administración Pública y Defensa",377430,328200,"[311790, 459571]","[306320, 503240]"
"244","comuna","Caldera","21","2011","Hombre","Enseñanza",492300,492300,"[10028, 452555]","[10028, 452555]"
"245","comuna","Caldera","21","2011","Hombre","Servicios Sociales y de Salud",612300,547000,"[408882, 907000]","[328200, 1027000]"
"246","comuna","Caldera","21","2011","Hombre","Servicios Comunitarios, Sociales y Personales",605040,718900,"[449396, 759980]","[328200, 821600]"
"247","comuna","Calera","22","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",304454,232640,"[236365, 431413]","[209874, 320422]"
"248","comuna","Calera","22","2011","Hombre","Explotación de Minas y Canteras",570393,437600,"[387564, 745714]","[273500, 547000]"
"249","comuna","Calera","22","2011","Hombre","Industrias Manufactureras",372012,391105,"[251291, 491767]","[160080, 564850]"
"250","comuna","Calera","22","2011","Hombre","Electricidad, Gas y Agua",328200,328200,"[6686, 301703]","[6686, 301703]"
"251","comuna","Calera","22","2011","Hombre","Construcción",271772,218800,"[218334, 329542]","[200202, 306320]"
"252","comuna","Calera","22","2011","Hombre","Comercio",240893,218800,"[215368, 272435]","[200202, 256750]"
"253","comuna","Calera","22","2011","Hombre","Hoteles y Restaurantes",175040,175040,"[3566, 160908]","[3566, 160908]"
"254","comuna","Calera","22","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",264985,273500,"[167133, 337504]","[87520, 370702]"
"255","comuna","Calera","22","2011","Hombre","Intermediación Financiera",1969200,1969200,"[40112, 1810218]","[40112, 1810218]"
"256","comuna","Calera","22","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",375423,388370,"[262085, 491749]","[196920, 528032]"
"257","comuna","Calera","22","2011","Hombre","Administración Pública y Defensa",564386,554422,"[273500, 874862]","[218800, 929900]"
"258","comuna","Calera","22","2011","Hombre","Enseñanza",259643,273500,"[199108, 306320]","[199108, 306320]"
"259","comuna","Calera de Tango","23","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",256839,218800,"[211342, 310621]","[207860, 249178]"
"260","comuna","Calera de Tango","23","2011","Hombre","Industrias Manufactureras",345910,318150,"[282913, 407837]","[268030, 410800]"
"261","comuna","Calera de Tango","23","2011","Hombre","Construcción",328200,328200,"[6686, 301703]","[6686, 301703]"
"262","comuna","Calera de Tango","23","2011","Hombre","Comercio",490546,284945,"[258969, 759720]","[202390, 534040]"
"263","comuna","Calera de Tango","23","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",304596,330687,"[194528, 405445]","[155348, 437600]"
"264","comuna","Calera de Tango","23","2011","Hombre","Intermediación Financiera",747567,929900,"[328200, 984600]","[328200, 984600]"
"265","comuna","Calera de Tango","23","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",1362168,1362168,"[306320, 2418016]","[306320, 2418016]"
"266","comuna","Calera de Tango","23","2011","Hombre","Administración Pública y Defensa",229740,273500,"[109400, 306320]","[109400, 306320]"
"267","comuna","Calera de Tango","23","2011","Hombre","Enseñanza",3944245,548258,"[370032, 10892900]","[302463, 14378000]"
"268","comuna","Calera de Tango","23","2011","Hombre","Servicios Comunitarios, Sociales y Personales",409794,547000,"[123240, 559142]","[123240, 559142]"
"269","comuna","Calera de Tango","23","2011","Hombre","Servicio Doméstico",236985,224270,"[207101, 269117]","[179416, 273236]"
"270","comuna","Calle Larga","24","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",235272,196920,"[202569, 274487]","[195771, 207860]"
"271","comuna","Calle Larga","24","2011","Hombre","Explotación de Minas y Canteras",805474,458162,"[316869, 1362073]","[262560, 1219255]"
"272","comuna","Calle Larga","24","2011","Hombre","Industrias Manufactureras",240680,240680,"[4903, 221249]","[4903, 221249]"
"273","comuna","Calle Larga","24","2011","Hombre","Construcción",795157,483140,"[325966, 1540601]","[272003, 1643200]"
"274","comuna","Calle Larga","24","2011","Hombre","Comercio",345536,211142,"[199340, 590832]","[172517, 257910]"
"275","comuna","Calle Larga","24","2011","Hombre","Hoteles y Restaurantes",189627,196920,"[54700, 317260]","[54700, 317260]"
"276","comuna","Calle Larga","24","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",233897,202390,"[200180, 290266]","[196920, 350080]"
"277","comuna","Calle Larga","24","2011","Hombre","Administración Pública y Defensa",255267,262560,"[196920, 306320]","[196920, 306320]"
"278","comuna","Calle Larga","24","2011","Hombre","Enseñanza",1721227,1641000,"[240680, 3282000]","[240680, 3282000]"
"279","comuna","Calle Larga","24","2011","Hombre","Servicios Sociales y de Salud",1170298,1170298,"[23839, 1075815]","[23839, 1075815]"
"280","comuna","Calle Larga","24","2011","Hombre","Servicios Comunitarios, Sociales y Personales",328200,328200,"[6686, 301703]","[6686, 301703]"
"281","comuna","Calle Larga","24","2011","Hombre","Servicio Doméstico",246480,246480,"[123240, 369720]","[123240, 369720]"
"282","comuna","Camarones","25","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",325572,369720,"[214038, 450577]","[164100, 436919]"
"283","comuna","Camarones","25","2011","Hombre","Pesca",470733,410800,"[318673, 724035]","[369720, 616200]"
"284","comuna","Camarones","25","2011","Hombre","Industrias Manufactureras",184860,184860,"[184860, 184860]","[184860, 184860]"
"285","comuna","Camarones","25","2011","Hombre","Comercio",123240,123240,"[2511, 113291]","[2511, 113291]"
"286","comuna","Camarones","25","2011","Hombre","Administración Pública y Defensa",284166,300850,"[199723, 361020]","[152066, 382900]"
"287","comuna","Camarones","25","2011","Hombre","Servicios Comunitarios, Sociales y Personales",109400,109400,"[2229, 100568]","[2229, 100568]"
"288","comuna","Camiña","26","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",584786,410800,"[368965, 950428]","[337370, 513500]"
"289","comuna","Camiña","26","2011","Hombre","Construcción",262560,262560,"[5349, 241363]","[5349, 241363]"
"290","comuna","Camiña","26","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",270150,270150,"[102700, 437600]","[102700, 437600]"
"291","comuna","Canela","27","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",198288,191984,"[153896, 262033]","[115922, 218800]"
"292","comuna","Canela","27","2011","Hombre","Explotación de Minas y Canteras",382157,308100,"[273846, 472251]","[218800, 410800]"
"293","comuna","Canela","27","2011","Hombre","Industrias Manufactureras",218800,218800,"[4457, 201136]","[4457, 201136]"
"294","comuna","Canela","27","2011","Hombre","Electricidad, Gas y Agua",131280,131280,"[2675, 120682]","[2675, 120682]"
"295","comuna","Canela","27","2011","Hombre","Construcción",454428,437600,"[348732, 561502]","[273500, 616200]"
"296","comuna","Canela","27","2011","Hombre","Comercio",240787,199108,"[154899, 360367]","[172582, 284440]"
"297","comuna","Canela","27","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",348713,208954,"[216482, 528647]","[198014, 500163]"
"298","comuna","Canela","27","2011","Hombre","Administración Pública y Defensa",273500,273500,"[5572, 251420]","[5572, 251420]"
"299","comuna","Canela","27","2011","Hombre","Servicios Sociales y de Salud",656400,656400,"[13371, 603406]","[13371, 603406]"
"300","comuna","Cañete","28","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",180276,196920,"[151616, 219386]","[102700, 229740]"
"301","comuna","Cañete","28","2011","Hombre","Pesca",318370,318370,"[123240, 513500]","[123240, 513500]"
"302","comuna","Cañete","28","2011","Hombre","Industrias Manufactureras",219860,190220,"[166621, 312987]","[136476, 306320]"
"303","comuna","Cañete","28","2011","Hombre","Electricidad, Gas y Agua",141126,141126,"[74392, 207860]","[74392, 207860]"
"304","comuna","Cañete","28","2011","Hombre","Construcción",221734,207860,"[169919, 279933]","[154801, 317275]"
"305","comuna","Cañete","28","2011","Hombre","Comercio",173767,155348,"[131905, 210569]","[131280, 224270]"
"306","comuna","Cañete","28","2011","Hombre","Hoteles y Restaurantes",218800,218800,"[4457, 201136]","[4457, 201136]"
"307","comuna","Cañete","28","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",257289,187074,"[183008, 332005]","[155348, 397295]"
"308","comuna","Cañete","28","2011","Hombre","Intermediación Financiera",361020,361020,"[175040, 547000]","[175040, 547000]"
"309","comuna","Cañete","28","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",886140,886140,"[678280, 1094000]","[678280, 1094000]"
"310","comuna","Cañete","28","2011","Hombre","Administración Pública y Defensa",357373,382900,"[273500, 415720]","[273500, 415720]"
"311","comuna","Cañete","28","2011","Hombre","Enseñanza",464950,464950,"[437600, 492300]","[437600, 492300]"
"312","comuna","Cañete","28","2011","Hombre","Servicios Sociales y de Salud",240680,240680,"[4903, 221249]","[4903, 221249]"
"313","comuna","Cañete","28","2011","Hombre","Servicios Comunitarios, Sociales y Personales",155348,155348,"[3165, 142807]","[3165, 142807]"
"314","comuna","Carahue","29","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",230119,133400,"[137356, 324286]","[61620, 205400]"
"315","comuna","Carahue","29","2011","Hombre","Industrias Manufactureras",345945,196920,"[114050, 742455]","[65640, 924300]"
"316","comuna","Carahue","29","2011","Hombre","Construcción",247535,219347,"[198280, 286358]","[194732, 306320]"
"317","comuna","Carahue","29","2011","Hombre","Comercio",311189,273500,"[158434, 470311]","[164100, 410800]"
"318","comuna","Carahue","29","2011","Hombre","Hoteles y Restaurantes",1643200,1643200,"[33472, 1510537]","[33472, 1510537]"
"319","comuna","Carahue","29","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",258700,218800,"[214017, 312250]","[213330, 328200]"
"320","comuna","Carahue","29","2011","Hombre","Administración Pública y Defensa",396575,355550,"[328200, 492300]","[328200, 547000]"
"321","comuna","Carahue","29","2011","Hombre","Enseñanza",638896,638896,"[183792, 1094000]","[183792, 1094000]"
"322","comuna","Carahue","29","2011","Hombre","Servicios Sociales y de Salud",468232,422284,"[240680, 716570]","[175040, 853320]"
"323","comuna","Cartagena","30","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",379884,205672,"[218525, 620919]","[175040, 401043]"
"324","comuna","Cartagena","30","2011","Hombre","Explotación de Minas y Canteras",218800,218800,"[218800, 218800]","[218800, 218800]"
"325","comuna","Cartagena","30","2011","Hombre","Industrias Manufactureras",182927,205400,"[102700, 240680]","[102700, 240680]"
"326","comuna","Cartagena","30","2011","Hombre","Construcción",442429,530250,"[296720, 597645]","[204441, 616200]"
"327","comuna","Cartagena","30","2011","Hombre","Comercio",286615,283320,"[169570, 403660]","[142220, 437600]"
"328","comuna","Cartagena","30","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",326834,238492,"[201424, 497181]","[125810, 567417]"
"329","comuna","Cartagena","30","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",409842,409842,"[203484, 616200]","[203484, 616200]"
"330","comuna","Cartagena","30","2011","Hombre","Servicios Sociales y de Salud",1232400,1232400,"[25104, 1132903]","[25104, 1132903]"
"331","comuna","Casablanca","31","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",226353,207860,"[199286, 251887]","[199108, 235512]"
"332","comuna","Casablanca","31","2011","Hombre","Industrias Manufactureras",266564,196920,"[199944, 343344]","[164100, 361567]"
"333","comuna","Casablanca","31","2011","Hombre","Electricidad, Gas y Agua",255267,218800,"[218800, 328200]","[218800, 328200]"
"334","comuna","Casablanca","31","2011","Hombre","Construcción",282161,246150,"[216849, 346831]","[198534, 402320]"
"335","comuna","Casablanca","31","2011","Hombre","Comercio",436627,263450,"[209507, 630909]","[198014, 390260]"
"336","comuna","Casablanca","31","2011","Hombre","Hoteles y Restaurantes",196920,196920,"[4012, 181022]","[4012, 181022]"
"337","comuna","Casablanca","31","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",237025,198014,"[178710, 298471]","[164620, 339099]"
"338","comuna","Casablanca","31","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",198014,198014,"[196920, 199108]","[196920, 199108]"
"339","comuna","Casablanca","31","2011","Hombre","Administración Pública y Defensa",862801,382900,"[236304, 1969200]","[236304, 1969200]"
"340","comuna","Casablanca","31","2011","Hombre","Enseñanza",579820,579820,"[393840, 765800]","[393840, 765800]"
"341","comuna","Casablanca","31","2011","Hombre","Servicios Sociales y de Salud",262560,262560,"[5349, 241363]","[5349, 241363]"
"342","comuna","Casablanca","31","2011","Hombre","Servicios Comunitarios, Sociales y Personales",178687,196920,"[120340, 218800]","[120340, 218800]"
"343","comuna","Castro","32","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",208352,190890,"[159194, 247502]","[123240, 205400]"
"344","comuna","Castro","32","2011","Hombre","Pesca",415768,218800,"[260512, 619310]","[196920, 308100]"
"345","comuna","Castro","32","2011","Hombre","Industrias Manufactureras",359196,306320,"[286041, 445625]","[207860, 369720]"
"346","comuna","Castro","32","2011","Hombre","Electricidad, Gas y Agua",191450,191450,"[3900, 175994]","[3900, 175994]"
"347","comuna","Castro","32","2011","Hombre","Construcción",313902,273500,"[234857, 419989]","[175040, 436653]"
"348","comuna","Castro","32","2011","Hombre","Comercio",477256,317260,"[355929, 612767]","[240680, 459480]"
"349","comuna","Castro","32","2011","Hombre","Hoteles y Restaurantes",345528,263450,"[223423, 542847]","[199108, 575120]"
