"","geography_level","geography_name","geography_id","year","occupation","sex","weighted_mean_income","weighted_median_income","ci_weighted_mean_income","ci_weighted_median_income"
"1898","pais","País","pais","2015","7413","Mujer",260797,263271,"[195493, 423144]","[219607, 340000]"
"1899","pais","País","pais","2015","7414","Hombre",284820,250333,"[243118, 353549]","[241000, 270000]"
"1900","pais","País","pais","2015","7414","Mujer",211525,230000,"[178131, 241032]","[173769, 245000]"
"1901","pais","País","pais","2015","7415","Hombre",430877,311429,"[301567, 665870]","[282292, 617246]"
"1902","pais","País","pais","2015","7415","Mujer",294818,259091,"[240262, 364865]","[244225, 310000]"
"1904","pais","País","pais","2015","7421","Hombre",329521,250918,"[281284, 366351]","[250000, 280000]"
"1905","pais","País","pais","2015","7422","Hombre",333551,300000,"[309459, 353312]","[300000, 300000]"
"1906","pais","País","pais","2015","7422","Mujer",228435,224301,"[167024, 292988]","[114253, 263810]"
"1907","pais","País","pais","2015","7423","Hombre",274906,245000,"[241325, 318398]","[241000, 287000]"
"1908","pais","País","pais","2015","7423","Mujer",200980,230557,"[136828, 245897]","[146000, 250000]"
"1909","pais","País","pais","2015","7424","Hombre",316324,315421,"[239120, 389146]","[168976, 482840]"
"1910","pais","País","pais","2015","7424","Mujer",19371,14694,"[12000, 34758]","[12000, 40000]"
"1911","pais","País","pais","2015","7431","Hombre",237115,237115,"[200000, 356648]","[200000, 356648]"
"1912","pais","País","pais","2015","7431","Mujer",326282,301935,"[179908, 459664]","[123573, 511027]"
"1913","pais","País","pais","2015","7432","Hombre",315480,300000,"[256716, 349618]","[253593, 354323]"
"1914","pais","País","pais","2015","7432","Mujer",86235,51347,"[60349, 120152]","[30000, 107750]"
"1915","pais","País","pais","2015","7433","Hombre",308928,250000,"[218514, 447597]","[150000, 360981]"
"1916","pais","País","pais","2015","7433","Mujer",187858,150000,"[166086, 222160]","[118399, 200000]"
"1917","pais","País","pais","2015","7435","Hombre",662761,287655,"[242604, 1208114]","[197859, 1800000]"
"1918","pais","País","pais","2015","7435","Mujer",264768,264768,"[241000, 300000]","[241000, 300000]"
"1919","pais","País","pais","2015","7436","Hombre",311232,303463,"[250165, 381948]","[240000, 388997]"
"1920","pais","País","pais","2015","7436","Mujer",158806,120000,"[138792, 184826]","[100000, 150000]"
"1921","pais","País","pais","2015","7437","Hombre",243336,227307,"[209612, 295220]","[200000, 300414]"
"1922","pais","País","pais","2015","7437","Mujer",204696,210056,"[157923, 240843]","[194603, 250000]"
"1923","pais","País","pais","2015","7442","Hombre",218439,225038,"[185666, 264423]","[160000, 250000]"
"1924","pais","País","pais","2015","7442","Mujer",215847,245448,"[149322, 266401]","[111755, 290450]"
"1925","pais","País","pais","2015","8111","Hombre",738177,600000,"[671527, 815812]","[599279, 669160]"
"1927","pais","País","pais","2015","8112","Hombre",611123,545102,"[525023, 711363]","[451903, 600000]"
"1928","pais","País","pais","2015","8112","Mujer",399577,380000,"[347905, 452711]","[309885, 480000]"
"1929","pais","País","pais","2015","8113","Hombre",565567,500000,"[492247, 638221]","[400000, 600000]"
"1931","pais","País","pais","2015","8121","Hombre",692431,600000,"[531505, 921892]","[500000, 700648]"
"1932","pais","País","pais","2015","8122","Hombre",456963,400000,"[313111, 668210]","[270000, 795892]"
"1933","pais","País","pais","2015","8123","Hombre",405633,378398,"[213047, 584406]","[192295, 533008]"
"1934","pais","País","pais","2015","8124","Hombre",356510,303636,"[298799, 454998]","[278749, 443626]"
"1935","pais","País","pais","2015","8124","Mujer",430227,430227,"[241000, 600000]","[241000, 600000]"
"1937","pais","País","pais","2015","8139","Hombre",388421,387213,"[312244, 515702]","[300000, 445634]"
"1939","pais","País","pais","2015","8141","Hombre",308622,250000,"[276006, 350870]","[241000, 300000]"
"1940","pais","País","pais","2015","8142","Hombre",600000,600000,"[600000, 600000]","[600000, 600000]"
"1941","pais","País","pais","2015","8143","Hombre",361388,340261,"[299979, 431810]","[290463, 464418]"
"1942","pais","País","pais","2015","8151","Hombre",409185,360265,"[325470, 519070]","[280000, 530000]"
"1943","pais","País","pais","2015","8152","Hombre",276667,259917,"[198403, 400000]","[182198, 400000]"
"1944","pais","País","pais","2015","8153","Hombre",900135,842857,"[415412, 1300000]","[170000, 1300000]"
"1946","pais","País","pais","2015","8155","Hombre",605149,532540,"[429947, 870126]","[300000, 648030]"
"1947","pais","País","pais","2015","8159","Hombre",449550,404801,"[369607, 615527]","[357581, 680000]"
"1948","pais","País","pais","2015","8161","Hombre",595056,550000,"[477069, 771539]","[418119, 665726]"
"1949","pais","País","pais","2015","8162","Hombre",469105,390649,"[380637, 590902]","[320000, 600507]"
"1951","pais","País","pais","2015","8163","Hombre",338616,300000,"[304211, 380967]","[257505, 350000]"
"1952","pais","País","pais","2015","8163","Mujer",200511,196658,"[109183, 297461]","[80723, 350000]"
"1953","pais","País","pais","2015","8171","Hombre",483258,250000,"[304938, 687401]","[241763, 509735]"
"1956","pais","País","pais","2015","8211","Hombre",442536,450000,"[393034, 492456]","[377491, 500000]"
"1957","pais","País","pais","2015","8212","Hombre",434041,500000,"[343797, 513860]","[294583, 500000]"
"1958","pais","País","pais","2015","8221","Hombre",352372,323604,"[278603, 421980]","[297577, 483108]"
"1959","pais","País","pais","2015","8221","Mujer",257056,241000,"[228837, 297273]","[220000, 320000]"
"1960","pais","País","pais","2015","8222","Hombre",566725,600000,"[519640, 607195]","[500000, 600000]"
"1961","pais","País","pais","2015","8223","Hombre",447155,400000,"[360515, 672313]","[302242, 500000]"
"1963","pais","País","pais","2015","8224","Hombre",346955,353558,"[299182, 383831]","[268800, 411200]"
"1964","pais","País","pais","2015","8229","Hombre",308918,301295,"[262667, 354904]","[250000, 350000]"
"1965","pais","País","pais","2015","8229","Mujer",255927,250000,"[185749, 415754]","[186123, 300000]"
"1966","pais","País","pais","2015","8231","Hombre",372439,359147,"[293553, 435876]","[287826, 500000]"
"1967","pais","País","pais","2015","8231","Mujer",259375,262500,"[212500, 300000]","[200000, 300000]"
"1968","pais","País","pais","2015","8232","Hombre",351144,300000,"[310224, 404871]","[298708, 365613]"
"1969","pais","País","pais","2015","8232","Mujer",240770,243916,"[218443, 261214]","[200000, 279819]"
"1970","pais","País","pais","2015","8240","Hombre",381009,350000,"[335417, 439116]","[300000, 382141]"
"1971","pais","País","pais","2015","8240","Mujer",239967,240295,"[237901, 241000]","[236702, 241000]"
"1972","pais","País","pais","2015","8251","Hombre",326735,300531,"[290108, 373051]","[284134, 340000]"
"1973","pais","País","pais","2015","8251","Mujer",261633,256211,"[250000, 280000]","[250000, 280000]"
"1974","pais","País","pais","2015","8252","Hombre",354258,342643,"[235025, 495602]","[218613, 486234]"
"1975","pais","País","pais","2015","8253","Hombre",355717,300000,"[302481, 419652]","[250000, 400000]"
"1976","pais","País","pais","2015","8253","Mujer",157219,132743,"[60081, 247491]","[40000, 266133]"
"1977","pais","País","pais","2015","8261","Hombre",359383,321628,"[264347, 472672]","[250000, 560640]"
"1978","pais","País","pais","2015","8261","Mujer",323074,316084,"[283085, 471678]","[287604, 500000]"
"1979","pais","País","pais","2015","8262","Hombre",297009,300862,"[209344, 375095]","[169966, 401476]"
"1980","pais","País","pais","2015","8262","Mujer",196364,196364,"[50000, 280000]","[50000, 280000]"
"1981","pais","País","pais","2015","8263","Hombre",321427,247725,"[254242, 546018]","[229399, 350000]"
"1982","pais","País","pais","2015","8263","Mujer",343300,260000,"[264621, 674062]","[246037, 400000]"
"1983","pais","País","pais","2015","8264","Hombre",340884,340703,"[291335, 395634]","[276190, 360000]"
"1984","pais","País","pais","2015","8264","Mujer",258058,250000,"[208973, 294510]","[215288, 280222]"
"1985","pais","País","pais","2015","8265","Hombre",414055,370000,"[313378, 534300]","[280000, 580000]"
"1986","pais","País","pais","2015","8266","Hombre",561538,561538,"[400000, 1494423]","[400000, 1494423]"
"1987","pais","País","pais","2015","8266","Mujer",350000,350000,"[350000, 350000]","[350000, 350000]"
"1988","pais","País","pais","2015","8269","Hombre",444968,250000,"[260490, 650169]","[238033, 834231]"
"1989","pais","País","pais","2015","8269","Mujer",294609,289180,"[238134, 343721]","[201326, 350000]"
"1991","pais","País","pais","2015","8271","Hombre",345263,300000,"[318477, 376702]","[280000, 300000]"
"1992","pais","País","pais","2015","8271","Mujer",257609,241000,"[246793, 271662]","[241000, 250000]"
"1993","pais","País","pais","2015","8272","Hombre",278908,250000,"[250377, 312107]","[241000, 298949]"
"1994","pais","País","pais","2015","8272","Mujer",229700,239784,"[161193, 288085]","[169062, 250000]"
"1995","pais","País","pais","2015","8273","Hombre",297716,300000,"[253112, 341439]","[240000, 362488]"
"1996","pais","País","pais","2015","8273","Mujer",180701,168698,"[105096, 267604]","[50000, 310000]"
"1997","pais","País","pais","2015","8274","Hombre",309603,308478,"[265933, 339914]","[280000, 320000]"
"1998","pais","País","pais","2015","8274","Mujer",301598,277188,"[243539, 340274]","[242197, 382611]"
"1999","pais","País","pais","2015","8275","Hombre",317072,311654,"[275970, 367869]","[240000, 350000]"
"2000","pais","País","pais","2015","8275","Mujer",275637,250000,"[246289, 320861]","[240000, 265634]"
"2001","pais","País","pais","2015","8276","Hombre",337946,337946,"[290000, 450000]","[290000, 450000]"
"2002","pais","País","pais","2015","8277","Hombre",365518,322727,"[271990, 479647]","[241445, 500000]"
"2003","pais","País","pais","2015","8278","Hombre",418587,345367,"[353015, 499485]","[300000, 478821]"
"2004","pais","País","pais","2015","8278","Mujer",267235,244929,"[236639, 310168]","[240000, 281852]"
"2005","pais","País","pais","2015","8281","Hombre",370514,323098,"[283373, 478674]","[245000, 402657]"
"2006","pais","País","pais","2015","8282","Hombre",356768,329873,"[245983, 599502]","[220000, 617054]"
"2007","pais","País","pais","2015","8282","Mujer",240000,240000,"[240000, 240000]","[240000, 240000]"
"2009","pais","País","pais","2015","8284","Hombre",683028,300645,"[217377, 1364123]","[80000, 500000]"
"2010","pais","País","pais","2015","8285","Hombre",276151,244320,"[218654, 328154]","[205000, 340802]"
"2011","pais","País","pais","2015","8286","Hombre",375460,375460,"[350000, 400000]","[350000, 400000]"
"2012","pais","País","pais","2015","8290","Hombre",435706,371363,"[385114, 548968]","[339242, 400000]"
"2013","pais","País","pais","2015","8290","Mujer",266693,250000,"[244597, 288505]","[240513, 291484]"
"2014","pais","País","pais","2015","8311","Hombre",683361,664356,"[478895, 988126]","[400000, 800000]"
"2015","pais","País","pais","2015","8311","Mujer",1000000,1000000,"[1000000, 1000000]","[1000000, 1000000]"
"2016","pais","País","pais","2015","8312","Hombre",375191,299398,"[278868, 474265]","[244416, 500000]"
"2017","pais","País","pais","2015","8321","Hombre",221410,240000,"[178582, 280345]","[150465, 250000]"
"2018","pais","País","pais","2015","8322","Hombre",396506,350000,"[387047, 413068]","[327167, 350000]"
"2019","pais","País","pais","2015","8322","Mujer",389482,300000,"[334633, 438962]","[300000, 350000]"
"2020","pais","País","pais","2015","8323","Hombre",446030,380000,"[417409, 484018]","[350000, 400000]"
"2021","pais","País","pais","2015","8323","Mujer",425125,383893,"[336020, 520868]","[300000, 471648]"
"2022","pais","País","pais","2015","8324","Hombre",443259,400000,"[432384, 457789]","[400000, 400000]"
"2023","pais","País","pais","2015","8324","Mujer",359207,323421,"[287939, 426493]","[250000, 400000]"
"2025","pais","País","pais","2015","8331","Hombre",318352,280000,"[302429, 341572]","[250000, 299798]"
"2026","pais","País","pais","2015","8331","Mujer",213233,187066,"[177764, 350368]","[176000, 378368]"
"2027","pais","País","pais","2015","8332","Hombre",499234,422137,"[461401, 540386]","[400000, 481879]"
"2028","pais","País","pais","2015","8332","Mujer",563480,569231,"[342134, 788806]","[244847, 800000]"
"2029","pais","País","pais","2015","8333","Hombre",433934,400000,"[412198, 459626]","[380000, 400000]"
"2030","pais","País","pais","2015","8333","Mujer",485497,541314,"[294515, 609233]","[216000, 615000]"
"2031","pais","País","pais","2015","8334","Hombre",364553,350000,"[338581, 387469]","[350000, 379772]"
"2032","pais","País","pais","2015","8334","Mujer",272000,283520,"[218559, 297241]","[198908, 300000]"
"2033","pais","País","pais","2015","8340","Hombre",538154,450000,"[459712, 624918]","[394750, 500000]"
"2034","pais","País","pais","2015","8340","Mujer",300000,300000,"[300000, 300000]","[300000, 300000]"
"2035","pais","País","pais","2015","9111","Hombre",207405,200000,"[188624, 239270]","[200000, 240000]"
"2036","pais","País","pais","2015","9111","Mujer",156057,134000,"[138805, 180344]","[100000, 150000]"
"2037","pais","País","pais","2015","9112","Hombre",221112,161257,"[190992, 264893]","[150000, 200000]"
"2038","pais","País","pais","2015","9112","Mujer",121620,80000,"[109012, 139344]","[70000, 100000]"
"2039","pais","País","pais","2015","9113","Hombre",332880,300000,"[268389, 412832]","[215926, 400000]"
"2040","pais","País","pais","2015","9113","Mujer",126565,74343,"[99606, 161653]","[50000, 100000]"
"2041","pais","País","pais","2015","9120","Hombre",177772,200000,"[150350, 215071]","[150000, 219109]"
"2042","pais","País","pais","2015","9120","Mujer",128182,128182,"[60364, 150000]","[60364, 150000]"
"2043","pais","País","pais","2015","9131","Hombre",415347,257874,"[309467, 596170]","[240282, 308783]"
"2044","pais","País","pais","2015","9131","Mujer",213482,200000,"[207848, 219694]","[200000, 220000]"
"2045","pais","País","pais","2015","9132","Hombre",288841,250000,"[276785, 304922]","[250000, 261575]"
"2046","pais","País","pais","2015","9132","Mujer",234268,240000,"[229938, 238962]","[240000, 241000]"
"2047","pais","País","pais","2015","9133","Hombre",380418,300000,"[274045, 533828]","[241000, 500000]"
"2048","pais","País","pais","2015","9133","Mujer",256519,240000,"[184660, 343371]","[100000, 377000]"
"2049","pais","País","pais","2015","9141","Hombre",308350,300000,"[296143, 321333]","[278895, 301517]"
"2050","pais","País","pais","2015","9141","Mujer",249575,250248,"[173222, 309379]","[194372, 337642]"
"2051","pais","País","pais","2015","9142","Hombre",231114,240000,"[204728, 260516]","[200000, 241093]"
"2052","pais","País","pais","2015","9142","Mujer",212762,246478,"[82657, 313925]","[4500, 354535]"
"2053","pais","País","pais","2015","9151","Hombre",300190,280000,"[283740, 325344]","[250000, 300000]"
"2054","pais","País","pais","2015","9151","Mujer",247930,250000,"[219719, 272109]","[239977, 280000]"
"2055","pais","País","pais","2015","9152","Hombre",310862,300000,"[303152, 316762]","[280000, 300000]"
"2056","pais","País","pais","2015","9152","Mujer",272544,259372,"[251350, 294164]","[250000, 280000]"
"2057","pais","País","pais","2015","9153","Hombre",289321,276263,"[262997, 310950]","[242900, 300000]"
"2058","pais","País","pais","2015","9153","Mujer",193637,214543,"[147947, 233974]","[114269, 248315]"
"2059","pais","País","pais","2015","9161","Hombre",274247,241454,"[245950, 330568]","[240000, 276498]"
"2060","pais","País","pais","2015","9161","Mujer",114087,71339,"[64117, 167075]","[30000, 204644]"
"2061","pais","País","pais","2015","9162","Hombre",228208,241000,"[211225, 245762]","[240000, 250000]"
"2062","pais","País","pais","2015","9162","Mujer",191560,200000,"[176803, 207592]","[185799, 240000]"
