year,comuna_datachile_id,felony_id,cases
2007,3,4,0
2007,3,5,0
2007,3,6,2
2007,3,7,9
2007,3,8,0
2007,3,9,7
2007,3,10,20
2007,3,11,2
2007,3,12,18
2007,3,13,2
2007,3,14,0
2008,3,1,0
2008,3,2,0
2008,3,3,17
2008,3,4,1
2008,3,5,1
2008,3,6,9
2008,3,7,5
2008,3,8,1
2008,3,9,21
2008,3,10,41
2008,3,11,4
2008,3,12,37
2008,3,13,0
2008,3,14,0
2009,3,1,1
2009,3,2,0
2009,3,3,13
2009,3,4,0
2009,3,5,1
2009,3,6,5
2009,3,7,7
2009,3,8,0
2009,3,9,11
2009,3,10,24
2009,3,11,11
2009,3,12,13
2009,3,13,0
2009,3,14,0
2010,3,1,0
2010,3,2,0
2010,3,3,28
2010,3,4,0
2010,3,5,1
2010,3,6,9
2010,3,7,16
2010,3,8,2
2010,3,9,17
2010,3,10,41
2010,3,11,11
2010,3,12,30
2010,3,13,0
2010,3,14,1
2011,3,1,1
2011,3,2,0
2011,3,3,16
2011,3,4,0
2011,3,5,0
2011,3,6,10
2011,3,7,6
2011,3,8,0
2011,3,9,19
2011,3,10,30
2011,3,11,7
2011,3,12,23
2011,3,13,0
2011,3,14,3
2012,3,1,1
2012,3,2,0
2012,3,3,26
2012,3,4,0
2012,3,5,2
2012,3,6,9
2012,3,7,13
2012,3,8,2
2012,3,9,27
2012,3,10,42
2012,3,11,17
2012,3,12,25
2012,3,13,0
2012,3,14,1
2013,3,1,7
2013,3,2,0
2013,3,3,29
2013,3,4,0
2013,3,5,0
2013,3,6,6
2013,3,7,22
2013,3,8,1
2013,3,9,18
2013,3,10,44
2013,3,11,8
2013,3,12,36
2013,3,13,0
2013,3,14,2
2014,3,1,1
2014,3,2,0
2014,3,3,24
2014,3,4,0
2014,3,5,0
2014,3,6,10
2014,3,7,14
2014,3,8,0
2014,3,9,21
2014,3,10,36
2014,3,11,7
2014,3,12,29
2014,3,13,0
2014,3,14,3
2015,3,1,2
2015,3,2,2
2015,3,3,16
2015,3,4,0
2015,3,5,1
2015,3,6,8
2015,3,7,4
2015,3,8,3
2015,3,9,16
2015,3,10,34
2015,3,11,7
2015,3,12,27
2015,3,13,1
2015,3,14,3
2016,3,1,1
2016,3,2,1
2016,3,3,11
2016,3,4,0
2016,3,5,3
2016,3,6,1
2016,3,7,7
2016,3,8,0
2016,3,9,18
2016,3,10,40
2016,3,11,16
2016,3,12,24
2016,3,13,0
2016,3,14,3
2005,4,1,0
2005,4,2,0
2005,4,3,10
2005,4,4,0
2005,4,5,2
2005,4,6,6
2005,4,7,2
2005,4,8,0
2005,4,9,10
2005,4,10,19
2005,4,11,3
2005,4,12,16
2005,4,13,0
2005,4,14,1
2006,4,1,0
2006,4,2,0
2006,4,3,9
2006,4,4,0
2006,4,5,0
2006,4,6,4
2006,4,7,5
2006,4,8,0
2006,4,9,14
2006,4,10,11
2006,4,11,0
2006,4,12,11
2006,4,13,0
2006,4,14,0
2007,4,1,1
2007,4,2,1
2007,4,3,13
2007,4,4,0
2007,4,5,0
2007,4,6,4
2007,4,7,8
2007,4,8,1
2007,4,9,13
2007,4,10,14
2007,4,11,3
2007,4,12,11
2007,4,13,0
2007,4,14,1
2008,4,1,1
2008,4,2,0
2008,4,3,15
2008,4,4,0
2008,4,5,2
2008,4,6,8
2008,4,7,5
2008,4,8,0
2008,4,9,6
2008,4,10,15
2008,4,11,1
2008,4,12,14
2008,4,13,0
2008,4,14,0
2009,4,1,0
2009,4,2,0
2009,4,3,22
2009,4,4,0
2009,4,5,2
2009,4,6,10
2009,4,7,9
2009,4,8,1
2009,4,9,19
2009,4,10,27
2009,4,11,6
2009,4,12,21
2009,4,13,0
2009,4,14,0
2010,4,1,0
2010,4,2,0
2010,4,3,25
2010,4,4,1
2010,4,5,1
2010,4,6,13
2010,4,7,10
2010,4,8,0
2010,4,9,22
2010,4,10,23
2010,4,11,3
2010,4,12,20
2010,4,13,0
2010,4,14,0
2011,4,1,1
2011,4,2,0
2011,4,3,20
2011,4,4,0
2011,4,5,3
2011,4,6,12
2011,4,7,5
2011,4,8,0
2011,4,9,21
2011,4,10,31
2011,4,11,14
2011,4,12,17
2011,4,13,1
2011,4,14,0
2012,4,1,0
2012,4,2,0
2012,4,3,10
2012,4,4,0
2012,4,5,0
2012,4,6,5
2012,4,7,5
2012,4,8,0
2012,4,9,18
2012,4,10,23
2012,4,11,2
2012,4,12,21
2012,4,13,0
2012,4,14,0
2013,4,1,1
2013,4,2,0
2013,4,3,9
2013,4,4,0
2013,4,5,0
2013,4,6,6
2013,4,7,3
2013,4,8,0
2013,4,9,12
2013,4,10,20
2013,4,11,3
2013,4,12,17
2013,4,13,0
2013,4,14,0
2014,4,1,0
2014,4,2,2
2014,4,3,16
2014,4,4,0
2014,4,5,1
2014,4,6,10
2014,4,7,5
2014,4,8,0
2014,4,9,13
2014,4,10,19
2014,4,11,4
2014,4,12,15
2014,4,13,0
2014,4,14,0
2015,4,1,0
2015,4,2,0
2015,4,3,14
2015,4,4,0
2015,4,5,1
2015,4,6,7
2015,4,7,6
2015,4,8,0
2015,4,9,13
2015,4,10,11
2015,4,11,2
2015,4,12,9
2015,4,13,0
2015,4,14,0
2016,4,1,1
2016,4,2,0
2016,4,3,14
2016,4,4,0
2016,4,5,1
2016,4,6,6
2016,4,7,7
2016,4,8,0
2016,4,9,11
2016,4,10,10
2016,4,11,2
2016,4,12,8
2016,4,13,0
2016,4,14,0
2005,5,1,74
2005,5,2,43
2005,5,3,847
2005,5,4,4
2005,5,5,7
2005,5,6,34
2005,5,7,30
2005,5,8,7
2005,5,9,239
2005,5,10,366
2005,5,11,14
2005,5,12,24
2005,5,13,1
2005,5,14,6
2006,5,1,159
2006,5,2,55
2006,5,3,911
2006,5,4,67
2006,5,5,75
2006,5,6,580
2006,5,7,161
2006,5,8,28
2006,5,9,314
2006,5,10,505
2006,5,11,99
2006,5,12,406
2006,5,13,1
2006,5,14,7
2007,5,1,155
2007,5,2,57
2007,5,3,949
2007,5,4,91
2007,5,5,108
2007,5,6,589
2007,5,7,137
2007,5,8,24
2007,5,9,366
2007,5,10,573
2007,5,11,97
2007,5,12,476
2007,5,13,2
2007,5,14,13
2008,5,1,213
2008,5,2,93
2008,5,3,1055
2008,5,4,99
2008,5,5,123
2008,5,6,650
2008,5,7,151
2008,5,8,32
2008,5,9,402
2008,5,10,703
2008,5,11,146
2008,5,12,557
2008,5,13,1
2008,5,14,16
2009,5,1,278
2009,5,2,116
2009,5,3,1471
2009,5,4,206
2009,5,5,227
2009,5,6,814
2009,5,7,204
2009,5,8,20
2009,5,9,452
2009,5,10,880
2009,5,11,220
2009,5,12,660
2009,5,13,3
2009,5,14,20
2010,5,1,315
2010,5,2,153
2010,5,3,1836
2010,5,4,234
2010,5,5,248
2010,5,6,1107
2010,5,7,191
2010,5,8,56
2010,5,9,567
2010,5,10,937
2010,5,11,217
2010,5,12,720
2010,5,13,5
2010,5,14,19
2011,5,1,503
2011,5,2,205
2011,5,3,1687
2011,5,4,217
2011,5,5,265
2011,5,6,1006
2011,5,7,170
2011,5,8,29
2011,5,9,676
2011,5,10,910
2011,5,11,182
2011,5,12,728
2011,5,13,4
2011,5,14,26
2012,5,1,409
2012,5,2,150
2012,5,3,2016
2012,5,4,207
2012,5,5,275
2012,5,6,1240
2012,5,7,270
2012,5,8,24
2012,5,9,608
2012,5,10,834
2012,5,11,154
2012,5,12,680
2012,5,13,3
2012,5,14,20
2013,5,1,432
2013,5,2,158
2013,5,3,1727
2013,5,4,223
2013,5,5,444
2013,5,6,837
2013,5,7,196
2013,5,8,27
2013,5,9,708
2013,5,10,778
2013,5,11,160
2013,5,12,618
2013,5,13,4
2013,5,14,23
2014,5,1,415
2014,5,2,202
2014,5,3,1314
2014,5,4,253
2014,5,5,350
2014,5,6,508
2014,5,7,180
2014,5,8,23
2014,5,9,547
2014,5,10,688
2014,5,11,145
2014,5,12,543
2014,5,13,4
2014,5,14,22
2015,5,1,431
2015,5,2,277
2015,5,3,1525
2015,5,4,379
2015,5,5,349
2015,5,6,568
2015,5,7,206
2015,5,8,23
2015,5,9,695
2015,5,10,687
2015,5,11,128
2015,5,12,559
2015,5,13,5
2015,5,14,18
2016,5,1,396
2016,5,2,222
2016,5,3,1580
2016,5,4,461
2016,5,5,338
2016,5,6,565
2016,5,7,193
2016,5,8,23
2016,5,9,791
2016,5,10,653
2016,5,11,130
2016,5,12,523
2016,5,13,1
2016,5,14,20
2005,6,1,46
2005,6,2,7
2005,6,3,337
2005,6,4,1
2005,6,5,51
2005,6,6,118
2005,6,7,124
2005,6,8,43
2005,6,9,344
2005,6,10,331
2005,6,11,82
2005,6,12,249
2005,6,13,1
2005,6,14,13
2006,6,1,43
2006,6,2,15
2006,6,3,376
2006,6,4,6
2006,6,5,60
2006,6,6,175
2006,6,7,79
2006,6,8,56
2006,6,9,492
2006,6,10,350
2006,6,11,95
2006,6,12,255
2006,6,13,3
2006,6,14,10
2007,6,1,28
2007,6,2,6
2007,6,3,373
2007,6,4,8
2007,6,5,31
2007,6,6,196
2007,6,7,108
2007,6,8,30
2007,6,9,374
2007,6,10,285
2007,6,11,54
2007,6,12,231
2007,6,13,3
2007,6,14,11
2008,6,1,42
2008,6,2,8
2008,6,3,269
2008,6,4,5
2008,6,5,23
2008,6,6,157
2008,6,7,77
2008,6,8,7
2008,6,9,367
2008,6,10,305
2008,6,11,81
2008,6,12,224
2008,6,13,1
2008,6,14,6
2009,6,1,51
2009,6,2,10
2009,6,3,321
2009,6,4,7
2009,6,5,54
2009,6,6,144
2009,6,7,111
2009,6,8,5
2009,6,9,445
2009,6,10,366
2009,6,11,68
2009,6,12,298
2009,6,13,3
2009,6,14,20
2010,6,1,39
2010,6,2,13
2010,6,3,309
2010,6,4,2
2010,6,5,26
2010,6,6,132
2010,6,7,143
2010,6,8,6
2010,6,9,526
2010,6,10,349
2010,6,11,57
2010,6,12,292
2010,6,13,0
2010,6,14,13
2011,6,1,44
2011,6,2,9
2011,6,3,228
2011,6,4,4
2011,6,5,42
2011,6,6,76
2011,6,7,101
2011,6,8,5
2011,6,9,479
2011,6,10,329
2011,6,11,53
2011,6,12,276
2011,6,13,2
2011,6,14,13
2012,6,1,43
2012,6,2,9
2012,6,3,199
2012,6,4,3
2012,6,5,42
2012,6,6,66
2012,6,7,81
2012,6,8,7
2012,6,9,393
2012,6,10,306
2012,6,11,63
2012,6,12,243
2012,6,13,1
2012,6,14,11
2013,6,1,44
2013,6,2,16
2013,6,3,272
2013,6,4,5
2013,6,5,38
2013,6,6,142
2013,6,7,77
2013,6,8,10
2013,6,9,422
2013,6,10,247
2013,6,11,35
2013,6,12,212
2013,6,13,1
2013,6,14,7
2014,6,1,27
2014,6,2,23
2014,6,3,230
2014,6,4,11
2014,6,5,30
2014,6,6,110
2014,6,7,73
2014,6,8,6
2014,6,9,292
2014,6,10,225
2014,6,11,49
2014,6,12,176
2014,6,13,1
2014,6,14,19
2015,6,1,38
2015,6,2,14
2015,6,3,274
2015,6,4,4
2015,6,5,33
2015,6,6,124
2015,6,7,106
2015,6,8,7
2015,6,9,341
2015,6,10,186
2015,6,11,37
2015,6,12,149
2015,6,13,0
2015,6,14,9
2016,6,1,23
2016,6,2,13
2016,6,3,279
2016,6,4,2
2016,6,5,30
2016,6,6,111
2016,6,7,130
2016,6,8,6
2016,6,9,253
2016,6,10,163
2016,6,11,31
2016,6,12,132
2016,6,13,0
2016,6,14,10
2005,7,1,6
2005,7,2,1
2005,7,3,31
2005,7,4,1
2005,7,5,4
2005,7,6,9
2005,7,7,16
2005,7,8,1
2005,7,9,37
2005,7,10,71
2005,7,11,20
2005,7,12,51
2005,7,13,0
2005,7,14,1
2006,7,1,4
2006,7,2,2
2006,7,3,45
2006,7,4,0
2006,7,5,3
2006,7,6,24
2006,7,7,18
2006,7,8,0
2006,7,9,20
2006,7,10,80
2006,7,11,18
2006,7,12,62
2006,7,13,0
2006,7,14,2
2007,7,1,1
2007,7,2,4
2007,7,3,45
2007,7,4,0
2007,7,5,6
2007,7,6,21
2007,7,7,15
2007,7,8,3
2007,7,9,20
2007,7,10,93
2007,7,11,18
2007,7,12,73
2007,7,13,0
2007,7,14,1
2008,7,1,12
2008,7,2,3
2008,7,3,54
2008,7,4,1
2008,7,5,3
2008,7,6,27
2008,7,7,20
2008,7,8,3
2008,7,9,26
2008,7,10,85
2008,7,11,16
2008,7,12,69
2008,7,13,1
2008,7,14,1
2009,7,1,23
2009,7,2,3
2009,7,3,63
2009,7,4,0
2009,7,5,10
2009,7,6,23
2009,7,7,29
2009,7,8,1
2009,7,9,28
2009,7,10,114
2009,7,11,16
2009,7,12,98
2009,7,13,2
2009,7,14,2
2010,7,1,11
2010,7,2,3
2010,7,3,55
2010,7,4,1
2010,7,5,9
2010,7,6,22
2010,7,7,18
2010,7,8,5
2010,7,9,31
2010,7,10,102
2010,7,11,20
2010,7,12,82
2010,7,13,0
2010,7,14,2
2011,7,1,19
2011,7,2,1
2011,7,3,41
2011,7,4,3
2011,7,5,4
2011,7,6,19
2011,7,7,13
2011,7,8,2
2011,7,9,37
2011,7,10,125
2011,7,11,27
2011,7,12,98
2011,7,13,1
2011,7,14,2
2012,7,1,9
2012,7,2,0
2012,7,3,56
2012,7,4,3
2012,7,5,1
2012,7,6,25
2012,7,7,25
2012,7,8,2
2012,7,9,28
2012,7,10,78
2012,7,11,19
2012,7,12,59
2012,7,13,1
2012,7,14,1
2013,7,1,3
2013,7,2,3
2013,7,3,50
2013,7,4,2
2013,7,5,8
2013,7,6,21
2013,7,7,15
2013,7,8,4
2013,7,9,42
2013,7,10,94
2013,7,11,24
2013,7,12,70
2013,7,13,0
2013,7,14,0
2014,7,1,6
2014,7,2,3
2014,7,3,55
2014,7,4,2
2014,7,5,6
2014,7,6,32
2014,7,7,15
2014,7,8,0
2014,7,9,35
2014,7,10,75
2014,7,11,8
2014,7,12,67
2014,7,13,1
2014,7,14,1
2015,7,1,5
2015,7,2,8
2015,7,3,58
2015,7,4,2
2015,7,5,7
2015,7,6,24
2015,7,7,25
2015,7,8,0
2015,7,9,60
2015,7,10,87
2015,7,11,11
2015,7,12,76
2015,7,13,0
2015,7,14,0
2016,7,1,11
2016,7,2,6
2016,7,3,68
2016,7,4,0
2016,7,5,8
2016,7,6,37
2016,7,7,20
2016,7,8,3
2016,7,9,39
2016,7,10,86
2016,7,11,9
2016,7,12,77
2016,7,13,0
2016,7,14,1
2005,8,1,75
2005,8,2,28
2005,8,3,316
2005,8,4,2
2005,8,5,19
2005,8,6,137
2005,8,7,99
2005,8,8,59
2005,8,9,671
2005,8,10,431
2005,8,11,113
2005,8,12,318
2005,8,13,4
2005,8,14,6
2006,8,1,120
2006,8,2,32
2006,8,3,436
2006,8,4,5
2006,8,5,12
2006,8,6,234
2006,8,7,135
2006,8,8,50
2006,8,9,534
2006,8,10,375
2006,8,11,94
2006,8,12,281
2006,8,13,5
2006,8,14,13
2007,8,1,100
2007,8,2,34
2007,8,3,431
2007,8,4,3
2007,8,5,53
2007,8,6,246
2007,8,7,109
2007,8,8,20
2007,8,9,475
2007,8,10,359
2007,8,11,85
2007,8,12,274
2007,8,13,2
2007,8,14,17
2008,8,1,76
2008,8,2,21
2008,8,3,383
2008,8,4,4
2008,8,5,52
2008,8,6,202
2008,8,7,110
2008,8,8,15
2008,8,9,492
2008,8,10,405
2008,8,11,93
2008,8,12,312
2008,8,13,2
2008,8,14,9
2009,8,1,74
2009,8,2,64
2009,8,3,479
2009,8,4,1
2009,8,5,64
2009,8,6,226
2009,8,7,150
2009,8,8,38
2009,8,9,598
2009,8,10,344
2009,8,11,93
2009,8,12,251
2009,8,13,2
2009,8,14,17
2010,8,1,71
2010,8,2,62
2010,8,3,410
2010,8,4,5
2010,8,5,67
2010,8,6,178
2010,8,7,126
2010,8,8,34
2010,8,9,518
2010,8,10,368
2010,8,11,68
2010,8,12,300
2010,8,13,0
2010,8,14,13
2011,8,1,83
2011,8,2,64
2011,8,3,416
2011,8,4,20
2011,8,5,61
2011,8,6,137
2011,8,7,170
2011,8,8,28
2011,8,9,647
2011,8,10,412
2011,8,11,77
2011,8,12,335
2011,8,13,0
2011,8,14,15
2012,8,1,72
2012,8,2,73
2012,8,3,598
2012,8,4,89
2012,8,5,81
2012,8,6,260
2012,8,7,143
2012,8,8,25
2012,8,9,627
2012,8,10,352
2012,8,11,54
2012,8,12,298
2012,8,13,0
2012,8,14,13
2013,8,1,77
2013,8,2,97
2013,8,3,618
2013,8,4,33
2013,8,5,51
2013,8,6,345
2013,8,7,174
2013,8,8,15
2013,8,9,587
2013,8,10,351
2013,8,11,74
2013,8,12,277
2013,8,13,0
2013,8,14,8
2014,8,1,73
2014,8,2,131
2014,8,3,695
2014,8,4,44
2014,8,5,75
2014,8,6,328
2014,8,7,210
2014,8,8,38
2014,8,9,506
2014,8,10,272
2014,8,11,40
2014,8,12,232
2014,8,13,2
2014,8,14,10
2015,8,1,93
2015,8,2,128
2015,8,3,798
2015,8,4,59
2015,8,5,97
2015,8,6,402
2015,8,7,216
2015,8,8,24
2015,8,9,600
2015,8,10,310
2015,8,11,55
2015,8,12,255
2015,8,13,1
2015,8,14,11
2016,8,1,93
2016,8,2,119
2016,8,3,576
2016,8,4,41
2016,8,5,58
2016,8,6,261
2016,8,7,181
2016,8,8,35
2016,8,9,549
2016,8,10,299
2016,8,11,55
2016,8,12,244
2016,8,13,2
2016,8,14,7
2005,345,1,0
2005,345,2,0
2005,345,3,0
2005,345,4,0
2005,345,5,0
2005,345,6,0
2005,345,7,0
2005,345,8,0
2005,345,9,0
2005,345,10,0
2005,345,11,0
2005,345,12,0
2005,345,13,0
2005,345,14,0
2006,345,1,0
2006,345,2,0
2006,345,3,0
2006,345,4,0
2006,345,5,0
2006,345,6,0
2006,345,7,0
2006,345,8,0
2006,345,9,0
2006,345,10,0
2006,345,11,0
2006,345,12,0
2006,345,13,0
2006,345,14,0
2007,345,1,0
2007,345,2,0
2007,345,3,0
2007,345,4,0
2007,345,5,0
2007,345,6,0
2007,345,7,0
2007,345,8,0
2007,345,9,0
2007,345,10,0
2007,345,11,0
2007,345,12,0
2007,345,13,0
2007,345,14,0
2008,345,1,0
2008,345,2,0
2008,345,3,0
2008,345,4,0
2008,345,5,0
2008,345,6,0
2008,345,7,0
2008,345,8,0
2008,345,9,0
2008,345,10,0
2008,345,11,0
2008,345,12,0
2008,345,13,0
2008,345,14,0
2009,345,1,0
2009,345,2,0
2009,345,3,0
2009,345,4,0
2009,345,5,0
2009,345,6,0
2009,345,7,0
2009,345,8,0
2009,345,9,0
2009,345,10,0
2009,345,11,0
2009,345,12,0
2009,345,13,0
2009,345,14,0
2010,345,1,0
2010,345,2,0
2010,345,3,0
2010,345,4,0
2010,345,5,0
2010,345,6,0
2010,345,7,0
2010,345,8,0
2010,345,9,0
2010,345,10,0
2010,345,11,0
2010,345,12,0
2010,345,13,0
2010,345,14,0
2011,345,1,0
2011,345,2,0
2011,345,3,0
2011,345,4,0
2011,345,5,0
2011,345,6,0
2011,345,7,0
2011,345,8,0
2011,345,9,0
2011,345,10,0
2011,345,11,0
2011,345,12,0
2011,345,13,0
2011,345,14,0
2012,345,1,0
2012,345,2,0
2012,345,3,0
2012,345,4,0
2012,345,5,0
2012,345,6,0
2012,345,7,0
2012,345,8,0
2012,345,9,0
2012,345,10,0
2012,345,11,0
2012,345,12,0
2012,345,13,0
2012,345,14,0
2013,345,1,0
2013,345,2,0
2013,345,3,0
2013,345,4,0
2013,345,5,0
2013,345,6,0
2013,345,7,0
2013,345,8,0
2013,345,9,0
2013,345,10,0
2013,345,11,0
2013,345,12,0
2013,345,13,0
2013,345,14,0
2014,345,1,0
2014,345,2,0
2014,345,3,0
2014,345,4,0
2014,345,5,0
2014,345,6,0
2014,345,7,0
2014,345,8,0
2014,345,9,0
2014,345,10,0
2014,345,11,0
2014,345,12,0
2014,345,13,0
2014,345,14,0
2015,345,1,0
2015,345,2,0
2015,345,3,0
2015,345,4,0
2015,345,5,0
2015,345,6,0
2015,345,7,0
2015,345,8,0
2015,345,9,0
2015,345,10,0
2015,345,11,0
2015,345,12,0
2015,345,13,0
2015,345,14,0
2016,345,1,0
2016,345,2,0
2016,345,3,0
2016,345,4,0
2016,345,5,0
2016,345,6,0
2016,345,7,0
2016,345,8,0
2016,345,9,0
2016,345,10,0
2016,345,11,0
2016,345,12,0
2016,345,13,0
2016,345,14,0
2005,9,1,443
2005,9,2,279
2005,9,3,2324
2005,9,4,100
2005,9,5,943
2005,9,6,764
2005,9,7,398
2005,9,8,119
2005,9,9,3992
2005,9,10,2192
2005,9,11,390
2005,9,12,1802
2005,9,13,7
2005,9,14,35
2006,9,1,421
2006,9,2,283
2006,9,3,2087
2006,9,4,86
2006,9,5,685
2006,9,6,670
2006,9,7,435
2006,9,8,211
2006,9,9,3798
2006,9,10,2036
2006,9,11,360
2006,9,12,1676
2006,9,13,3
2006,9,14,28
2007,9,1,609
2007,9,2,369
2007,9,3,2734
2007,9,4,155
2007,9,5,902
2007,9,6,1041
2007,9,7,427
2007,9,8,209
2007,9,9,3942
2007,9,10,1928
2007,9,11,334
2007,9,12,1594
2007,9,13,5
2007,9,14,35
2008,9,1,873
2008,9,2,641
2008,9,3,4486
2008,9,4,832
2008,9,5,1356
2008,9,6,1557
2008,9,7,668
2008,9,8,73
2008,9,9,4700
2008,9,10,2118
2008,9,11,406
2008,9,12,1712
2008,9,13,8
2008,9,14,65
2009,9,1,1336
2009,9,2,633
2009,9,3,5903
2009,9,4,1606
2009,9,5,1652
2009,9,6,1666
2009,9,7,915
2009,9,8,64
2009,9,9,5398
2009,9,10,2486
2009,9,11,442
2009,9,12,2044
2009,9,13,12
2009,9,14,53
2010,9,1,1430
2010,9,2,750
2010,9,3,7253
2010,9,4,2052
2010,9,5,1806
2010,9,6,2011
2010,9,7,1141
2010,9,8,243
2010,9,9,5770
2010,9,10,2715
2010,9,11,431
2010,9,12,2284
2010,9,13,16
2010,9,14,51
2011,9,1,1589
2011,9,2,825
2011,9,3,6790
2011,9,4,1535
2011,9,5,1904
2011,9,6,2285
2011,9,7,950
2011,9,8,116
2011,9,9,6215
2011,9,10,2868
2011,9,11,382
2011,9,12,2486
2011,9,13,9
2011,9,14,56
2012,9,1,1539
2012,9,2,745
2012,9,3,6035
2012,9,4,1479
2012,9,5,1962
2012,9,6,1655
2012,9,7,874
2012,9,8,65
2012,9,9,5693
2012,9,10,2948
2012,9,11,318
2012,9,12,2630
2012,9,13,6
2012,9,14,58
2013,9,1,1401
2013,9,2,903
2013,9,3,5032
2013,9,4,1091
2013,9,5,1570
2013,9,6,1415
2013,9,7,902
2013,9,8,54
2013,9,9,5524
2013,9,10,2549
2013,9,11,356
2013,9,12,2193
2013,9,13,2
2013,9,14,41
2014,9,1,1282
2014,9,2,1027
2014,9,3,4762
2014,9,4,1238
2014,9,5,1369
2014,9,6,1285
2014,9,7,825
2014,9,8,45
2014,9,9,5422
2014,9,10,2072
2014,9,11,275
2014,9,12,1797
2014,9,13,6
2014,9,14,33
2015,9,1,1279
2015,9,2,953
2015,9,3,4449
2015,9,4,1175
2015,9,5,1218
2015,9,6,1190
2015,9,7,814
2015,9,8,52
2015,9,9,5990
2015,9,10,2116
2015,9,11,285
2015,9,12,1831
2015,9,13,17
2015,9,14,52
2016,9,1,1150
2016,9,2,646
2016,9,3,3842
2016,9,4,987
2016,9,5,1010
2016,9,6,1024
2016,9,7,778
2016,9,8,43
2016,9,9,5445
2016,9,10,1823
2016,9,11,295
2016,9,12,1528
2016,9,13,13
2016,9,14,50
2005,10,1,3
2005,10,2,0
2005,10,3,15
2005,10,4,0
2005,10,5,0
2005,10,6,3
2005,10,7,12
2005,10,8,0
2005,10,9,8
2005,10,10,33
2005,10,11,6
2005,10,12,27
2005,10,13,0
2005,10,14,1
2006,10,1,1
2006,10,2,0
2006,10,3,9
2006,10,4,0
2006,10,5,0
2006,10,6,4
2006,10,7,5
2006,10,8,0
2006,10,9,17
2006,10,10,39
2006,10,11,5
2006,10,12,34
2006,10,13,0
2006,10,14,1
2007,10,1,2
2007,10,2,0
2007,10,3,11
2007,10,4,0
2007,10,5,1
2007,10,6,4
2007,10,7,6
2007,10,8,0
2007,10,9,20
2007,10,10,39
2007,10,11,8
2007,10,12,31
2007,10,13,0
2007,10,14,0
2008,10,1,2
2008,10,2,0
2008,10,3,12
2008,10,4,0
2008,10,5,0
2008,10,6,2
2008,10,7,10
2008,10,8,0
2008,10,9,18
2008,10,10,43
2008,10,11,7
2008,10,12,36
2008,10,13,0
2008,10,14,0
2009,10,1,1
2009,10,2,0
2009,10,3,25
2009,10,4,0
2009,10,5,2
2009,10,6,7
2009,10,7,16
2009,10,8,0
2009,10,9,13
2009,10,10,30
2009,10,11,8
2009,10,12,22
2009,10,13,0
2009,10,14,0
2010,10,1,2
2010,10,2,1
2010,10,3,24
2010,10,4,0
2010,10,5,1
2010,10,6,10
2010,10,7,13
2010,10,8,0
2010,10,9,20
2010,10,10,41
2010,10,11,8
2010,10,12,33
2010,10,13,0
2010,10,14,2
2011,10,1,1
2011,10,2,1
2011,10,3,15
2011,10,4,0
2011,10,5,1
2011,10,6,5
2011,10,7,9
2011,10,8,0
2011,10,9,20
2011,10,10,24
2011,10,11,6
2011,10,12,18
2011,10,13,0
2011,10,14,1
2012,10,1,1
2012,10,2,1
2012,10,3,12
2012,10,4,2
2012,10,5,1
2012,10,6,3
2012,10,7,6
2012,10,8,0
2012,10,9,8
2012,10,10,25
2012,10,11,4
2012,10,12,21
2012,10,13,0
2012,10,14,0
2013,10,1,1
2013,10,2,0
2013,10,3,19
2013,10,4,0
2013,10,5,1
2013,10,6,4
2013,10,7,14
2013,10,8,0
2013,10,9,8
2013,10,10,36
2013,10,11,3
2013,10,12,33
2013,10,13,1
2013,10,14,0
2014,10,1,3
2014,10,2,0
2014,10,3,21
2014,10,4,0
2014,10,5,1
2014,10,6,3
2014,10,7,17
2014,10,8,0
2014,10,9,6
2014,10,10,23
2014,10,11,5
2014,10,12,18
2014,10,13,0
2014,10,14,0
2015,10,1,1
2015,10,2,1
2015,10,3,17
2015,10,4,1
2015,10,5,1
2015,10,6,3
2015,10,7,12
2015,10,8,0
2015,10,9,8
2015,10,10,16
2015,10,11,4
2015,10,12,12
2015,10,13,0
2015,10,14,0
2016,10,1,3
2016,10,2,0
2016,10,3,14
2016,10,4,1
2016,10,5,3
2016,10,6,3
2016,10,7,6
2016,10,8,1
2016,10,9,10
2016,10,10,9
2016,10,11,1
2016,10,12,8
2016,10,13,0
2016,10,14,0
2005,11,1,51
2005,11,2,5
2005,11,3,182
2005,11,4,0
2005,11,5,11
2005,11,6,73
2005,11,7,97
2005,11,8,1
2005,11,9,248
2005,11,10,329
2005,11,11,75
2005,11,12,254
2005,11,13,0
2005,11,14,6
2006,11,1,41
2006,11,2,4
2006,11,3,234
2006,11,4,4
2006,11,5,15
2006,11,6,97
2006,11,7,117
2006,11,8,1
2006,11,9,262
2006,11,10,243
2006,11,11,52
2006,11,12,191
2006,11,13,1
2006,11,14,6
2007,11,1,69
2007,11,2,10
2007,11,3,225
2007,11,4,1
2007,11,5,24
2007,11,6,87
2007,11,7,113
2007,11,8,0
2007,11,9,303
2007,11,10,246
2007,11,11,56
2007,11,12,190
2007,11,13,1
2007,11,14,4
2008,11,1,54
2008,11,2,6
2008,11,3,247
2008,11,4,3
2008,11,5,24
2008,11,6,129
2008,11,7,90
2008,11,8,1
2008,11,9,325
2008,11,10,213
2008,11,11,47
2008,11,12,166
2008,11,13,2
2008,11,14,3
2009,11,1,42
2009,11,2,9
2009,11,3,231
2009,11,4,2
2009,11,5,23
